"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","-0.0204053","-0.0441915","0.0777916","0.702873"
"1","0.0","0.000927836","-0.0315554","0.0370201","0.856583"
"2","0.0","0.00399586","-0.024696","0.0177241","0.950325"
"2","0.0","0.0107019","-0.0259809","0.00636821","1.03317"
"2","0.0","0.011957","-0.0230048","0.00210958","1.07147"
"2","0.0","0.00778337","-0.0136746","-0.00122762","1.08059"
"2","0.0","0.00798009","-0.0114862","-0.00116138","1.08769"
"2","0.0","-0.000564583","-0.00663892","0.00356017","1.0959"
"2","0.0","0.00319884","-0.00913692","0.00615537","1.0982"
"2","0.0","1.74506e-06","-5.93781e-05","0.00252233","1.10044"
"2","0.0","-0.000203301","0.000539304","0.00373736","1.10359"
"2","0.0","0.00586389","-0.00324882","0.000542857","1.09351"
"2","0.0","-0.00177139","0.00526834","0.00489867","1.093"
"2","0.0","0.00217457","0.00319743","0.00537254","1.09955"
"1","0.0","0.00276983","0.00966539","0.00874669","1.10283"
"2","0.0","0.0135173","-0.00497435","0.0149028","1.09316"
"0","0.0","0.0960304","-0.0414939","-0.049237","1.03869"
"2","0.0","-0.00456406","-0.0241437","0.044422","1.05514"
"1","0.0","-0.0277689","-0.00261332","0.0421477","1.04484"
"1","0.0","0.0681812","-0.0303637","-0.0267682","0.996116"
"2","0.0","-0.0642501","-0.049249","0.178848","0.66186"
"2","0.0","-0.0440425","0.00585748","0.0844508","0.743139"
"2","0.0","-0.0261179","0.0104916","0.0419072","0.824018"
"1","0.0","0.00153636","0.0347124","-0.0343561","0.674802"
"2","0.0","-0.0116352","-0.0035898","0.0216751","0.716338"
"2","0.0","-0.00936612","-0.005439","0.0271434","0.694903"
"0","0.0","0.0134429","-0.0183698","0.00784116","0.668229"
"0","0.0","0.00514704","-0.0227883","0.00018651","0.765716"
"0","0.0","0.0212408","-0.0276315","-0.0108094","0.819949"
"2","0.0","0.0444542","-0.0950081","0.0627913","0.816078"
"2","0.0","0.0320402","-0.0385771","0.0484929","0.896543"
"1","0.0","0.0255894","-0.0129388","0.0262989","0.853515"
"0","0.0","0.0622182","-0.0405059","0.0164496","0.763541"
"2","0.0","-0.000293841","-0.0175784","0.0453771","0.774859"
"1","0.0","-0.0314939","0.0406962","0.0148","0.260467"
"1","0.0","-0.0431313","0.001987","0.0664682","0.470337"
"2","0.0","-0.0105891","0.00443761","0.0230935","0.523503"
"2","0.0","-0.0214772","0.017626","0.0175612","0.542479"
"1","0.0","-0.0215855","0.0190399","0.0108801","0.554576"
"0","0.0","0.019537","-0.0209337","0.0107046","0.594275"
"1","0.0","-0.00533979","-0.0188651","0.0266356","0.62801"
"0","0.0","0.0189791","-0.032632","-0.0072986","0.685218"
"0","0.0","0.0243845","-0.0467054","-0.00289233","0.72577"
"0","0.0","0.037679","-0.0710869","0.0209142","0.75141"
"0","0.0","0.0243473","-0.00254317","0.00412697","0.619689"
"1","0.0","-0.0108159","0.0322191","0.00740453","0.506503"
"2","0.0","-0.0131534","0.0102908","0.0300974","0.548616"
"2","0.0","-0.0110652","0.0108702","0.0226454","0.608157"
"2","0.0","0.00226415","-0.00811621","0.0255655","0.666376"
"2","0.0","-0.0247454","-0.0158579","0.0720318","0.762389"
"2","0.0","-0.0407987","0.00301688","0.0675694","0.778432"
"1","0.0","-0.0604803","0.0722278","0.0170007","0.852591"
"2","1.0","-0.0511513","-6.87385e-05","0.0584385","0.950842"
"1","0.0","0.00196468","0.0153048","-0.00812439","0.139672"
"2","0.0","-0.00346547","-0.00222547","0.0248176","0.119597"
"2","0.0","0.000517452","0.00509343","0.0176327","0.113317"
"2","0.0","-0.0042773","0.0161322","0.0112227","0.100155"
"1","0.0","-0.000387231","0.0200117","-0.00100695","0.0792126"
"1","0.0","0.00312811","0.0125856","0.000785596","0.0644808"
"1","0.0","-0.0118144","0.0220525","-4.61185e-05","0.0268828"
"2","0.0","-0.0108139","0.00517439","0.0032202","0.0477502"
"1","0.0","-0.00796918","0.00293261","-0.00492862","0.0484839"
"1","0.0","-0.0156875","0.0124627","-0.0102157","0.0494426"
"1","0.0","-0.00658372","-0.000247955","-0.0092886","0.0635202"
"2","0.0","-0.00738927","-0.00443899","-0.00413734","0.0749008"
"2","0.0","-0.00873269","-0.00283781","-0.00575634","0.0781192"
"2","0.0","-0.00976732","-0.00288154","-0.00665324","0.0818609"
"2","0.0","-0.00976984","-0.00408069","-0.00709729","0.0858876"
"2","0.0","-0.0140233","0.00107725","0.00101262","0.0723778"
"1","0.0","-0.0118134","0.00443462","0.000358071","0.0793388"
"1","0.0","-0.00205071","0.00666757","-0.0110727","0.076576"
"2","0.0","-0.00443484","0.000463713","0.00225265","0.0537546"
"2","0.0","0.000336721","-0.000389122","0.00388045","0.0731461"
"2","0.0","0.00380642","0.000940469","0.0029911","0.0854887"
"2","0.0","0.00314962","0.00432083","0.00278707","0.0888742"
"1","0.0","0.00297868","0.00624262","0.0023914","0.092007"
"1","0.0","0.00279263","0.00716658","0.00215248","0.0893619"
"1","0.0","0.00131665","0.00753087","0.00369229","0.0894507"
"2","0.0","-0.00316469","0.00561986","0.010732","0.119323"
"2","0.0","-0.000828095","0.002116","0.00200099","0.135475"
"1","0.0","-0.00562319","0.00780437","-0.00540922","0.126404"
"1","0.0","-0.00286927","0.00589123","-0.0163053","0.0944728"
"1","0.0","-0.00667745","0.00137166","-0.0083305","0.0796901"
"0","0.0","0.00127978","-0.0123056","-0.00289451","0.0752218"
"0","0.0","-0.00692973","-0.0063373","-0.000203914","0.0707736"
"1","0.0","-0.00794456","-0.00482042","-0.00548828","0.065812"
"2","0.0","-6.36371e-05","-0.0168384","-0.001693","0.0728649"
"2","0.0","0.000805124","-0.0152081","0.00596847","0.0846408"
"2","0.0","-0.000352402","-0.00580579","0.00294927","0.0890606"
"2","0.0","0.000121962","-0.00278094","0.00216785","0.0905605"
"2","0.0","0.000934343","-0.000772681","0.00126749","0.0924048"
"0","0.0","0.00423883","-0.000146111","0.00179306","0.0973063"
"0","0.0","0.00728068","0.00139224","0.000507827","0.103742"
"1","0.0","0.00208489","0.00772805","-0.000172091","0.0918685"
"0","0.0","0.00494071","0.00290458","0.00391171","0.0981445"
"1","0.0","0.00329686","0.00524053","0.00371227","0.0941697"
"1","0.0","0.00451436","0.00217455","0.00816364","0.105901"
"1","0.0","0.00130958","0.0133294","-0.00645138","0.04614"
"2","0.0","0.00170082","-0.01271","0.00664133","0.0828856"
