"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","-0.00593837","-0.0364527","0.0407397","0.711405"
"0","0.0","0.00976941","-0.020954","-0.00286263","0.887664"
"0","0.0","-0.00757049","-0.0164024","0.00311727","0.924048"
"0","0.0","-0.0189184","-0.00334412","-0.00611576","0.948149"
"1","0.0","-0.0227062","-0.00164423","-0.00707034","0.961065"
"0","0.0","-0.0222033","-0.00322079","-0.00532771","0.965542"
"0","0.0","-0.0203243","-0.00496729","-0.00311216","0.968247"
"2","0.0","-0.0234364","-0.00357222","0.000268166","0.966995"
"2","0.0","-0.0210432","-0.00470544","0.00229578","0.972357"
"2","0.0","-0.0214848","-0.000546276","0.00118112","0.975845"
"2","0.0","-0.0205703","0.00153402","-0.000107008","0.975232"
"0","0.0","-0.00723627","-0.00776683","-0.00303273","0.965405"
"2","0.0","-0.00554211","0.000100286","0.0102509","0.960785"
"2","0.0","-0.00468549","0.0027173","0.0205338","0.958783"
"0","0.0","-0.000771171","0.00742728","0.0270464","0.967811"
"1","0.0","-0.00742996","0.0199421","0.0148753","0.972216"
"2","0.0","-0.0205144","-0.00988666","0.0382752","0.978925"
"2","0.0","-0.0143739","0.00158639","0.0143007","0.999122"
"2","0.0","-0.011021","-0.0238971","0.0448302","0.98983"
"1","0.0","-0.0360865","0.0445035","0.0190843","0.953917"
"2","1.0","-0.0108088","-0.0347483","0.0574172","0.942832"
"0","0.0","0.0329563","-0.00555166","-0.0136024","0.0180291"
"1","0.0","0.00380466","0.00638044","0.0139838","0.0056561"
"1","0.0","0.0193684","0.0141291","-0.024926","-0.0384647"
"1","0.0","0.00504077","0.0158556","-0.00968425","-0.00949586"
"1","0.0","0.00262428","0.0104934","-0.000273693","-0.0269343"
"1","0.0","0.00276949","0.0105678","-0.00345023","-0.0234954"
"0","0.0","0.0171744","-0.0108729","-0.00311561","0.0240818"
"0","0.0","0.00910989","-0.00498828","-0.00907563","-0.00122153"
"0","0.0","0.0189546","-0.0213045","-0.0098626","-0.00525415"
"0","0.0","0.0285925","-0.032726","-0.00821242","0.0055027"
"0","0.0","0.0451878","-0.0413066","-0.0152148","0.0821784"
"0","0.0","0.0981467","-0.0968176","-0.0123987","0.141265"
"0","0.0","0.139182","-0.126503","-0.0142313","0.262837"
"0","0.0","0.226593","-0.209589","-0.0125838","0.533515"
"0","0.0","0.233374","-0.200738","-0.0100627","0.74678"
"0","0.0","0.193659","-0.159878","0.00347537","0.864798"
"0","0.0","0.122406","-0.104264","0.016483","0.994817"
"0","0.0","0.0756777","-0.0823271","0.0353239","1.07193"
"0","0.0","0.0762399","-0.05997","0.0111088","1.05241"
"0","0.0","0.0457694","-0.0433738","0.0186516","1.09614"
"0","0.0","0.0255954","-0.0118664","0.00404225","1.14764"
"2","0.0","0.0676766","-0.0341191","-0.0250947","1.09908"
"0","0.0","0.0715813","-0.0478897","-0.0117684","1.08629"
"0","0.0","0.0489359","-0.0370429","0.00174682","1.12364"
"0","0.0","0.0698891","-0.0585295","-0.00838758","1.16738"
"0","0.0","0.0209978","-0.0293027","0.000616332","1.21715"
"1","0.0","0.0316767","-0.0478301","0.0136504","1.23884"
"0","0.0","0.0845787","-0.0700605","-0.0215956","1.19581"
"2","0.0","0.0177739","-0.0427854","0.0470265","1.23146"
"0","0.0","0.0125359","-0.0147221","0.0183183","1.27647"
"2","0.0","-0.0245295","-0.00201498","0.0381126","1.25378"
"2","0.0","-0.0259588","-0.000909005","0.0294121","1.26756"
"0","0.0","-0.0182986","-0.0148184","0.0213165","1.25556"
"0","0.0","0.00306472","-0.0128505","-0.00074998","1.16756"
"2","0.0","-0.0221406","0.0238829","-0.00475143","1.1798"
"2","0.0","-0.0237594","0.0144431","0.0112062","1.18842"
"2","0.0","-0.0246438","-0.00537224","0.0371889","1.19743"
"2","0.0","-0.0116212","-0.00927375","0.0271089","1.22045"
"2","0.0","-0.0200514","0.00718649","0.0231081","1.24807"
"2","0.0","-0.0222095","0.012857","0.0202143","1.25023"
