"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0522195","-0.101453","0.0135752","1.37059"
"2","0.0","-0.0155383","-0.0220472","0.00929112","1.7172"
"2","0.0","-0.0176277","-0.0267443","0.00486572","1.89796"
"2","0.0","-0.0147563","-0.0191693","-0.0095928","2.04229"
"2","0.0","-0.0211643","-0.0178633","-0.00052994","2.12848"
"2","0.0","-0.0217029","-0.0165356","0.00517033","2.16641"
"2","0.0","-0.0216044","-0.0144247","0.0107279","2.18419"
"0","0.0","0.0142782","0.00192609","0.00203167","2.27419"
"2","0.0","0.0065918","0.0120158","0.0228791","2.32646"
"2","0.0","0.0141058","0.0137734","0.0185399","2.37026"
"2","0.0","0.0194727","0.0145763","0.0178099","2.41081"
"2","0.0","0.0167701","0.0171854","0.0226525","2.4631"
"2","0.0","0.0198941","0.0196138","0.0255786","2.51125"
"2","0.0","0.0233825","0.0174393","0.0265087","2.5534"
"2","0.0","0.0120426","0.0272801","0.038793","2.59997"
"2","0.0","0.00900827","0.0336853","0.0415322","2.66429"
"2","0.0","-0.0507417","0.0354674","0.0621102","2.6873"
"2","0.0","-0.0799298","0.0330827","0.0761041","2.7244"
"2","0.0","-0.122301","0.0407308","0.121063","2.74368"
"1","1.0","-0.248222","0.335249","-0.00484802","2.53617"
"2","0.0","0.022379","-0.0727097","0.0560298","1.86813"
"0","0.0","0.0592185","-0.0745525","0.0106567","1.88187"
"0","0.0","0.03333","-0.0350716","-0.00986772","1.93808"
"0","0.0","0.0347334","-0.0475165","-0.0179075","1.95536"
"0","0.0","0.0189975","-0.061664","-0.00535897","1.9727"
"0","0.0","0.0020698","-0.0447751","-0.0218856","1.99519"
"0","0.0","0.0160895","-0.0552046","-0.033509","2.0094"
"0","0.0","0.0256725","-0.076956","-0.0177492","2.06049"
"0","0.0","0.0238938","-0.0651411","-0.0203831","2.08882"
"0","0.0","0.0126512","-0.0376504","-0.0261788","2.14051"
"0","0.0","0.00470221","-0.0382136","-0.0272353","2.16531"
"0","0.0","0.0102274","-0.0398973","-0.0265957","2.20878"
"0","0.0","0.0119001","-0.0427372","-0.0230046","2.24345"
"0","0.0","0.0167916","-0.0399363","-0.017744","2.26554"
"0","0.0","0.0227335","-0.0297373","-0.0340215","2.29474"
"2","0.0","0.01088","-0.0395177","-0.0222472","2.31811"
"0","0.0","0.00340134","-0.0414543","-0.0229805","2.31417"
"0","0.0","0.0314548","-0.0465801","-0.0276882","2.28922"
"0","0.0","0.0294684","-0.0390453","-0.0290803","2.31983"
"0","0.0","0.0422344","-0.048917","-0.0152604","2.32125"
"0","0.0","0.0379706","-0.0351478","-0.0051618","2.33587"
"2","0.0","0.0409907","-0.0350671","-0.00565725","2.32861"
"0","0.0","0.0359976","-0.0346326","0.00322026","2.30172"
"0","0.0","0.0192224","-0.0336758","0.00231589","2.34937"
"0","0.0","0.0176989","-0.0223118","-0.00298508","2.37574"
"0","0.0","0.0218615","-0.00237776","-0.0100523","2.39554"
"0","0.0","0.0563532","-0.0317032","-0.0205944","2.42987"
"0","0.0","0.0558098","-0.0190061","-0.0154211","2.43233"
"0","0.0","0.0820222","-0.046564","-0.00602893","2.4406"
"1","0.0","0.0848087","-0.0305331","-0.00457998","2.45648"
"0","0.0","0.0873972","-0.0395401","0.0285758","2.39365"
