"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","-0.0347646","-0.045113","0.0826384","0.665869"
"2","0.0","-0.0170055","-0.0268032","0.0414774","0.820053"
"2","0.0","-0.0169761","-0.0151106","0.0231467","0.913624"
"0","0.0","-0.0160131","-0.0153104","0.0177998","0.988159"
"2","0.0","-0.0136447","-0.0166629","0.0160182","1.0249"
"2","0.0","-0.0130868","-0.0127121","0.0129035","1.03973"
"1","0.0","-0.0119395","-0.0105208","0.011918","1.05077"
"2","0.0","-0.0183529","-0.00959686","0.0169782","1.05502"
"2","0.0","-0.0136938","-0.0111135","0.0163199","1.06231"
"1","0.0","-0.013564","-0.000727305","0.00694395","1.07455"
"2","0.0","-0.00765655","-0.000315232","0.0115025","1.07064"
"0","0.0","0.0118138","-0.0173178","0.0117675","1.06857"
"2","0.0","0.00150306","-0.0100616","0.0190676","1.07435"
"2","0.0","-0.00671173","-0.00073956","0.0185017","1.08625"
"2","0.0","-0.0112885","0.00910359","0.0224851","1.08044"
"2","0.0","-0.00187305","-0.00851185","0.016553","1.0701"
"2","0.0","-0.0015803","-0.022391","0.0136709","1.06995"
"2","0.0","-0.0403116","-0.00329192","0.037749","1.04648"
"2","0.0","-0.0410257","-0.0449771","0.0911626","1.00624"
"2","1.0","-0.0767613","-0.0865639","0.19435","0.896061"
"1","0.0","-0.00193822","0.0392948","0.00165559","0.0696494"
"2","0.0","-0.0152929","0.00799435","0.0500218","0.112726"
"2","0.0","-0.00387385","0.0158112","0.0244942","0.134946"
"1","0.0","0.0092688","0.020579","-0.00523623","0.131215"
"0","0.0","0.00876223","0.0170561","-0.0103643","0.109111"
"0","0.0","0.00211679","0.008313","0.00126958","0.0957344"
"2","0.0","-0.00113933","0.00238666","0.00412488","0.0895525"
"2","0.0","-0.000136813","0.00014592","-0.00879485","0.0631313"
"0","0.0","-0.00664632","0.00167821","-0.0118064","0.0552025"
"0","0.0","-0.00821616","-0.00782073","-0.00543651","0.0604673"
"1","0.0","-0.0112396","-0.00162235","-0.00656232","0.0565144"
"1","0.0","-0.0131644","0.00289901","-0.00914291","0.0668852"
"0","0.0","-0.0046336","-0.00811624","-0.00620917","0.0728282"
"1","0.0","-0.00863598","-0.00239357","-0.00898711","0.0740755"
"2","0.0","-0.00471223","-0.0090661","-0.00954022","0.0758737"
"0","0.0","-0.00565538","-0.00685824","-0.00267795","0.0615681"
"0","0.0","-0.000468921","-0.00543521","-0.00538331","0.0671162"
"2","0.0","-0.00554832","-0.00430398","0.00458692","0.0625538"
"2","0.0","-0.00710991","0.00161252","0.00305981","0.0634754"
"2","0.0","-0.000947566","-0.0036003","0.00289785","0.0504707"
"2","0.0","0.00157279","-0.00396445","0.00174373","0.0525243"
"1","0.0","0.000461472","-0.00146885","0.000730307","0.0524834"
"2","0.0","0.000679495","-0.000762066","0.000794404","0.0536169"
"0","0.0","0.00095375","-0.000747384","0.00128109","0.0555203"
"2","0.0","-0.00131556","0.00148029","0.000545441","0.0551434"
"2","0.0","-0.0080668","0.00233613","0.000618782","0.0601212"
"0","0.0","-0.00510982","-0.00320613","-0.0105648","0.0631441"
"0","0.0","-0.0068201","-0.00268863","-0.0157817","0.0631376"
"0","0.0","-0.00678861","-0.00992626","-0.0104787","0.0602614"
"0","0.0","-0.00303143","-0.0101444","-0.0131215","0.0670215"
"1","0.0","-0.0136401","-0.000422044","-0.0113976","0.0598534"
"0","0.0","-0.00696819","-0.00805423","-0.0143935","0.0700468"
"2","0.0","-0.0128958","-0.00773801","-0.00695881","0.0741578"
"1","0.0","-0.0130267","-0.00437236","-0.01116","0.0881098"
"1","0.0","-0.0116575","-0.00394867","-0.00732724","0.0807444"
"0","0.0","-0.00472192","-0.0065891","-0.00703276","0.0765948"
"0","0.0","-0.00606885","-0.00733982","-0.000309012","0.0790526"
"2","0.0","-0.00361474","-0.0022522","-0.00525556","0.0633057"
"2","0.0","-0.00364056","-0.001894","-0.00347233","0.0620742"
"2","0.0","-0.0024637","-0.00223104","-0.00257316","0.0627504"
"2","0.0","-0.00186007","-0.00118595","-0.00275041","0.0625704"
