"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","-0.0398102","-0.0256734","0.0748524","0.711635"
"2","0.0","-0.0213489","-0.00708498","0.0322496","0.875153"
"2","0.0","-0.0246844","0.00872506","0.00753509","0.95668"
"2","0.0","-0.0169318","0.00637272","-0.00933843","1.0394"
"2","0.0","-0.00477201","-0.0039917","-0.013561","1.08845"
"2","0.0","-0.00664419","0.00186233","-0.0150907","1.09743"
"2","0.0","-0.00931258","0.00623704","-0.0149503","1.10233"
"2","0.0","-0.0169162","0.00499231","-0.00703734","1.11268"
"2","0.0","-0.00932911","-0.00169599","-0.0053844","1.11428"
"2","0.0","-0.0123131","0.00711032","-0.00870987","1.11974"
"2","0.0","-0.0124736","0.0083028","-0.00823621","1.12701"
"1","0.0","-0.00663453","0.00688486","-0.0153936","1.11951"
"2","0.0","-0.0124293","0.00242465","0.00236029","1.09342"
"2","0.0","0.00195976","-0.00527","-0.000844042","1.0918"
"0","0.0","0.0178164","-0.0140311","0.00337893","1.08216"
"2","0.0","-0.0146185","-0.013826","0.0325994","1.09158"
"2","0.0","-0.0342756","-0.0248087","0.0449066","1.06826"
"2","0.0","-0.0539709","-0.016188","0.0548807","1.06708"
"2","0.0","-0.0354573","-0.0610355","0.0978594","1.03143"
"2","1.0","-0.0971903","-0.0716811","0.202374","0.920548"
"1","0.0","0.00525902","0.0303308","-0.00475506","0.0423388"
"2","0.0","0.00779079","-0.0054876","0.0289362","0.00633184"
"2","0.0","0.0131089","-0.000116847","0.0140151","0.0277262"
"2","0.0","0.0141251","0.00183932","0.00516968","0.0648908"
"1","0.0","0.0106099","0.00822364","-0.00343604","0.0831042"
"1","0.0","0.00912657","0.00870776","-0.00847314","0.107787"
"2","0.0","0.0122647","0.00508528","-0.0153593","0.0845809"
"0","0.0","0.00383932","-0.00876472","-0.00573458","0.0786557"
"1","0.0","-0.00306452","0.0024542","-0.0186399","0.0585587"
"0","0.0","0.00461563","-0.0142602","-0.0122967","0.0563481"
"0","0.0","0.00675815","-0.0110755","-0.0126307","0.0592263"
"1","0.0","-0.0050379","0.00101226","-0.00965869","0.0502099"
"2","0.0","-0.00243548","-0.00382759","-0.0126145","0.0541019"
"0","0.0","-0.00189106","-0.00739913","-0.0132572","0.0584351"
"2","0.0","-0.00508818","-0.00536276","-0.0119821","0.0637353"
"1","0.0","-0.00752918","0.00499979","-0.0120315","0.0546617"
"1","0.0","0.000757674","-0.00301942","-0.0110139","0.059297"
"2","0.0","0.00485078","-0.00681253","-0.00759497","0.0538943"
"2","0.0","0.00234772","-0.00280735","-0.00550154","0.0500121"
"2","0.0","0.00208265","0.00175841","-0.00477639","0.0298812"
"0","0.0","0.0046307","0.00239428","-0.00600242","0.0291501"
"1","0.0","0.00573394","0.0040335","-0.00926762","0.0330861"
"1","0.0","0.00376883","0.00598123","-0.00810922","0.0313788"
"0","0.0","0.00737254","0.00123587","-0.00614682","0.0447815"
"1","0.0","0.00543908","0.0067077","-0.00839598","0.0349112"
"2","0.0","0.00348078","-0.00374696","-0.00263894","0.0663172"
"2","0.0","0.00210587","-0.00340874","-0.0126468","0.0593558"
"1","0.0","-0.00373868","-0.0021138","-0.0150993","0.0517299"
"1","0.0","-0.00655382","0.000600935","-0.01852","0.0463289"
"1","0.0","-0.00239078","-0.00679388","-0.0133515","0.0599651"
"2","0.0","-0.0091585","-0.00446913","-0.00598912","0.0846871"
"1","0.0","-0.00989909","-0.00138624","-0.00944369","0.0937921"
"1","0.0","0.00250974","-0.00456369","-0.0252514","0.092303"
"2","0.0","-0.00408086","-0.0128627","-0.00621984","0.0917573"
"0","0.0","0.00835214","-0.0191718","-0.00620062","0.106381"
"0","0.0","0.0134164","-0.0122303","-0.0166689","0.0955707"
"2","0.0","-0.00258023","-0.0204525","0.0126105","0.112775"
"2","0.0","-0.000159581","-0.0138081","0.00369007","0.121618"
"1","0.0","0.000176335","0.0101006","-0.0154721","0.0520259"
"0","0.0","0.0125759","0.0027431","-0.0197103","0.0316176"
"2","0.0","0.0015804","0.0012455","-0.00211043","0.0283331"
"1","0.0","0.000611084","0.00730685","-0.00699227","0.0291116"
"0","0.0","0.0182625","0.000120124","-0.0186425","0.0304161"
"1","0.0","0.004802","0.00279111","-0.00312883","0.0345533"
"0","0.0","0.0183676","-0.00108928","-0.0202272","0.0424008"
