"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0809554","-0.110617","0.0162776","1.36054"
"0","0.0","0.0100926","-0.0235591","0.0042796","1.72113"
"2","0.0","6.22553e-05","-0.0302039","0.00381188","1.85187"
"0","0.0","-0.000282829","-0.0209242","-0.0152134","1.95388"
"0","0.0","-0.0142094","-0.0176666","-0.0067058","2.02699"
"2","0.0","-0.0175959","-0.0149161","-0.00513952","2.04907"
"0","0.0","-0.020287","-0.0124543","-0.00215628","2.05976"
"2","0.0","-0.0160372","-0.006827","-0.000186748","2.08799"
"2","0.0","-0.0158183","-0.00277614","-0.000650955","2.09693"
"2","0.0","-0.0146226","-0.00190712","-0.00066445","2.10556"
"0","0.0","-0.013173","0.00025519","-0.00341476","2.116"
"2","0.0","-0.015827","0.0100185","-0.00180709","2.12606"
"2","0.0","-0.0110642","0.00551741","0.00530399","2.13369"
"2","0.0","-0.010045","0.00307315","0.0098582","2.14604"
"2","0.0","-0.0156643","0.0172121","0.0231689","2.16197"
"2","0.0","-0.0215858","0.0210911","0.0217863","2.17977"
"2","0.0","-0.0687075","0.0298935","0.0433426","2.19535"
"0","0.0","-0.0832486","0.0325653","0.0448583","2.23486"
"1","0.0","-0.0788917","0.0493342","0.0249071","2.16466"
"1","1.0","-0.153882","0.146336","0.0224147","2.18229"
"1","0.0","-0.0120782","0.0320689","-0.0440184","1.43393"
"2","0.0","-0.0286588","0.0233069","0.0105147","1.44182"
"1","0.0","-0.0324043","0.0468546","-0.00434368","1.45382"
"1","0.0","-0.027622","0.0544494","-0.00031898","1.46885"
"1","0.0","-0.0191374","0.0444592","0.00752588","1.49277"
"1","0.0","-0.0136645","0.0402189","0.00318242","1.50937"
"1","0.0","-0.0300662","0.0621279","0.00462629","1.51655"
"1","0.0","-0.0101298","0.0391309","-0.0030803","1.58075"
"1","0.0","-0.0349632","0.0718536","0.0109125","1.62661"
"1","0.0","-0.0542192","0.0750555","0.0120678","1.68216"
"1","0.0","-0.0251638","0.0711673","-0.0126522","1.73971"
"1","0.0","-0.0884466","0.138726","0.00821322","1.7272"
"1","0.0","-0.0803085","0.100627","0.0103047","1.82482"
"1","0.0","-0.0380269","0.0608411","0.00118188","1.91467"
"1","0.0","-0.0539079","0.0568401","-0.00056512","1.92179"
"1","0.0","-0.0446536","0.0601302","-0.0291127","1.95032"
"1","0.0","-0.0511817","0.0614934","-0.0350907","1.9652"
"1","0.0","-0.0915085","0.105412","0.00207574","2.09589"
"1","0.0","-0.0781595","0.101761","0.0107569","2.0431"
"1","0.0","-0.0594533","0.0789061","0.018078","2.07561"
"1","0.0","-0.0867762","0.0950054","0.0456473","2.08395"
"1","0.0","-0.0631991","0.0813866","0.0111277","2.09933"
"1","0.0","-0.0642286","0.0828225","0.0152773","2.12814"
"1","0.0","-0.0381355","0.0833149","0.0045903","2.14791"
"1","0.0","-0.0384453","0.0535674","0.0211946","2.19616"
"2","0.0","-0.0195999","0.00521343","0.0229279","2.23539"
"2","0.0","-0.0237196","0.00108191","0.0249436","2.28654"
"2","0.0","-0.0344446","0.00904552","0.0290825","2.28745"
"2","0.0","-0.0346111","0.00299922","0.0348939","2.29252"
"2","1.0","-0.0337675","-0.00441227","0.0419611","2.29801"
"0","0.0","0.0355233","-0.00380265","-0.011293","1.47265"
"0","0.0","0.039433","-0.0216447","-0.00318926","1.4709"
"0","0.0","0.0281858","-0.0196253","-0.00359985","1.4876"
"0","0.0","0.00745161","-0.000699209","-0.0112052","1.55035"
"0","0.0","0.0153104","-0.0237584","-0.00759721","1.58447"
"0","0.0","0.0141863","-0.0151411","-0.00627227","1.58274"
"0","0.0","0.0190719","-0.00725279","-0.0198613","1.56448"
"0","0.0","0.0170064","-0.0218332","-0.00935706","1.56695"
"0","0.0","0.0290868","-0.043251","0.000595104","1.64204"
"0","0.0","0.0248234","-0.0352812","-0.00656118","1.66738"
"0","0.0","0.0149009","-0.012187","-0.00971459","1.70582"
"0","0.0","0.0237449","-0.0154918","1.74851e-05","1.73501"
"2","0.0","-0.00532199","-0.000930944","0.0352969","1.77221"
"2","0.0","-0.0061779","0.0240679","0.014783","1.78027"
"1","0.0","-0.0126399","0.0290546","0.016556","1.79157"
"1","0.0","-0.0184661","0.0407441","-0.00673435","1.77884"
"0","0.0","0.00582107","0.0240481","-0.0251647","1.76046"
"1","0.0","-0.0198953","0.0242866","0.00612416","1.74096"
"1","0.0","0.0075957","0.0267004","-0.0269879","1.72999"
"1","0.0","0.00201824","0.00484452","0.0063772","1.68867"
"2","0.0","-0.000110814","0.00612139","0.0068566","1.63576"
"0","0.0","0.00383775","0.00309425","-0.00205529","1.65137"
"0","0.0","0.0209813","-0.0071987","-0.00635412","1.65255"
"0","0.0","0.0214394","-0.0228329","0.00988729","1.69646"
"0","0.0","0.0285541","-0.0131701","-0.00162327","1.70415"
"2","0.0","0.00419766","0.00643766","0.0139149","1.68708"
"1","0.0","0.00417316","0.0211053","-0.00246996","1.70864"
"0","0.0","0.00950992","0.0189558","-0.0108372","1.69518"
"1","0.0","-0.0128231","0.0247524","0.011668","1.7133"
"1","0.0","-0.00249436","0.0329093","-0.0141554","1.70055"
"1","0.0","-0.0149465","0.0297101","0.00254008","1.66314"
"0","0.0","0.00919712","-0.0029059","-0.000348626","1.65538"
"0","0.0","0.00807264","0.00865113","-0.000792619","1.71739"
"1","0.0","-0.0243309","0.0275614","0.0136903","1.77086"
"1","0.0","0.00574018","0.0223071","-0.0112609","1.75126"
"0","0.0","0.00782998","0.0137948","-0.00448393","1.67858"
"0","0.0","0.0107049","0.0116008","0.00365632","1.6975"
"2","0.0","-0.0123585","0.0208552","0.0301306","1.74543"
"1","0.0","-0.0145048","0.038277","0.0160753","1.77075"
"1","0.0","-0.0161926","0.0552498","-0.00401059","1.74622"
"1","0.0","0.00788758","0.0268119","-0.0144388","1.73896"
"1","0.0","0.00384939","0.00989457","0.003844","1.69973"
"1","0.0","0.00836912","0.0126077","-0.00227142","1.64264"
"0","0.0","0.00527607","0.00220066","0.00261546","1.65382"
"0","0.0","0.0118348","-0.00142681","-0.00678918","1.70771"
"2","0.0","-0.00324958","-0.000140161","0.0142419","1.72663"
"1","0.0","0.00317632","0.00755786","-0.000535916","1.73683"
"0","0.0","0.0307237","-0.00117087","-0.0179788","1.72696"
"2","0.0","-0.00139321","0.0038096","0.0219614","1.71044"
