"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","0.013318","-0.0997408","0.0117813","1.7706"
"0","0.0","-0.00955632","-0.0485682","-0.0121547","2.0773"
"1","0.0","-0.0348741","-0.0199653","-0.0243778","2.33532"
"1","0.0","-0.0375432","-0.0178442","-0.0362348","2.51075"
"2","0.0","-0.0425185","-0.0266726","-0.0255741","2.59982"
"2","0.0","-0.0436038","-0.0292486","-0.0186938","2.64885"
"2","0.0","-0.0416303","-0.0272924","-0.0142342","2.66804"
"0","0.0","-0.00846526","-0.0106822","-0.00286081","2.73293"
"1","0.0","-0.00100968","0.00762245","-0.00167263","2.74697"
"1","0.0","0.0012429","0.000458902","0.0133055","2.76523"
"0","0.0","0.0179995","-0.0105174","0.0100366","2.79557"
"0","0.0","0.0107934","0.00754068","0.0122493","2.81375"
"0","0.0","0.0202303","0.00585706","0.0150075","2.84023"
"2","0.0","-0.000195374","0.0122879","0.0164977","2.86864"
"1","0.0","-0.0172924","0.0264752","0.017516","2.88099"
"2","0.0","-0.00892563","0.0282542","0.0290757","2.90041"
"1","0.0","-0.0399989","0.0434336","0.0244998","2.90838"
"2","0.0","-0.0701852","0.0393555","0.0416779","2.90526"
"2","0.0","-0.0795795","0.0464588","0.0601559","2.92997"
"1","1.0","-0.157296","0.248069","-0.0215886","2.78437"
"1","0.0","-0.0189603","0.0345943","0.0114661","2.06465"
"0","0.0","0.0380028","-0.0214033","0.0220332","2.01134"
"0","0.0","0.0315004","-0.0297497","0.025286","2.02706"
"0","0.0","0.00891601","-0.000581705","0.00258715","2.07605"
"0","0.0","0.0134182","-0.0123742","-0.00339473","2.08258"
"0","0.0","0.00931536","-0.0175131","-0.0079777","2.12384"
"0","0.0","-0.00312866","-0.0150746","-0.00457524","2.15307"
"0","0.0","0.0167293","-0.0333472","-0.00955403","2.15601"
"0","0.0","0.0211712","-0.0329897","-0.00783014","2.17521"
"0","0.0","0.0139459","-0.024461","-0.011663","2.21073"
"0","0.0","0.00961899","-0.0188695","-0.01529","2.2347"
"0","0.0","0.00947964","-0.0220889","-0.00995494","2.26623"
"0","0.0","0.00315632","-0.0195832","-0.00804539","2.29326"
"0","0.0","0.0109382","-0.0289483","-0.0115087","2.291"
"0","0.0","0.0123967","-0.0286491","-0.00198303","2.3259"
"0","0.0","0.0365314","-0.0349451","-0.0143112","2.34136"
"1","0.0","0.0620935","-0.0578668","-0.00167461","2.36751"
"0","0.0","0.0369136","-0.0222492","-0.00330324","2.31012"
"0","0.0","0.0593068","-0.0458637","0.00530716","2.33839"
"0","0.0","0.0631609","-0.0609849","0.0102726","2.3624"
"0","0.0","0.0623397","-0.0475916","-0.00184059","2.40205"
"0","0.0","0.0696099","-0.0464705","-0.00227235","2.42999"
"0","0.0","0.0915783","-0.0492838","-0.000423995","2.45799"
"0","0.0","0.102652","-0.0414725","0.00518665","2.47158"
"0","0.0","0.112152","-0.0687505","-0.00296716","2.50587"
