"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0422887","-0.0969502","-0.0113041","1.53911"
"2","0.0","-0.0408831","-0.0250113","0.00784995","1.87594"
"2","0.0","-0.0370024","-0.0280025","-0.0119637","2.09783"
"1","0.0","-0.0403716","-0.0260608","-0.0176616","2.27101"
"0","0.0","-0.0487443","-0.0255477","-0.00938517","2.36944"
"2","0.0","-0.0521433","-0.02502","-0.00155666","2.42119"
"2","0.0","-0.0526547","-0.0223385","0.00379554","2.43972"
"1","0.0","-0.0167364","-0.00266113","0.00311134","2.52972"
"1","0.0","-0.00732281","0.00152105","0.0106639","2.54839"
"2","0.0","-0.00306341","-0.010363","0.013012","2.58654"
"0","0.0","-0.000707719","-0.00858376","0.00649333","2.62344"
"0","0.0","-0.00580573","0.00711749","0.00706009","2.66216"
"0","0.0","0.0131554","-0.00243691","-0.00390942","2.69836"
"1","0.0","0.00432755","0.0139823","0.0156069","2.72826"
"0","0.0","0.0167049","-0.00760263","0.00743816","2.74963"
"2","0.0","-0.00319503","0.0205014","0.0426269","2.76878"
"1","0.0","-0.0593316","0.0452452","0.0518775","2.77869"
"1","0.0","-0.0151935","-0.00538907","-0.00477888","2.8562"
"0","0.0","0.043114","-0.102994","0.0238093","2.79552"
"2","1.0","-0.0831068","-0.104082","0.238132","2.6886"
"0","0.0","0.0336647","-0.0408909","0.0112685","1.99805"
"0","0.0","0.0271378","-0.0370154","-0.0117922","2.04334"
"0","0.0","0.0258374","-0.0514314","-0.012305","2.06014"
"0","0.0","0.0110205","-0.0638937","0.000760437","2.10485"
"0","0.0","0.019879","-0.0515829","-0.0279088","2.1229"
"0","0.0","0.0225289","-0.0628559","-0.0252749","2.14833"
"0","0.0","0.019962","-0.0714702","-0.0167625","2.16842"
"0","0.0","0.0216989","-0.0549607","-0.0228321","2.19418"
"0","0.0","0.0153942","-0.0426595","-0.0230681","2.22424"
"0","0.0","0.0169124","-0.042006","-0.0311502","2.24466"
"0","0.0","0.0128502","-0.032719","-0.0265944","2.26707"
"0","0.0","0.0175733","-0.0324937","-0.0222905","2.28977"
"0","0.0","0.0178503","-0.0266437","-0.0120482","2.31112"
"0","0.0","0.0277019","-0.0294354","-0.0180303","2.31322"
"1","0.0","0.0128239","-0.0357109","-0.0123744","2.35101"
"0","0.0","0.0190525","-0.0285493","-0.0247173","2.32405"
"0","0.0","0.00274831","-0.0352384","-0.0155985","2.34562"
"0","0.0","0.0219229","-0.0359855","-0.0206236","2.34455"
"0","0.0","0.0397932","-0.0398747","-0.0190213","2.35879"
"0","0.0","0.0394785","-0.043922","-0.00886944","2.38173"
"0","0.0","0.0520035","-0.0362896","-0.0110132","2.3996"
"0","0.0","0.0722768","-0.0323322","-0.0111529","2.40067"
"0","0.0","0.0951347","-0.0534387","-0.000782476","2.41311"
"0","0.0","0.0918262","-0.050597","0.0115094","2.44799"
"0","0.0","0.0874328","-0.037783","0.00866088","2.47315"
"0","0.0","0.0776682","-0.0301724","0.0252628","2.50046"
"2","0.0","0.0390304","-0.0106265","0.0384049","2.56624"
"2","0.0","0.0315158","-0.0162712","0.0402804","2.57386"
"0","0.0","0.0357571","-0.0219031","0.0328248","2.57683"
"0","0.0","0.0365209","-0.024152","0.0248219","2.60582"
"0","1.0","0.0295251","-0.0231757","0.0188607","2.60978"
"2","0.0","0.0222905","0.00185573","0.0270059","1.73258"
"0","0.0","0.0367765","-0.02229","0.00100556","1.7235"
"0","0.0","0.041135","-0.0190973","-0.0223554","1.73785"
"0","0.0","0.0413509","-0.0396734","-0.00471655","1.79105"
"0","0.0","0.0434975","-0.0295541","0.00118734","1.80874"
"0","0.0","0.050809","-0.046195","0.0150745","1.8295"
"0","0.0","0.0550023","-0.0461543","-0.000183644","1.82632"
"0","0.0","0.0527484","-0.0255431","-0.0105214","1.86407"
"0","0.0","0.0504611","-0.026842","-0.00404197","1.91514"
"0","0.0","0.0546545","-0.0249613","-0.00819436","1.93459"
"0","0.0","0.0501114","-0.0237329","0.00336801","1.97344"
"0","0.0","0.0377904","-0.00570436","0.00562997","2.0169"
"0","0.0","0.0613985","-0.013106","-0.00823619","2.01871"
"0","0.0","0.084517","-0.0359425","-0.00945552","2.01125"
"0","0.0","0.0647727","-0.0403704","0.00880468","2.05685"
"0","0.0","0.0471428","-0.0208274","-0.000324402","2.10228"
"0","0.0","0.0666333","-0.0363187","-0.00182718","2.09913"
"0","0.0","0.086435","-0.0563397","0.00371738","2.13253"
"0","0.0","0.104535","-0.0807417","0.00429882","2.14845"
"0","0.0","0.082763","-0.0873664","0.0157524","2.18093"
"0","0.0","0.0739192","-0.0467024","0.0335053","2.23798"
"0","0.0","0.0224671","-0.0185861","0.0189903","2.32159"
"0","0.0","-0.00360227","-0.00694777","0.03922","2.35449"
"1","0.0","-0.0509673","0.0864185","0.021159","2.33283"
"2","0.0","-0.0348727","0.00277791","0.052517","2.3961"
"2","0.0","-0.00403336","-0.0236674","0.0512967","2.4195"
"2","0.0","-0.0129229","-0.0259555","0.0711165","2.42007"
"2","0.0","-0.00592076","-0.0340629","0.0723308","2.41253"
"2","1.0","0.00242944","-0.0465409","0.0742776","2.42315"
"1","0.0","0.00491675","0.0482318","0.0376693","1.50216"
"1","0.0","-0.00172392","0.061449","0.0219892","1.53244"
"1","0.0","0.0091506","0.04853","0.0161342","1.56239"
"1","0.0","0.00210043","0.0446252","0.0294331","1.5864"
"1","0.0","0.00683646","0.0547509","0.0175886","1.6017"
"1","0.0","-0.00710389","0.0594483","0.0351335","1.60905"
"1","0.0","-0.00075254","0.0550646","0.0114931","1.6494"
"1","0.0","0.0021009","0.074124","0.00573947","1.66414"
"1","0.0","0.0119245","0.0592433","0.0171372","1.71212"
"1","0.0","0.0102706","0.0692346","0.00904617","1.73235"
"1","0.0","-0.00491381","0.0714799","0.0295674","1.77174"
"1","0.0","-0.00839075","0.104922","0.011747","1.75585"
"1","0.0","0.016233","0.0441553","0.0370567","1.82996"
"1","0.0","0.0121512","0.0482284","0.039188","1.84893"
"0","0.0","0.0350403","0.032948","0.0190451","1.86598"
"0","0.0","0.0444817","0.021161","0.0122868","1.90125"
"0","0.0","0.0627628","0.00212377","0.00305898","1.95822"
"1","0.0","0.0174064","0.0678646","0.0108529","1.8515"
"0","0.0","0.0394186","0.0134638","0.0254263","1.91023"
