"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0811306","-0.132794","0.0342392","1.3553"
"0","0.0","-0.000510703","-0.0155585","0.0035371","1.71032"
"2","0.0","-0.0150728","-0.0271413","0.0116381","1.84002"
"0","0.0","-0.0138909","-0.0270344","-0.00292423","1.94906"
"2","0.0","-0.017922","-0.0301712","-0.00209128","2.02864"
"2","0.0","-0.0167289","-0.0321282","-0.00207177","2.0614"
"2","0.0","-0.0157285","-0.0329603","0.000561359","2.07585"
"0","0.0","-0.00931943","-0.0147589","0.00687414","2.13436"
"0","0.0","0.000413773","-0.0112702","0.0124298","2.1586"
"0","0.0","0.00287784","-0.0111918","0.0141079","2.16595"
"2","0.0","-0.00730166","-0.0105203","0.0187917","2.1671"
"0","0.0","-0.00133988","-0.010626","0.015691","2.18571"
"1","0.0","-0.0194613","0.0291405","0.0142849","2.17067"
"2","0.0","-0.00239809","-0.0105922","0.031908","2.19452"
"2","0.0","-0.00130953","0.0166167","0.0238487","2.20285"
"2","0.0","-0.0176656","0.00884198","0.0348641","2.17743"
"1","0.0","-0.0238277","0.0318171","-0.0112001","2.12546"
"1","0.0","-0.0401789","0.027405","0.00782433","2.12847"
"2","0.0","-0.0662609","0.0175978","0.0595268","2.17445"
"1","1.0","-0.129697","0.132095","0.0224519","2.15273"
"0","0.0","0.00301945","0.0220054","-0.0381373","1.33134"
"0","0.0","0.0244636","-0.0231609","0.00611431","1.32769"
"0","0.0","0.0244146","-0.0200419","0.00519815","1.35402"
"0","0.0","0.0292834","-0.0413514","0.0137984","1.38461"
"0","0.0","0.0191142","-0.0367443","0.00029396","1.42115"
"0","0.0","0.0190053","-0.0387875","-0.00862547","1.4428"
"0","0.0","0.0286489","-0.0537346","-0.0166776","1.51144"
"0","0.0","0.0277389","-0.0826207","-0.00425494","1.59351"
"0","0.0","0.0142215","-0.0623518","-0.0243714","1.66586"
"0","0.0","0.0138633","-0.0769542","-0.0273545","1.71252"
"0","0.0","0.012219","-0.0828472","-0.0185281","1.77349"
"0","0.0","0.0117927","-0.0777232","-0.0289317","1.82736"
"0","0.0","0.0131917","-0.0936012","-0.0161057","1.90045"
"0","0.0","0.0263623","-0.0989098","-0.0188553","1.93079"
"0","0.0","0.0681297","-0.105419","-0.0448444","1.94662"
"0","0.0","0.136944","-0.181061","-0.01814","2.07286"
"0","0.0","0.100989","-0.134036","0.00384946","2.11012"
"0","0.0","0.0775122","-0.075866","-0.0189483","2.13492"
"0","0.0","0.0931119","-0.093197","-0.00419065","2.19651"
"0","0.0","0.0961216","-0.0783477","0.000326402","2.18401"
"0","0.0","0.0896976","-0.0604888","0.00718666","2.22149"
"0","0.0","0.0856619","-0.0682405","0.0187028","2.2724"
"0","0.0","0.0902086","-0.0677015","0.0239691","2.30997"
"0","0.0","0.0716384","-0.0473073","0.0303388","2.34802"
"0","0.0","0.0220399","-0.0212638","0.0282764","2.43647"
"2","0.0","-0.0132536","0.00306906","0.0179689","2.46473"
"2","0.0","-0.0124511","-0.0115954","0.0157288","2.47189"
"0","0.0","0.000214352","-0.024546","0.0102379","2.47949"
"2","0.0","0.0118101","-0.0525045","0.0321318","2.52892"
"2","1.0","0.0162961","-0.0554538","0.0274351","2.53543"
"0","0.0","0.0692956","-0.0617818","0.000519496","1.47389"
"0","0.0","0.0688885","-0.103825","0.0269854","1.55367"
"0","0.0","0.0462494","-0.0581736","0.0162054","1.64752"
"0","0.0","0.0351375","-0.028713","0.00115751","1.68097"
"0","0.0","0.0354588","-0.0543507","0.0263888","1.74798"
"0","0.0","0.0351565","-0.031076","0.00848045","1.78333"
"0","0.0","0.0303596","-0.0353093","0.00953302","1.81764"
"0","0.0","0.0374883","-0.0427766","-0.00815558","1.84083"
"0","0.0","0.0314419","-0.0457696","-0.00577707","1.88876"
"0","0.0","0.0412824","-0.0548327","-0.00272059","1.89699"
"0","0.0","0.0508832","-0.0470454","-0.012686","1.90198"
"0","0.0","0.0563205","-0.0547954","0.00132329","1.92222"
"2","0.0","0.0357589","-0.0740656","0.0433297","1.97012"
"0","0.0","0.0320652","-0.0578245","0.0263522","1.96269"
"0","0.0","0.0280934","-0.0311851","-0.00127933","1.95236"
"0","0.0","0.0155795","-0.0155068","-0.00847092","1.96999"
"0","0.0","0.0174436","-0.0297188","0.00647819","2.02649"
"0","0.0","0.0392368","-0.0494892","-0.00105145","1.98483"
"0","0.0","0.0373103","-0.0522932","0.00622412","2.01581"
"0","0.0","0.0591177","-0.0606607","0.00688792","2.0327"
"0","0.0","0.0659469","-0.0704284","0.0214752","2.04869"
"0","0.0","0.0775133","-0.0733591","0.0258492","2.08156"
"0","0.0","0.0487541","-0.0366279","0.031969","2.11256"
"0","0.0","0.0263292","-0.0340769","0.024296","2.16423"
"2","0.0","-0.0179906","0.000820254","0.0336071","2.22865"
"2","0.0","-0.0163351","-0.0183586","0.0434768","2.22212"
"2","0.0","-0.0160204","-0.027459","0.0543651","2.22852"
"1","0.0","-0.0149717","-0.0322131","0.0614113","2.22916"
"2","1.0","0.00495373","-0.0509965","0.0470897","2.17828"
"2","0.0","0.00419606","0.00972909","0.0227681","1.3512"
"2","0.0","-0.00302083","0.0119589","0.0170417","1.35554"
"1","0.0","0.00240664","0.00916691","0.00288738","1.37452"
"1","0.0","0.00044891","0.0254146","-0.0121747","1.38623"
"1","0.0","-0.0155519","0.0223236","0.0146303","1.43377"
"1","0.0","-0.0135855","0.0315141","0.000158065","1.41266"
"1","0.0","-0.0167765","0.0240848","0.00799519","1.43584"
"1","0.0","0.00293623","0.0259402","-0.0177161","1.47384"
"1","0.0","-0.0188292","0.0196568","0.0155938","1.58207"
"1","0.0","-0.00705814","0.0111902","-0.00254986","1.62882"
"0","0.0","0.0178027","-0.0157438","0.000193722","1.65067"
"1","0.0","-0.00514545","0.0117898","0.00266771","1.62246"
"0","0.0","0.0194743","-0.0185756","0.00774214","1.64377"
"1","0.0","-0.00231862","0.0126948","0.00353942","1.60753"
"0","0.0","0.0226493","-0.0189302","0.00733232","1.63574"
"1","0.0","0.00463794","0.00841944","0.00180619","1.62775"
"0","0.0","0.0209444","-0.00636673","0.00119271","1.58876"
"0","0.0","0.0087819","0.00165942","0.00705732","1.61586"
"1","0.0","0.0027866","0.0211896","-0.00652658","1.59428"
"1","0.0","-0.00168027","0.00820847","0.0024618","1.62838"
