"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","0.0700017","-0.0760384","0.0582595","1.20484"
"0","0.0","0.0714557","-0.017746","0.0281659","1.44503"
"2","0.0","0.0313121","0.00442051","0.0507091","1.55764"
"0","0.0","0.0217293","0.0282182","0.0233759","1.6646"
"2","0.0","0.014652","0.0267095","0.0240427","1.75062"
"2","0.0","0.0141546","0.0268599","0.0234285","1.79696"
"2","0.0","0.0142652","0.0273216","0.0268282","1.81927"
"1","0.0","-0.00222886","0.0405878","0.0299848","1.89031"
"1","0.0","0.00177253","0.029224","0.0295178","1.90571"
"1","0.0","0.00826255","0.0151773","0.016309","1.92287"
"0","0.0","0.0324711","0.00939246","-0.0150682","1.90584"
"2","0.0","0.0130336","-7.41117e-05","0.0150881","1.92045"
"1","0.0","0.0117745","0.0103207","0.00559915","1.91624"
"0","0.0","0.0443322","-0.00535259","-0.0138771","1.89215"
"2","0.0","0.0435795","-0.0209878","0.027484","1.8999"
"0","0.0","0.05489","-0.0128989","-0.0185559","1.88078"
"0","0.0","0.0270293","-0.00381907","-0.0276635","1.86089"
"0","0.0","0.0075427","-0.0101162","-0.00892186","1.90022"
"2","0.0","-0.0606714","0.01298","0.0533675","1.88662"
"1","0.0","-0.0954532","0.119515","-0.00110916","1.84115"
"2","0.0","-0.0594842","-0.0396148","0.128604","1.83862"
"2","0.0","-0.0454555","-0.0449108","0.135329","1.8239"
"2","1.0","-0.0509137","-0.0443277","0.145168","1.81128"
"0","0.0","0.0343565","0.00816129","-2.6641e-05","0.979528"
"2","0.0","0.00753875","0.0152622","0.0268833","0.976978"
"0","0.0","0.0224064","0.0117211","0.00702411","0.980979"
"0","0.0","0.017453","0.00265089","0.0106724","0.992174"
"0","0.0","0.0182909","0.00428872","0.00426372","1.01382"
"0","0.0","0.0132825","-0.00459488","0.00586028","1.04298"
"0","0.0","0.012596","-0.00228935","0.00290629","1.02242"
"0","0.0","0.00943891","0.00465955","-0.00504377","1.02214"
"0","0.0","0.0101103","-0.000468788","-0.00575978","1.03515"
"1","0.0","0.00521376","-0.00125935","-0.00112988","1.061"
"1","0.0","0.00447375","0.00608684","-0.0143769","1.04401"
"0","0.0","0.011898","-0.0067472","-0.00735371","1.04412"
"0","0.0","0.00884356","0.000233764","-0.00764915","1.04426"
"1","0.0","-0.000285864","0.00948131","-0.00211697","1.04084"
"0","0.0","0.00429152","0.00473273","-0.00508569","1.03444"
"1","0.0","-0.00260522","0.0132045","-0.00276307","1.029"
"0","0.0","0.0040662","0.00836555","-0.00262216","1.0298"
"1","0.0","0.0011639","0.00957817","0.000605802","1.03513"
"0","0.0","0.00398098","0.00903925","0.000870636","1.03579"
"1","0.0","-0.00102819","0.0105185","0.0062157","1.03495"
"0","0.0","0.00208838","0.0110145","0.00448907","1.02985"
