"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0615429","-0.126913","0.0242646","1.40398"
"2","0.0","-0.0104051","-0.0304598","0.00689247","1.75481"
"2","0.0","-0.0107935","-0.0421949","0.00681128","1.94108"
"2","0.0","-0.0112528","-0.0346409","-0.00445088","2.07753"
"2","0.0","-0.0161134","-0.0338983","0.0018859","2.16454"
"2","0.0","-0.0167854","-0.0337192","0.00861757","2.20937"
"2","0.0","-0.0153705","-0.0319502","0.0135724","2.22519"
"0","0.0","0.0188351","-0.0132279","0.00522403","2.31127"
"2","0.0","0.0195745","-0.00776353","0.025623","2.34384"
"2","0.0","0.0231551","-0.00784626","0.0302638","2.38453"
"2","0.0","0.0263973","-0.00548026","0.0298953","2.42435"
"2","0.0","0.0265621","-0.00518124","0.0335892","2.47785"
"2","0.0","0.0322963","-0.00180774","0.0328955","2.52252"
"2","0.0","0.0330413","-0.00127924","0.0337053","2.56332"
"1","0.0","0.022721","0.00589002","0.045604","2.60547"
"0","0.0","0.0554259","-0.0253014","0.0352288","2.64475"
"2","0.0","-0.0679507","0.0279766","0.0949109","2.67578"
"2","0.0","-0.0994975","0.0367367","0.0921302","2.70021"
"1","0.0","-0.118078","0.0402223","0.110286","2.72248"
"2","0.0","-0.115948","-0.0906848","0.236078","2.64804"
"2","1.0","-0.101738","-0.110783","0.243655","2.65203"
"0","0.0","0.0604557","-0.0535534","-0.00245975","1.88235"
"0","0.0","0.0507626","-0.0505665","0.0105651","1.93798"
"0","0.0","0.0332035","-0.0477238","0.0113282","1.98656"
"0","0.0","0.0178347","-0.0565656","0.00412427","2.00197"
"0","0.0","0.0108539","-0.0511783","-0.0144986","2.03594"
"0","0.0","0.0173087","-0.0555585","-0.0234729","2.06646"
"0","0.0","0.017177","-0.0770947","-0.00955286","2.08096"
"0","0.0","0.0208545","-0.065872","-0.0168952","2.11937"
"0","0.0","0.0182992","-0.0519426","-0.020152","2.16231"
"0","0.0","0.0167162","-0.0574299","-0.0215131","2.20202"
"0","0.0","0.0136088","-0.0472018","-0.023116","2.23329"
"0","0.0","0.0201882","-0.0532295","-0.0205556","2.25582"
"1","0.0","0.0248388","-0.04599","-0.0164785","2.28573"
"2","0.0","0.0257028","-0.0434705","-0.0196124","2.2544"
"0","0.0","0.0189895","-0.0405883","-0.0167506","2.25376"
"0","0.0","0.01733","-0.0411436","-0.0201654","2.2527"
"0","0.0","0.0241436","-0.0412782","-0.0166403","2.26948"
"0","0.0","0.0208479","-0.045592","-0.0272241","2.28632"
"0","0.0","0.0318817","-0.0568256","-0.0204007","2.29679"
"0","0.0","0.0271711","-0.0428104","-0.0195546","2.29931"
"2","0.0","0.0362105","-0.0478319","-0.0147587","2.32533"
"0","0.0","0.0395891","-0.0435292","-0.0155925","2.3158"
"1","0.0","0.0386236","-0.0447049","-0.0176384","2.34185"
"0","0.0","0.0379736","-0.0458298","-0.00377373","2.30391"
"0","0.0","0.0457285","-0.0516874","-0.00951004","2.31627"
"0","0.0","0.046445","-0.0519572","0.00839338","2.29812"
"0","0.0","0.0700885","-0.0467571","-0.0136658","2.28272"
"0","0.0","0.0522669","-0.0641863","0.0114635","2.37661"
"0","0.0","0.0368877","-0.0307626","-0.00446943","2.42416"
"2","0.0","0.0738233","-0.0497363","-0.00923532","2.41227"
"0","0.0","0.0736815","-0.0399138","0.00265322","2.38022"
"0","0.0","0.0660117","-0.0271457","0.00659885","2.41153"
"0","0.0","0.0693359","-0.0302157","0.00203023","2.40378"
"0","0.0","0.0774143","-0.025411","-0.00716784","2.42865"
"0","0.0","0.0877497","-0.0367334","0.00151105","2.41935"
"0","0.0","0.0950855","-0.0480756","0.0156828","2.47179"
"0","0.0","0.103957","-0.0423309","0.0153045","2.49439"
"0","0.0","0.0868708","-0.0301715","0.030642","2.52522"
"0","0.0","0.072745","-0.0239499","0.0296887","2.56012"
"0","0.0","0.0607644","-0.01604","0.0205169","2.60284"
"2","0.0","0.0114679","0.00371837","0.0288775","2.63402"
"2","0.0","0.0101141","-0.00518559","0.0155139","2.65645"
"0","0.0","0.0117589","-0.0161335","0.0101144","2.68466"
"0","0.0","0.0285636","-0.0257788","-0.00206479","2.69329"
"0","1.0","0.00987312","-0.0426551","0.0306772","2.71091"
"0","0.0","0.0528549","-0.0152339","0.00766593","1.85478"
"0","0.0","0.049098","-0.0171047","0.00925915","1.84327"
"0","0.0","0.0484751","-0.0240458","0.020872","1.84049"
"0","0.0","0.041903","-0.0230235","0.0247529","1.91755"
"0","0.0","0.0447054","-0.0195697","0.00641424","1.93912"
"0","0.0","0.0423033","-0.0264462","0.00121006","1.96362"
"0","0.0","0.0328066","-0.0299681","-0.000899799","2.01893"
"0","0.0","0.0453782","-0.0366352","-0.0107353","2.03682"
"0","0.0","0.0747379","-0.0611607","-0.0228278","2.0768"
"0","0.0","0.0461518","-0.0553183","0.00338705","2.14857"
"0","0.0","0.0554879","-0.0431203","-0.0135549","2.14599"
"1","0.0","0.0716727","-0.0669816","-0.00145874","2.14583"
"0","0.0","0.0472174","-0.026443","-0.00086483","2.10832"
"0","0.0","0.0617832","-0.0484625","0.00405331","2.09941"
"0","0.0","0.0732325","-0.0381824","-0.0185563","2.13477"
"0","0.0","0.0871007","-0.0715789","-0.00761692","2.12074"
"0","0.0","0.0912634","-0.0732397","-0.0131328","2.16134"
"0","0.0","0.0819071","-0.043113","0.0144879","2.19366"
"0","0.0","0.0422066","-0.028181","0.0268113","2.24492"
"2","0.0","0.0243949","-0.0291063","0.0406276","2.28892"
"2","0.0","0.0191821","-0.0301503","0.0385802","2.30511"
"2","0.0","0.0154332","-0.027539","0.0324878","2.31855"
"2","0.0","0.0168509","-0.0404929","0.0430542","2.3206"
"2","1.0","0.0169505","-0.0522316","0.0559215","2.32151"
"1","0.0","0.0299283","0.0369276","0.0192985","1.46177"
"1","0.0","0.0157811","0.0424763","0.0258702","1.4737"
"2","0.0","0.0186741","0.0360455","0.0206736","1.50332"
"1","0.0","0.0113846","0.0397378","0.019729","1.51148"
"1","0.0","0.0121986","0.0397133","0.0217525","1.52763"
"1","0.0","0.0144115","0.0446189","0.0156768","1.55927"
"1","0.0","-0.00148476","0.0336684","0.0285049","1.6109"
"1","0.0","0.0174956","0.0511547","-0.00300174","1.55099"
"1","0.0","0.00514408","0.0572876","0.0201368","1.55863"
