"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0438675","-0.0984013","-0.0016292","1.50751"
"0","0.0","-0.0265466","-0.0343012","0.0113787","1.8507"
"1","0.0","-0.0226343","-0.030095","-0.0130423","2.05998"
"1","0.0","-0.0255331","-0.0259525","-0.021392","2.21765"
"1","0.0","-0.0343368","-0.0247675","-0.0139081","2.31623"
"1","0.0","-0.0384656","-0.0250419","-0.00520388","2.37049"
"1","0.0","-0.0389125","-0.0245392","0.0015391","2.39219"
"1","0.0","-0.00362873","-0.0121383","0.00726223","2.48913"
"1","0.0","-0.00251444","-0.0117716","0.0132372","2.53108"
"0","0.0","0.0261739","-0.0238903","0.0143944","2.55432"
"0","0.0","0.0138779","-0.0173597","0.0146628","2.60689"
"0","0.0","0.0176328","-0.0150761","0.00459339","2.65265"
"1","0.0","0.00960503","0.00761213","0.0222799","2.68396"
"1","0.0","0.018622","-0.00829867","0.00435293","2.72175"
"0","0.0","0.0457117","-0.0446612","0.0252858","2.71576"
"2","0.0","0.0240108","-0.0121679","0.0310932","2.77401"
"1","0.0","-0.00417291","-0.0225726","0.0133864","2.8006"
"0","0.0","0.068949","-0.0964934","-0.0377852","2.79279"
"2","0.0","0.0255064","-0.123322","0.0945137","2.80501"
"2","1.0","-0.125126","-0.156628","0.326328","2.66197"
"0","0.0","0.0704523","-0.050562","-0.0363902","1.9517"
"0","0.0","0.0356546","-0.0440581","-0.0127485","1.99649"
"2","0.0","0.0260411","-0.0572461","-0.00485668","2.03642"
"1","0.0","0.0161347","-0.0618693","-0.00134332","2.04978"
"0","0.0","0.0198696","-0.0582299","-0.0125759","2.00415"
"0","0.0","0.0249985","-0.0588989","-0.0234806","2.0216"
"0","0.0","0.0125664","-0.0684312","-0.0234162","2.04221"
"0","0.0","0.0302833","-0.0720086","-0.0361958","2.03695"
"0","0.0","0.0246297","-0.0735953","-0.0209103","2.0883"
"0","0.0","0.0301493","-0.0821996","-0.0157344","2.13591"
"0","0.0","0.0306652","-0.0689525","-0.01287","2.18352"
"0","0.0","0.0234897","-0.0428815","-0.0168212","2.21906"
"0","0.0","0.0244454","-0.0494006","-0.0224816","2.24817"
"0","0.0","0.0232039","-0.0475559","-0.0167401","2.27383"
