"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0832704","-0.119589","0.0343121","1.28258"
"2","0.0","0.000366401","-0.00637424","0.0171385","1.62118"
"2","0.0","-0.00717773","-0.0141551","0.0182255","1.73665"
"0","0.0","-0.000507039","-0.00852326","-0.005073","1.8485"
"2","0.0","-0.00301394","-0.0126572","-0.00165054","1.93671"
"0","0.0","-0.00140049","-0.0134513","-9.29429e-06","1.97061"
"2","0.0","-0.000630414","-0.0147309","0.00595633","1.98768"
"1","0.0","0.00604314","0.0125366","-0.00212064","2.08704"
"2","0.0","0.00576351","0.00936846","0.018386","2.12681"
"2","0.0","0.00909675","0.01136","0.0173863","2.15801"
"1","0.0","0.00979868","0.0155655","0.0135252","2.1823"
"0","0.0","0.0152217","-0.000953256","0.0140681","2.20676"
"1","0.0","0.00825223","0.0129236","0.014","2.20522"
"0","0.0","0.0159789","-0.000428867","0.00981103","2.22185"
"2","0.0","0.0174706","0.0053007","0.0234642","2.21317"
"0","0.0","0.0321706","0.00343746","0.0139789","2.21168"
"0","0.0","0.0120766","-0.0144813","0.0173179","2.22436"
"1","0.0","-0.0403869","0.0482834","0.0182715","2.23372"
"2","0.0","-0.0110478","-0.0148524","0.0348909","2.22633"
"0","0.0","-0.130037","-0.0322397","0.256488","2.06301"
"1","0.0","-0.112502","0.143246","0.0510607","2.13858"
"1","0.0","-0.144966","-0.0403532","0.280038","2.05751"
"0","1.0","0.145051","-0.0976345","-0.0305844","2.1659"
"0","0.0","0.043697","-0.0325904","0.0605523","1.30864"
"1","0.0","0.00668609","-0.000119258","0.0447064","1.32094"
"2","0.0","0.00552811","0.0232836","-0.00782327","1.33004"
"0","0.0","0.0108434","0.0099508","-0.00742917","1.34"
"0","0.0","0.0333926","-0.0212208","-0.00723533","1.31047"
"0","0.0","0.0192353","-0.00738267","0.001337","1.3269"
"0","0.0","0.00784233","-0.00577447","-0.0083334","1.32841"
"0","0.0","0.0120931","-0.0161868","-0.0113088","1.35738"
"0","0.0","0.0230643","-0.0234077","-0.0297154","1.3459"
"0","0.0","-0.00255491","-0.0217889","-0.00690841","1.41304"
"0","0.0","-0.00119802","-0.0195429","-0.0192574","1.43109"
"0","0.0","0.00238756","-0.0355358","-0.0246387","1.46216"
"0","0.0","-0.00549121","-0.0368535","-0.0231165","1.52933"
"0","0.0","0.00591157","-0.0579847","-0.0263213","1.57343"
"0","0.0","0.0145032","-0.0763154","-0.0180232","1.63824"
"0","0.0","0.00880032","-0.064096","-0.0371313","1.69969"
"0","0.0","0.0290728","-0.0826067","-0.0375245","1.74931"
"0","0.0","0.0369581","-0.0975603","-0.0210612","1.80657"
"0","0.0","0.0564822","-0.0948037","-0.0457598","1.84318"
"0","0.0","0.121333","-0.145124","-0.0554744","1.90486"
"0","0.0","0.111706","-0.177929","0.0215688","2.00668"
"0","0.0","0.0913628","-0.100929","-0.0183018","2.10337"
"0","0.0","0.0712395","-0.0785497","0.00594523","2.14861"
"0","0.0","0.0954422","-0.0790633","-0.00531606","2.17092"
"0","0.0","0.0959887","-0.0670528","-0.00475138","2.19131"
"1","0.0","0.104499","-0.0733098","0.0028626","2.22402"
"0","0.0","0.0836852","-0.0372609","0.024217","2.12515"
"0","0.0","0.092158","-0.049819","0.0233939","2.11098"
"0","0.0","0.105202","-0.0546985","-0.0017266","2.15649"
"0","0.0","0.106735","-0.0443833","-0.00247101","2.21509"
"0","0.0","0.0609347","-0.0164808","0.0194516","2.34785"
"1","0.0","0.0115822","0.0213338","0.0119784","2.42708"
"0","0.0","0.0810847","-0.0641352","0.0182819","2.38297"
"0","0.0","0.0439248","-0.0203413","0.00518171","2.46928"
"2","0.0","0.00323809","-0.00377893","0.0108377","2.52866"
"2","0.0","0.000762349","-0.0147506","0.00965165","2.55197"
"0","0.0","0.00884392","-0.0194477","0.00831057","2.56294"
"2","0.0","-0.00817995","-0.00425648","0.0230511","2.57687"
"2","1.0","-0.00914263","-0.00657454","0.0215318","2.60109"
"2","0.0","0.0295208","-0.0405175","0.0421415","1.69312"
"2","0.0","0.0323516","-0.0517185","0.0443832","1.68784"
"0","0.0","0.0391318","-0.0423788","0.0175831","1.69993"
"0","0.0","0.034731","-0.014825","-0.0083487","1.73276"
"0","0.0","0.0268469","-0.029596","0.00497325","1.77217"
"0","0.0","0.0467246","-0.0344827","-0.00760894","1.76932"
"0","0.0","0.0389114","-0.0339415","0.00282041","1.75431"
"0","0.0","0.026961","-0.0201087","-0.0101848","1.75608"
"0","0.0","0.0384002","-0.0398597","-0.0193125","1.81806"
"0","0.0","0.0373982","-0.0386848","-0.0211539","1.84844"
"1","0.0","0.0462641","-0.046156","-0.0137447","1.86261"
"0","0.0","0.0462148","-0.0390476","-0.00911426","1.82059"
"0","0.0","0.0459339","-0.037749","-0.00374957","1.82548"
"0","0.0","0.0741813","-0.0507025","-0.0213167","1.85746"
"0","0.0","0.0753824","-0.0633997","-9.23628e-05","1.92283"
"2","0.0","0.0468163","-0.0857053","0.0519989","1.91787"
"0","0.0","0.0353302","-0.0637674","0.0343455","1.91154"
"0","0.0","0.0378382","-0.0239561","-0.0190789","1.9243"
"0","0.0","0.0321735","-0.027883","-0.0164429","1.93444"
"0","0.0","0.02774","-0.0271844","-0.00820152","1.9528"
"0","0.0","0.0120875","-0.0277636","0.0106662","1.88438"
"2","0.0","0.000117661","-0.00544213","0.00474926","1.89965"
"0","0.0","0.00663313","-0.00876021","0.000137369","1.92209"
"2","0.0","0.00344217","-0.0102767","0.008786","1.95172"
"2","0.0","-0.000169158","-0.00993749","0.0152802","1.95554"
"2","0.0","0.00316057","-0.00971424","0.0101469","1.93313"
"0","0.0","0.0186217","-0.0414185","0.00902713","1.97224"
"0","0.0","0.0394947","-0.0452801","-0.0100555","2.02247"
"0","0.0","0.0579115","-0.0408253","-0.0203651","2.01765"
"0","0.0","0.0625028","-0.0605053","0.00578439","2.01739"
"0","0.0","0.0947804","-0.0462466","-0.00808139","2.04536"
"0","0.0","0.0890681","-0.0406755","0.0131251","2.09348"
"0","0.0","0.068728","-0.0223013","0.0291635","2.19667"
"0","0.0","0.0489224","-0.0030065","0.00686372","2.23736"
"1","0.0","0.0212377","0.00986237","0.00137853","2.33239"
"0","0.0","0.0489769","-0.0273501","-0.00350391","2.22188"
"0","0.0","0.0268156","-0.0206832","0.0119455","2.25626"
