"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","0.00016829","-0.0175504","0.01582","0.0535603"
"1","0.0","0.00940738","-0.0147806","0.00165975","0.0511389"
"2","0.0","0.0101641","-0.0111498","-0.0063416","0.0496843"
"2","0.0","0.0100252","-0.0104329","-0.0106669","0.0513855"
"0","0.0","0.00986549","-0.0117785","-0.0117516","0.0553962"
"2","0.0","0.00991469","-0.0138595","-0.0106784","0.0601752"
"2","0.0","0.0101835","-0.0157045","-0.0085938","0.0645769"
"2","0.0","0.0257087","-0.00570935","-0.0362884","0.0441794"
"0","0.0","0.0201477","-0.00579085","-0.0315024","0.0455125"
"1","0.0","-0.00763688","0.00938263","-0.0101565","0.0580315"
"0","0.0","0.0180739","-0.0113433","-0.0162286","0.0662394"
"2","0.0","-0.0144022","0.0116267","0.000554287","0.0981511"
"1","0.0","-0.024404","0.0216899","0.00233019","0.135938"
"2","0.0","-0.0192825","-0.0449825","0.0599414","0.182553"
"2","0.0","-0.0378114","-0.075211","0.10689","0.247387"
"2","0.0","-0.043767","-0.081919","0.117918","0.301429"
"2","0.0","-0.0681212","-0.0896789","0.15806","0.354004"
"2","0.0","-0.0637029","-0.0912011","0.166164","0.372917"
"2","0.0","-0.0627754","-0.0876846","0.173138","0.380354"
"2","1.0","-0.222628","-0.210837","0.49657","0.587683"
"0","0.0","0.106849","-0.00321166","-0.0451031","0.105406"
"1","0.0","0.0186113","0.0453676","-0.0171461","0.0744553"
"1","0.0","0.0114485","0.0350401","-0.0185369","0.0435884"
"1","0.0","0.0116885","0.029429","-0.0287578","0.0296499"
"0","0.0","0.0107593","0.0193816","-0.0305237","0.0298765"
"1","0.0","0.00960727","0.0119628","-0.0290169","0.0278749"
"0","0.0","0.0185905","-0.00348924","-0.0262082","0.0539911"
"0","0.0","0.0235207","-0.0236624","-0.0109516","0.0913756"
"2","0.0","-0.00920327","0.00534189","0.00400998","0.100716"
"2","0.0","-0.0147065","0.00493062","0.0193691","0.101157"
"1","0.0","-0.0398369","0.056483","-0.00395765","0.174993"
"2","0.0","-0.000887035","0.00219237","0.00134289","0.135769"
"1","0.0","0.00432254","-0.000610091","-0.0095169","0.127455"
"0","0.0","0.0535652","-0.05439","-0.00919147","0.163691"
"2","0.0","0.0101953","-0.00543305","-0.0084167","0.0198171"
"2","0.0","0.000884525","-0.000773249","-0.0088472","0.0124018"
"2","0.0","0.00224516","-0.00410128","-0.0108115","0.0209909"
"2","0.0","0.004111","-0.00746431","-0.0105798","0.029685"
"2","0.0","0.00555199","-0.00940671","-0.00947636","0.0356772"
"2","0.0","0.00646244","-0.00996993","-0.00833694","0.0392323"
"2","0.0","-0.00645033","-0.0303039","0.0270814","0.0957254"
"2","0.0","-0.00335096","-0.0275254","0.0279718","0.0967114"
