"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","-0.0156712","-0.0535467","0.0781405","0.659331"
"2","0.0","0.00117727","-0.0381924","0.0449049","0.818801"
"2","0.0","0.00863605","-0.0226102","0.0150033","0.932976"
"2","0.0","0.00835591","-0.0128075","0.000125879","1.03015"
"2","0.0","0.00721717","-0.00977353","-0.00344287","1.09184"
"2","0.0","0.00625428","-0.00600891","-0.00532422","1.11492"
"2","0.0","0.00639724","-0.00363079","-0.00554417","1.12395"
"2","0.0","-0.00124481","-0.00560575","0.00278189","1.1392"
"2","0.0","0.00236661","-0.0106237","0.00856542","1.14938"
"2","0.0","0.00149037","-0.00256693","0.00529252","1.14707"
"2","0.0","0.00230494","-0.00207044","0.00726388","1.15111"
"0","0.0","0.00906898","-0.00294133","0.00065913","1.13991"
"1","0.0","0.0160462","0.0149383","-0.00335209","1.13611"
"2","0.0","-0.00085827","0.00611701","0.0189774","1.13787"
"1","0.0","0.00117131","0.012544","0.0143377","1.14525"
"0","0.0","0.0608281","-0.0231994","-0.0127585","1.1018"
"1","0.0","0.00717675","-0.069843","0.0847341","1.05405"
"0","0.0","0.101071","-0.00990294","-0.0826301","1.0295"
"2","0.0","-0.0310422","-0.110647","0.183935","0.966858"
"2","0.0","-0.122428","-0.123112","0.315209","0.836972"
"2","0.0","-0.115489","-0.126633","0.315149","0.820632"
"2","0.0","-0.0985879","-0.143885","0.321016","0.804902"
"2","1.0","-0.0935751","-0.139655","0.316718","0.777794"
"1","0.0","0.0270235","0.0503681","-0.01881","0.118667"
"1","0.0","0.0212605","0.0335655","-0.0131882","0.067027"
"0","0.0","0.0152628","0.028972","-0.0178362","0.0773897"
"0","0.0","0.00950179","0.0179161","-0.00929019","0.0888245"
"0","0.0","0.00911802","0.0162234","-0.0125969","0.0889183"
"2","0.0","-0.000903265","0.00971628","0.00537436","0.0971029"
"0","0.0","0.00232613","0.00477134","-0.00342553","0.0772253"
"0","0.0","0.00665922","-0.000840594","-0.0170516","0.0780641"
"1","0.0","-0.00513687","-0.00218192","-0.00907806","0.0827829"
"0","0.0","-0.0023351","-0.00503656","-0.0121301","0.0824988"
"2","0.0","-0.00731733","-0.00333109","-0.000555071","0.0885656"
"2","0.0","-0.00821578","0.00202797","-0.00342896","0.0821898"
"2","0.0","-0.00501857","-0.00151512","-0.00488271","0.0871144"
"1","0.0","-0.00495805","0.000371364","-0.00929793","0.093397"
"1","0.0","-0.00787875","0.000542813","-0.00884787","0.10934"
"2","0.0","-0.00133167","-0.00200009","-0.00367581","0.0980267"
"2","0.0","9.80513e-05","-0.001203","0.00224861","0.102992"
"2","0.0","0.00100098","0.00119467","0.00482782","0.101469"
"1","0.0","0.00134242","0.005299","0.00435253","0.0988316"
"1","0.0","0.00336466","0.0122978","-0.00470579","0.100691"
"1","0.0","0.00202522","0.00530751","0.00488253","0.0698298"
"0","0.0","0.00559699","0.00451658","0.0014803","0.0626566"
"2","0.0","0.0041376","0.003532","0.0043858","0.0556143"
"2","0.0","0.00427008","0.00393226","0.00362043","0.055118"
"2","0.0","0.00412219","0.00433199","0.00310116","0.0551553"
"2","0.0","0.00380871","0.0048248","0.00265978","0.0551353"
"2","0.0","-0.000360842","-0.00147059","0.00554973","0.0715311"
"0","0.0","0.00573549","-0.00733808","-0.0102918","0.0756363"
"1","0.0","-0.00306642","-0.0012749","-0.0145653","0.0757741"
"1","0.0","-0.00218192","-0.0103631","-0.00893702","0.0849195"
"0","0.0","0.00551378","-0.0123611","-0.00637939","0.086831"
"0","0.0","-0.000329535","-0.00944266","0.00234709","0.0825738"
"2","0.0","-0.00204297","-0.0082755","0.00532597","0.0971129"
"0","0.0","-0.000790647","-0.00060758","-0.00552698","0.097888"
"1","0.0","-0.00471085","0.00394466","-0.00753193","0.113491"
"1","0.0","0.00119617","0.00877294","-0.0156715","0.0955991"
"0","0.0","0.00641867","-0.00702813","-0.000104511","0.104958"
"0","0.0","0.00690093","0.000867401","-0.00327529","0.0935483"
"2","0.0","0.00248974","-0.000106704","0.00800277","0.087058"
"2","0.0","0.00266034","0.00470516","0.00607498","0.0932912"
"2","0.0","0.0033654","0.005604","0.00698312","0.100134"
"2","0.0","0.00375415","0.00686906","0.00759974","0.101512"
"2","0.0","0.00397033","0.00785924","0.00832602","0.101548"
"1","0.0","0.00152355","0.0131796","0.00544333","0.065722"
"2","0.0","0.00262444","0.00870478","0.00685546","0.0718974"
"2","0.0","0.00385682","0.00773288","0.00539407","0.0690968"
"1","0.0","0.00375358","0.00755531","0.0050108","0.0697574"
"1","0.0","0.00492019","0.00605487","0.00368918","0.0653719"
"2","0.0","0.00493505","0.00399499","0.0047279","0.0738746"
"0","0.0","0.00438796","0.000449845","-0.000760943","0.0600281"
