"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0737088","-0.0632045","0.00984777","0.764356"
"0","0.0","0.0441858","-0.0139002","0.0129327","0.868432"
"2","0.0","0.017006","-0.00114857","0.0238496","0.902237"
"0","0.0","0.0107028","0.0078109","0.00874422","0.933055"
"0","0.0","0.0153191","0.0106129","-0.00678844","0.944771"
"0","0.0","0.0178538","0.00714999","-0.00776539","0.955913"
"0","0.0","0.0183444","0.00772834","-0.00796117","0.958798"
"0","0.0","0.0271274","0.0274465","-0.0366297","0.998802"
"2","0.0","0.00471477","0.00121904","0.0283376","1.04308"
"2","0.0","0.00938846","0.00899804","0.0145657","1.09522"
"0","0.0","0.0181621","0.0108284","0.0052492","1.14553"
"1","0.0","0.00576715","0.0366363","0.00741606","1.16534"
"2","0.0","-0.00748982","0.0249587","0.0353548","1.26753"
"1","0.0","-0.0162741","0.044346","0.0213359","1.36841"
"0","0.0","0.0292464","0.00952652","0.0187098","1.47458"
"1","0.0","-0.0235422","0.0771557","0.00615929","1.54677"
"2","0.0","-0.105612","-0.0287892","0.166503","1.5527"
"2","0.0","-0.0865695","-0.0467464","0.164463","1.62435"
"2","0.0","-0.106058","-0.0681822","0.238489","1.64455"
"2","0.0","-0.217055","-0.0964607","0.441549","1.51518"
"2","1.0","-0.233004","-0.113464","0.496436","1.50378"
"0","0.0","0.0539193","0.00224635","0.0396502","1.00322"
"0","0.0","0.0535561","0.0169","0.0232398","1.03364"
"0","0.0","0.0282702","0.0146558","0.0297529","1.0688"
"0","0.0","0.0154225","0.0153931","0.0189655","1.08555"
"0","0.0","0.0136912","0.0161426","-0.00186444","1.07676"
"2","0.0","0.00319605","0.00845128","0.0129119","1.09529"
"1","0.0","-0.00125082","0.0170841","0.00531942","1.06877"
"0","0.0","0.00486641","0.0105783","-0.000279545","1.05392"
"2","0.0","0.00275593","0.0045788","0.00910555","1.05577"
"2","0.0","0.00207797","0.00507871","0.00965952","1.0549"
"0","0.0","0.0112003","0.000749912","0.008667","1.04114"
"0","0.0","0.0121911","0.0028048","0.00487775","1.04414"
"0","0.0","0.00986279","0.00660536","0.00663169","1.02907"
"0","0.0","0.0140288","0.0043092","0.0053154","1.04675"
"2","0.0","0.00574751","0.000934276","0.0153953","1.08099"
"0","0.0","0.00533944","0.00614296","0.00548164","1.10267"
"0","0.0","0.0070446","0.00355041","0.00278888","1.09652"
"1","0.0","0.0102749","0.00398059","-0.0006107","1.10373"
"0","0.0","0.00494159","0.00245738","0.00600331","1.09266"
"0","0.0","0.00813841","0.00498637","0.000893434","1.10039"
"0","0.0","0.0074884","0.00676131","-0.00343711","1.08505"
"1","0.0","0.000491295","0.0120792","-0.00281955","1.08961"
"0","0.0","0.00642845","0.00572154","-0.00542111","1.0798"
"0","0.0","0.00293214","0.00686598","-0.000194852","1.08674"
"0","0.0","0.00339952","0.0027963","-0.00384667","1.09782"
"1","0.0","0.00537859","-0.00557547","-0.00225564","1.1068"
"0","0.0","0.00472609","-0.00219572","-0.00786722","1.1032"
"0","0.0","0.00792785","-0.00582171","-0.00989858","1.11158"
"0","0.0","0.00428294","0.00272064","-0.000276023","1.10891"
"0","0.0","0.00558614","0.00405193","-0.00202381","1.1302"
"0","0.0","0.00633298","0.00684633","-8.73349e-05","1.13886"
"1","0.0","0.00555015","0.0129522","-0.00237432","1.13195"
"0","0.0","0.0116953","0.00281865","0.00454169","1.13118"
"1","0.0","0.00786096","0.0150035","-0.00370959","1.12686"
"2","0.0","0.0119043","0.00366409","0.00432746","1.13151"
"0","0.0","0.0130124","0.00642033","0.00187118","1.12834"
"1","0.0","0.0135225","0.00405225","0.00298806","1.13293"
"0","0.0","0.0115423","0.00992629","0.00214978","1.12607"
"0","0.0","0.0123939","0.00588017","0.00465561","1.12969"
"1","0.0","0.0051638","0.0167979","0.00721163","1.10636"
"2","0.0","0.00578613","0.0120854","0.0104015","1.12079"
"2","0.0","0.00550281","0.0113208","0.0124636","1.12656"
"1","0.0","0.00449555","0.0137977","0.0115444","1.12334"
"0","0.0","0.0022287","0.0196102","0.0111017","1.12114"
"1","0.0","0.0031995","0.0130954","0.0138033","1.12283"
"1","0.0","0.00239017","0.0156252","0.00945667","1.1269"
