"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0838607","-0.0925177","0.0310403","1.17301"
"0","0.0","0.0304266","0.00602582","0.0176823","1.46641"
"2","0.0","0.0157149","0.0131935","0.0257021","1.56321"
"0","0.0","0.0199827","0.0184324","0.0150329","1.6387"
"0","0.0","0.0173786","0.0229568","0.015301","1.68007"
"2","0.0","0.0180742","0.024562","0.016798","1.70183"
"2","0.0","0.0197711","0.0258096","0.0188085","1.71081"
"0","0.0","0.0249863","0.033521","0.0123958","1.75658"
"0","0.0","0.026409","0.0295884","0.0213629","1.78769"
"2","0.0","0.0226207","0.0262618","0.0193938","1.82506"
"0","0.0","0.02268","0.0262898","0.0158759","1.8503"
"1","0.0","0.0152688","0.0262355","0.0181934","1.91385"
"2","0.0","0.0246148","0.021275","0.0257547","1.95262"
"2","0.0","0.0152765","0.034605","0.0279495","2.02418"
"1","0.0","0.00181247","0.064215","0.033669","2.05744"
"1","0.0","-0.00299025","0.0572278","0.0380854","2.12339"
"2","0.0","-0.000702408","-0.0159629","0.0456635","2.20451"
"2","0.0","0.0265615","-0.0353198","0.0291859","2.23806"
"2","0.0","0.0160795","-0.0412","0.0614888","2.24219"
"2","0.0","-0.0563731","-0.0779079","0.239253","2.13495"
"2","1.0","-0.0487658","-0.0752339","0.251001","2.14091"
"1","0.0","0.0533854","0.0297899","0.0158167","1.37024"
"2","0.0","0.0314678","0.00810232","0.0388809","1.36879"
"0","0.0","0.0436235","0.000419837","0.0168333","1.38117"
"0","0.0","0.031265","0.00188926","0.00926166","1.38372"
"0","0.0","0.0196616","0.0140106","0.000725688","1.40822"
"0","0.0","0.0132539","0.0159957","-0.00569811","1.40813"
"1","0.0","-0.00572136","0.0116395","2.88565e-05","1.41997"
"0","0.0","0.013832","-0.00176011","-0.0108333","1.40519"
"1","0.0","0.00614958","-0.00380346","-0.0110363","1.42468"
"0","0.0","0.0134385","-0.0116456","-0.00994024","1.42282"
"0","0.0","0.0132782","-0.0127843","-0.0111612","1.42931"
"0","0.0","0.00641969","-0.00793738","-0.00940289","1.47011"
"0","0.0","0.017102","-0.0141818","-0.0138385","1.46625"
"1","0.0","-0.00496041","0.000641899","-0.00907066","1.48266"
"0","0.0","0.0151978","-0.0188015","-0.0149356","1.46351"
"1","0.0","0.00860623","-0.014168","-0.0135478","1.50097"
"0","0.0","0.0247168","-0.0257851","-0.0151529","1.48434"
"0","0.0","0.00535657","-0.0128457","-0.0114693","1.50792"
"0","0.0","-0.00116279","-0.0037529","-0.0209595","1.51453"
"0","0.0","-0.000942562","-0.0102287","-0.0278606","1.51641"
"0","0.0","0.0109203","-0.0391558","-0.0145582","1.52919"
"0","0.0","-0.00194238","-0.0246328","-0.0154427","1.56274"
"0","0.0","0.00280499","-0.0200046","-0.0145853","1.58655"
"0","0.0","0.0118569","-0.0278645","-0.0141947","1.62181"
"0","0.0","0.0177051","-0.0367043","-0.0108882","1.65319"
"0","0.0","0.0523942","-0.0506843","-0.0364126","1.6667"
"0","0.0","0.0515294","-0.0505718","-0.0178571","1.64891"
"0","0.0","0.0710519","-0.0933214","0.0142255","1.75045"
"0","0.0","0.081721","-0.062981","-0.00927293","1.78501"
"0","0.0","0.0671675","-0.0446134","-0.000474427","1.88886"
"0","0.0","0.0846608","-0.0602894","0.00420219","1.9442"
"0","0.0","0.093474","-0.0660135","0.00298441","2.00224"
"0","0.0","0.105117","-0.0669853","-0.00757416","2.03026"
"0","0.0","0.113476","-0.0716492","0.00692255","2.09782"
"0","0.0","0.0932215","-0.0492786","0.0119503","2.18678"
"2","0.0","0.0246056","-0.00276165","0.0299382","2.278"
"0","0.0","0.0540145","-0.0359619","0.00851437","2.34122"
"0","0.0","0.0559193","-0.0400022","0.0106421","2.40076"
"2","0.0","0.0105337","-0.0163656","0.0283432","2.46981"
"0","1.0","0.0144898","-0.0183975","0.0121231","2.49032"
"0","0.0","0.0523564","-0.0303501","0.0145506","1.57669"
"2","0.0","0.0290687","-0.0298087","0.040878","1.56973"
"0","0.0","0.0403849","-0.0153223","0.00521625","1.57269"
"0","0.0","0.0447928","-0.0164063","-0.0176063","1.59674"
"0","0.0","0.046664","-0.0244227","-0.00204186","1.60682"
"0","0.0","0.0385647","-0.0177172","0.00274673","1.61143"
"0","0.0","0.021709","-6.98132e-05","-0.005079","1.64162"
"0","0.0","0.0403273","-0.023161","-0.0142016","1.65526"
"0","0.0","0.0171346","-0.00824605","-0.000722189","1.69901"
"0","0.0","0.0238736","-0.019565","-0.00429173","1.72288"
"0","0.0","0.0171889","-0.0106522","-0.000956722","1.76514"
"0","0.0","0.0479763","-0.0315459","-0.0120194","1.77432"
"0","0.0","0.0657796","-0.0611167","0.00620625","1.78954"
"0","0.0","0.0579723","-0.0389704","-0.00829563","1.85314"
"0","0.0","0.0453266","-0.0293882","-0.00291308","1.91889"
"0","0.0","0.0551471","-0.032891","-0.0101734","1.92217"
"0","0.0","0.072016","-0.0482862","0.00100131","1.96626"
