"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","-0.0167408","-0.0261852","0.0496311","0.592652"
"0","0.0","-0.00459222","-0.00738325","0.0167573","0.749035"
"1","0.0","-0.00707711","-0.00322886","0.00810837","0.872665"
"1","0.0","-0.00836942","-0.00374588","0.00389425","0.978064"
"1","0.0","-0.00647395","-0.00884589","0.00537684","1.04958"
"1","0.0","-0.00421822","-0.0100684","0.00612316","1.08213"
"1","0.0","-0.0023123","-0.00971942","0.00733462","1.09668"
"1","0.0","-0.0135096","-0.00276777","0.00980925","1.13319"
"0","0.0","0.00628362","-0.0292378","0.0173763","1.14964"
"1","0.0","-0.0011572","-0.00376531","0.00467923","1.17399"
"0","0.0","0.0144354","-0.0251303","0.0133124","1.17976"
"0","0.0","0.0076488","-0.00609172","0.00546959","1.19133"
"1","0.0","-0.0190766","0.0252977","0.0264535","1.13233"
"1","0.0","-0.0169019","0.0161766","0.0217536","1.17371"
"1","0.0","0.0448915","-0.0200959","-0.004611","1.145"
"0","0.0","0.0924071","-0.0721043","0.0137466","0.964575"
"0","0.0","0.0741248","-0.0283529","-0.0211143","1.03776"
"2","0.0","-0.0497398","-0.0358661","0.125832","1.02022"
"2","0.0","-0.060516","-0.0433447","0.144371","0.971693"
"2","0.0","-0.135258","-0.108074","0.307623","0.859504"
"2","0.0","-0.126394","-0.105651","0.301421","0.807783"
"2","1.0","-0.115964","-0.114071","0.302412","0.777737"
"0","0.0","0.0342763","0.0118358","0.0019113","0.163799"
"0","0.0","0.0229686","-0.00842256","0.020173","0.138392"
"0","0.0","0.0192974","0.00772686","-0.0086376","0.102564"
"0","0.0","0.00852999","-0.00104552","0.00181338","0.134632"
"0","0.0","0.00705702","0.00172485","-0.00640383","0.130296"
"1","0.0","-0.000792725","0.0055586","-0.0012516","0.157838"
"0","0.0","0.00152512","0.00127947","-0.00943386","0.144882"
"1","0.0","-0.00652658","-0.00292995","-0.0118413","0.118204"
"1","0.0","-0.015432","-0.00223593","-0.0119326","0.120952"
"0","0.0","-0.0148938","-0.0111543","-0.00999042","0.121888"
"1","0.0","-0.0177969","-0.00305766","-0.00935479","0.108848"
"1","0.0","-0.018664","-0.000347853","-0.00848131","0.11188"
"0","0.0","-0.0103425","-0.0149217","-0.00318818","0.113605"
"1","0.0","-0.0141038","-0.00196333","-0.011568","0.114191"
"0","0.0","-0.0107031","-0.0129897","-0.00566424","0.12695"
"1","0.0","-0.0140148","-0.00277687","-0.00172331","0.143431"
"0","0.0","-0.0143447","0.000161164","0.00160733","0.15044"
"1","0.0","-0.00981525","9.18553e-05","0.00267938","0.153409"
"1","0.0","-0.00967497","0.00197567","0.00358459","0.149567"
"0","0.0","0.00573649","-0.00274714","-0.00632449","0.1387"
"2","0.0","-0.00529796","-0.00214163","0.00896951","0.151419"
"1","0.0","-0.00531929","0.00327347","0.00497514","0.158387"
"0","0.0","0.00638534","-0.00196312","-0.0042735","0.156382"
"0","0.0","-0.00432704","0.00049861","0.00780149","0.152821"
"1","0.0","-0.00467971","0.00809474","0.000376437","0.149889"
"0","0.0","0.00295942","-0.00156235","-0.000215138","0.116794"
"0","0.0","0.000828946","-0.00296663","0.00372444","0.119739"
"0","0.0","0.00514645","-0.000588416","-0.00709211","0.104193"
"0","0.0","0.00108464","-0.00590621","0.00275325","0.115188"
"0","0.0","-0.00311962","0.00249996","0.00292269","0.115381"
"0","0.0","0.000621937","0.00242206","-0.00215389","0.104934"
"0","0.0","0.0040597","-0.00316533","-0.00521192","0.122602"
"1","0.0","-0.00500474","-0.00164353","-0.0167763","0.0947545"
"1","0.0","-0.0197842","-0.00153247","-0.00537412","0.109738"
"1","0.0","-0.0189836","-0.00484744","-0.00837458","0.111014"
"1","0.0","-0.0240129","0.00113866","-0.00419343","0.117313"
"1","0.0","-0.0159558","-0.000868431","-0.0128255","0.117598"
"1","0.0","-0.015544","-0.00476939","-0.0119715","0.102615"
"2","0.0","-0.0169333","-0.0082375","-0.00358089","0.117548"
"1","0.0","-0.0139317","-0.00671577","-0.00580139","0.130492"
"1","0.0","-0.0127591","-0.00335908","-0.00329146","0.14755"
"0","0.0","0.000909574","-0.00712803","-0.0113242","0.150952"
"2","0.0","-0.00797317","-0.00533834","0.00326276","0.151402"
"0","0.0","-0.00789708","0.000188049","0.00123366","0.155161"
"1","0.0","-0.00614335","0.00467562","-0.00350181","0.150053"
"1","0.0","-0.00789317","0.00200602","0.00361025","0.15187"
"0","0.0","0.00548259","-0.00389078","-0.00536361","0.154377"
"0","0.0","0.00539364","-0.00800956","0.000435155","0.117828"
"0","0.0","8.90092e-05","-0.00434859","0.00366343","0.119913"
"0","0.0","0.00353716","-0.000590525","-0.00758031","0.103139"
"0","0.0","-0.000152597","-0.00608922","0.00207795","0.114652"
"1","0.0","-0.00369836","0.00175963","0.00242498","0.115939"
"0","0.0","0.000212891","-0.00110054","-0.00221072","0.132484"
"1","0.0","-0.00526345","0.00424794","-0.00778991","0.117634"
"1","0.0","-0.00713127","-0.00557563","-0.0123462","0.109866"
"1","0.0","-0.0116257","-0.00633794","-0.0167133","0.101628"
"2","0.0","-0.0154291","-0.0137941","-0.00679126","0.112006"
"1","0.0","-0.0184572","0.00243644","-0.00588881","0.116167"
"1","0.0","-0.0158431","0.00284026","7.63557e-06","0.123413"
"0","0.0","0.00278595","-0.00787477","-0.00655423","0.13281"
"2","0.0","-0.00634468","-0.00103559","0.00164353","0.128058"
"0","0.0","0.0023849","-0.00206271","-0.00768458","0.111926"
"0","0.0","-0.000254658","-0.00534523","-0.000195837","0.122755"
"0","0.0","0.00150868","-0.00191649","-0.00689853","0.11933"
"0","0.0","0.00259975","-0.00248891","-0.00931661","0.106489"
"0","0.0","-0.000753322","-0.00602806","-0.000878762","0.109093"
"2","0.0","-0.000840465","-0.00543956","-0.000111333","0.117279"
"0","0.0","0.00108322","-0.00706309","-0.00527875","0.117497"
"1","0.0","-0.00972732","-0.00534619","-0.00799501","0.105816"
"1","0.0","-0.0137704","-0.00440463","-0.0143897","0.10533"
"2","0.0","-0.018002","-0.0110768","-0.007299","0.112853"
"1","0.0","-0.0180711","0.00955354","-0.015765","0.109893"
"1","0.0","-0.0224638","0.00761174","-0.00337533","0.102834"
"2","0.0","-0.0144268","-0.00312312","0.0058858","0.125821"
"1","0.0","-0.0104958","0.00260848","0.000799814","0.125307"
"1","0.0","-0.00549077","-0.000164706","-0.000807359","0.123324"
"0","0.0","0.00326021","-0.00438084","-0.00654226","0.122598"
