"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","0.0114902","-0.0460315","0.0375293","0.70694"
"0","0.0","0.0260723","-0.0348589","0.00101867","0.85357"
"2","0.0","0.00892928","-0.0247559","0.000455421","0.898197"
"1","0.0","0.0001216","-0.0131738","-0.00798495","0.933705"
"1","0.0","-0.00167845","-0.0132654","-0.00584511","0.945644"
"1","0.0","0.000661473","-0.014553","-0.0034594","0.946274"
"1","0.0","0.00406","-0.0152276","-0.00192335","0.946685"
"2","0.0","-0.000178652","-0.0121412","0.00229573","0.94362"
"2","0.0","0.00414841","-0.0124406","0.00182427","0.948509"
"1","0.0","0.00409845","-0.00798499","0.000314118","0.954752"
"1","0.0","0.00501719","-0.00053543","0.0046733","0.93741"
"0","0.0","0.0337766","-0.0347615","0.0110506","0.934774"
"1","0.0","0.0223691","-0.00929802","0.00526848","0.936039"
"2","0.0","0.0318484","-0.0331162","0.01963","0.944125"
"0","0.0","0.0412826","-0.0213189","0.0112467","0.941993"
"2","0.0","-0.00496953","-0.00061363","0.0353126","0.946043"
"0","0.0","0.0206059","-0.0206439","-0.00483782","0.947954"
"2","0.0","-0.0026633","-0.00789598","0.00497061","0.961067"
"0","0.0","0.00317502","-0.0265748","0.0255019","0.953376"
"1","1.0","-0.00492763","0.0347425","-0.00217649","0.891089"
"1","0.0","0.0145848","0.0158802","-0.00711537","-0.0152615"
"2","0.0","-0.00122259","0.0116357","0.0248228","0.0193438"
"1","0.0","0.0150492","0.0154857","0.00122247","0.0404335"
"1","0.0","0.0202342","0.0155602","-0.0121727","-0.046405"
"1","0.0","0.0088345","0.0113832","0.00819163","0.0855778"
"1","0.0","0.0252606","0.0145589","-0.0142756","0.023546"
"1","0.0","0.0224499","-0.0102754","0.00799533","0.099788"
"1","0.0","0.0232062","0.0100245","-0.0219762","0.0292924"
"2","0.0","-0.0315463","0.0586392","-0.0138173","0.0312688"
"1","0.0","-0.039823","0.0587012","-0.014008","0.0374806"
"1","0.0","-0.0629431","0.0708194","-0.0075011","0.116602"
"1","0.0","-0.062293","0.073018","-0.0117329","0.216128"
"1","0.0","-0.117496","0.131462","-0.00797738","0.244186"
"1","0.0","-0.11718","0.126052","-0.00817728","0.34604"
"1","0.0","-0.136609","0.162199","-0.01988","0.46477"
"1","0.0","-0.154499","0.185211","-0.013995","0.621557"
"1","0.0","-0.126414","0.116192","0.0174968","0.768663"
"1","0.0","-0.035131","0.0296675","0.00742632","0.876367"
"1","0.0","-0.00126193","0.00432565","0.0107518","0.916874"
"1","0.0","0.0100356","0.00722656","-0.00389167","0.930349"
"2","0.0","0.0269064","-0.0172643","0.0119806","0.960479"
"1","0.0","0.0230549","-0.00285247","0.00663889","0.967254"
"1","0.0","-0.0197257","0.0547367","0.000282038","0.92927"
"1","0.0","0.0104133","0.0164138","0.0122128","0.935353"
"1","0.0","0.0124272","0.0107608","0.0207978","0.97214"
"1","0.0","0.0169779","0.0156861","0.0215046","0.970553"
"1","0.0","0.0037938","0.0209972","0.0307009","0.968601"
"1","0.0","0.0258154","0.0210486","-0.00808647","0.951124"
"1","0.0","-0.0157489","0.0386258","0.0329268","0.986702"
"0","0.0","0.0520129","-0.00690197","-0.0135644","0.964939"
"2","0.0","-0.0091371","0.0251661","0.04449","0.986422"
"1","0.0","-0.0397397","0.055736","0.0394882","0.983353"
"1","0.0","-0.0306222","0.0686362","-0.00288825","0.976634"
"1","0.0","0.00350182","0.0212782","0.00701427","1.07628"
"1","0.0","-0.00934681","0.028382","0.0196379","1.048"
"1","0.0","-0.00472908","0.0388275","0.0270346","1.08748"
"1","0.0","0.00491114","0.0379347","0.0298459","1.11843"
"0","0.0","0.0347907","0.000292911","0.0258195","1.08194"
"1","0.0","0.0168153","0.0401596","0.0193017","1.10404"
"1","0.0","0.0119598","0.0286464","0.0207906","1.05089"
"2","0.0","-0.0189348","0.00452315","0.0398844","1.04473"
"2","0.0","0.00536539","-0.0264077","0.0272867","1.09033"
"2","0.0","0.0146171","-0.0397601","0.0318847","1.08801"
"0","0.0","0.023065","-0.0234491","0.0164143","1.0497"
"2","0.0","0.0179607","-0.0034648","0.0231806","1.0566"
"2","0.0","-0.00240568","-0.0463059","0.117904","0.832592"
"2","0.0","-0.0157777","0.0190714","0.055858","0.885978"
"2","0.0","-0.0148133","0.00577503","0.0572835","0.916631"
"2","0.0","-0.00735588","-0.00103107","0.043953","0.949226"
"2","0.0","-0.00771396","0.000949805","0.0315491","0.966238"
"2","0.0","-0.0108021","0.00195907","0.0253993","0.973777"
"0","0.0","0.0227187","-0.0381011","0.00706477","1.00148"
"0","0.0","0.051025","-0.0171838","-0.0322667","1.01374"
"0","0.0","0.0536356","-0.0146739","-0.000901487","1.08075"
"1","0.0","0.0130945","0.0252746","0.0201129","1.0781"
"1","0.0","0.008006","0.0603494","0.00927437","1.01954"
"1","0.0","0.0054754","0.0671004","0.00121972","1.00012"
"1","0.0","0.0139067","0.0320082","-0.0064634","1.0022"
"0","0.0","0.0403054","-0.0312108","0.00688322","0.994944"
"0","0.0","0.025357","0.00321883","-0.0145045","1.03434"
"1","0.0","0.0073869","0.0350491","-0.00905469","0.974259"
"1","0.0","-0.0082422","0.0219203","0.00544662","0.984178"
"2","0.0","0.0316438","-0.0864548","0.0651184","1.0194"
"0","0.0","0.0581996","-0.0860244","0.0380301","1.07637"
"0","0.0","0.0371553","-0.0496482","0.0344056","1.09489"
"0","0.0","0.0192891","0.0104273","0.011454","1.00894"
"0","0.0","0.0320998","0.0163357","0.0119351","0.990103"
"2","0.0","0.0619195","-0.056458","0.0956251","0.879033"
"0","0.0","0.0619179","0.00286771","0.0415679","0.916913"
"0","0.0","0.0622927","0.00660096","0.0165909","0.995698"
"0","0.0","0.0296452","0.028561","0.0257876","1.10799"
"1","0.0","0.00804077","0.0433678","0.015704","1.07"
"1","0.0","-0.00613663","0.0432608","0.0242458","1.04105"
"2","0.0","0.017726","0.0023067","0.0254439","1.01089"
"0","0.0","0.0244703","0.0102759","-0.000981944","1.04701"
"2","0.0","0.0242815","0.00961096","-0.00422607","0.965239"
"0","0.0","0.0237811","-0.00704796","0.0180069","0.968241"
"1","0.0","-0.0127573","0.0468545","0.0262452","1.00909"
"1","0.0","0.0201887","0.0207084","0.0100746","0.920612"
