"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0619329","-0.132957","-0.0148722","1.64617"
"1","0.0","0.00214767","-0.0658189","-0.0130335","1.97318"
"0","0.0","-0.00567051","-0.0442521","-0.0379622","2.21753"
"0","0.0","-0.00822348","-0.0394191","-0.046922","2.39117"
"2","0.0","-0.0151116","-0.0407826","-0.0378876","2.49029"
"2","0.0","-0.0198725","-0.0395127","-0.0291828","2.54932"
"2","0.0","-0.0208396","-0.037416","-0.0222321","2.57707"
"2","0.0","0.00127297","-0.0115328","-0.010902","2.65381"
"2","0.0","0.00929664","-0.00488003","-0.00456916","2.67217"
"2","0.0","0.017774","-0.00854557","0.00415199","2.70032"
"1","0.0","0.0222703","0.000473726","0.00164706","2.73453"
"2","0.0","0.0215527","0.00546096","0.000931627","2.77802"
"0","0.0","0.0345975","-0.00439386","0.000127408","2.80252"
"0","0.0","0.0383796","-0.00263378","-0.00713912","2.82117"
"1","0.0","0.011498","0.0255907","0.0142395","2.86854"
"2","0.0","0.0300421","0.00444592","0.00558652","2.90093"
"0","0.0","0.0419871","-0.0563665","0.0129913","2.93686"
"1","0.0","-0.0283671","0.0138736","0.0328412","2.95257"
"2","0.0","0.00545448","-0.065101","0.0462821","2.96349"
"2","1.0","-0.1022","-0.194492","0.336229","2.75519"
"2","0.0","0.0720858","-0.0983727","0.0151015","2.07536"
"0","0.0","0.0324725","-0.0576423","-0.00799399","2.11195"
"0","0.0","0.0369399","-0.0327874","-0.0354398","2.11512"
"0","0.0","0.0246749","-0.0491649","-0.0105566","2.13852"
"0","0.0","0.0148658","-0.044092","-0.0161469","2.16069"
"0","0.0","0.0120484","-0.0404709","-0.0217091","2.17805"
"0","0.0","0.0180278","-0.0445486","-0.0206088","2.18497"
"0","0.0","0.0167427","-0.0495584","-0.0132179","2.20757"
"0","0.0","0.0119816","-0.0357593","-0.0112749","2.21992"
"0","0.0","0.0182079","-0.0305721","-0.0228365","2.25015"
"0","0.0","0.0114407","-0.0274816","-0.0213451","2.26906"
"0","0.0","0.00961081","-0.0294963","-0.0130577","2.2857"
"0","0.0","0.0171742","-0.0334469","-0.0141563","2.29632"
"0","0.0","0.0210791","-0.0272148","-0.0124152","2.31945"
"0","0.0","0.0330576","-0.0301361","-0.0206062","2.32519"
"0","0.0","0.0107655","-0.0338382","-0.011937","2.36103"
"0","0.0","0.0298785","-0.0347379","-0.0245718","2.36623"
"1","0.0","0.0507687","-0.054737","-0.0131983","2.3913"
"0","0.0","0.0307487","-0.0263344","-0.0137049","2.32551"
"2","0.0","0.0519425","-0.0447434","-0.00792621","2.35779"
"0","0.0","0.0586455","-0.0424911","-0.00612075","2.3309"
"0","0.0","0.0613939","-0.0593776","0.00180039","2.31748"
"0","0.0","0.0543501","-0.0527769","-0.000743139","2.34226"
"0","0.0","0.0476011","-0.0429122","-0.0109741","2.35972"
"0","0.0","0.0362463","-0.0189446","-0.0102999","2.35772"
"2","0.0","0.045426","-0.00474877","-0.0205394","2.36116"
"0","0.0","0.0445593","-0.000767811","-0.013057","2.36039"
"0","0.0","0.0501217","0.00156875","-0.0111817","2.38142"
"0","0.0","0.0518439","0.000516198","-0.00231353","2.39815"
"0","0.0","0.0572957","0.00383291","0.0080868","2.4117"
"0","0.0","0.068715","-0.00151419","0.00255477","2.41346"
"0","0.0","0.0821767","-0.0218261","-0.00549253","2.42551"
"0","0.0","0.0833101","-0.0193543","-0.00977549","2.45478"
"0","0.0","0.0895152","-0.034142","0.0145975","2.47847"
"0","0.0","0.098023","-0.0245219","0.0175792","2.55259"
"0","0.0","0.0952356","-0.0113884","0.00843696","2.59537"
"0","0.0","0.0662309","-0.000530646","0.0140519","2.63213"
"0","0.0","0.0486367","0.0156528","-0.0169986","2.64268"
"1","0.0","0.0100017","0.0401804","0.0092618","2.60165"
"1","0.0","0.0190231","0.0231904","-0.019094","2.6688"
"0","0.0","0.043723","-0.0159181","-0.00141971","2.69693"
"0","0.0","0.0307255","-0.00404875","-0.0111153","2.72797"
"1","0.0","0.0144029","0.0211507","0.000312821","2.6915"
"0","0.0","0.0276846","-0.00580114","-0.00528962","2.73295"
"0","0.0","0.0195925","0.000307883","0.00217539","2.71058"
"1","0.0","-0.0086751","0.0710378","-0.00333933","2.61975"
"1","0.0","-0.00652111","0.02136","0.00372057","2.70546"
"0","0.0","0.0526473","-0.021181","-0.0194348","2.71321"
"0","0.0","0.0205308","-0.0174158","0.000262649","2.75886"
"1","0.0","0.00104641","0.0480134","-0.0138251","2.70721"
"0","0.0","0.00963819","-0.00518147","-0.0065929","2.74967"
"1","0.0","0.00228671","0.0432101","-0.0120812","2.67864"
"0","0.0","0.00699665","-0.00598961","-0.00549643","2.74379"
"1","0.0","0.011829","0.0387218","-0.0102695","2.65994"
"2","0.0","0.0119527","-0.0170373","0.00903306","2.74732"
"0","0.0","0.0380899","-0.0282489","-0.0127156","2.78893"
"2","0.0","-0.00966508","-0.00201562","0.0178708","2.82617"
"2","0.0","-0.0122298","-0.00422689","0.0158513","2.84628"
"2","1.0","-0.0129153","-0.00863899","0.0170455","2.85852"
"0","0.0","0.0566659","-0.0105334","-0.00743087","1.88713"
"0","0.0","0.0516059","-0.0115935","0.00669854","1.9127"
"0","0.0","0.0599915","-0.0274246","0.0101007","1.92315"
"0","0.0","0.0617295","-0.0187369","0.00351784","1.94805"
"0","0.0","0.0506513","-0.0185265","0.00833628","1.97798"
"0","0.0","0.0514265","-0.0235758","0.00816693","1.99086"
"0","0.0","0.048567","-0.025209","-0.000784601","2.02652"
"2","0.0","0.0343487","-0.0124171","-0.00292574","2.0624"
"0","0.0","0.0372306","-0.0180922","-0.00430527","2.06889"
"0","0.0","0.0378236","-0.0213863","0.00135051","2.09218"
"0","0.0","0.0480101","-0.0133152","-0.011313","2.09238"
"0","0.0","0.06","-0.0283283","-0.000763026","2.05184"
"0","0.0","0.0578592","-0.0149937","0.0029948","2.01356"
"0","0.0","0.0698723","-0.0573729","0.00402397","2.07231"
"0","0.0","0.0484078","-0.0342107","-0.000378035","2.1174"
"0","0.0","0.0597697","-0.0443895","-0.0158489","2.12571"
"0","0.0","0.0787648","-0.0646301","-0.0177568","2.17106"
"0","0.0","0.0865375","-0.0667509","-0.0103148","2.20742"
"0","0.0","0.103823","-0.0937564","-0.0129049","2.18571"
"0","0.0","0.115843","-0.126486","-0.00866428","2.20707"
