"ACTION","REWARD","A0","A1","A2","V"
"1","0.0","-0.00415651","-0.00793984","-0.0261793","-0.00121096"
"0","0.0","-0.00617516","-0.014924","-0.0394873","-4.24696e-05"
"1","0.0","-0.0066257","-0.0209763","-0.0445296","0.00235621"
"1","0.0","-0.00606585","-0.0261535","-0.0445506","0.00524667"
"1","0.0","-0.00494914","-0.0305427","-0.0417685","0.00819156"
"0","0.0","-0.00360458","-0.0342493","-0.0376492","0.0109593"
"1","0.0","-0.00224881","-0.0373828","-0.0331205","0.0134503"
"0","0.0","-0.00114573","-0.0401441","-0.0283293","0.0161426"
"2","0.0","-0.0018338","-0.0415992","-0.021916","0.0169059"
"0","0.0","-0.00218598","-0.0428621","-0.0170091","0.0174641"
"0","0.0","-0.00192366","-0.0452607","-0.0140001","0.0175695"
"0","0.0","-0.00260626","-0.0467393","-0.0127035","0.0201243"
"1","0.0","-0.00238967","-0.0484807","-0.0110156","0.0222758"
"0","0.0","-0.0027018","-0.0499704","-0.011038","0.0239481"
"1","0.0","-0.00125403","-0.0502879","-0.0114127","0.0249825"
"0","0.0","0.000417511","-0.0495588","-0.0095698","0.0249115"
"1","0.0","0.00347059","-0.0495841","-0.0104095","0.0255581"
"0","0.0","0.00584069","-0.0496633","-0.00905232","0.0260465"
"2","0.0","0.0068213","-0.0502001","-0.0105266","0.0272273"
"1","0.0","0.00744337","-0.0505061","-0.011769","0.028614"
"2","0.0","0.00688793","-0.0514606","-0.0128306","0.030184"
"2","0.0","0.0065959","-0.0523684","-0.01344","0.0311098"
"0","0.0","0.00648822","-0.0532212","-0.0137777","0.0316227"
"0","0.0","0.010907","-0.0538655","-0.0110287","0.0308262"
"0","0.0","0.0144072","-0.0557791","-0.00836649","0.0306741"
"1","0.0","0.0170276","-0.0540614","-0.00508884","0.0301403"
"1","0.0","0.0191186","-0.0557147","-0.00213978","0.0290717"
"2","0.0","0.0208813","-0.0554326","0.000952736","0.0277001"
"1","0.0","0.0221422","-0.0553222","0.00347101","0.0268549"
"0","0.0","0.0208471","-0.0561023","0.00166241","0.0257092"
"0","0.0","0.0216738","-0.0552497","-0.000679186","0.0266347"
"0","0.0","0.0216214","-0.0552587","-0.00393072","0.0280326"
"1","0.0","0.0219829","-0.0539757","-0.00767104","0.0307001"
"1","0.0","0.0219008","-0.0548175","-0.00779788","0.0326009"
"1","0.0","0.0201802","-0.0547054","-0.00806846","0.0326486"
"2","0.0","0.0188832","-0.0532433","-0.00731233","0.0315421"
"2","0.0","0.0177412","-0.0518427","-0.00707675","0.0304853"
"0","0.0","0.0167687","-0.0505804","-0.00709715","0.0295344"
"0","0.0","0.0145817","-0.0510243","-0.00728418","0.0277592"
"1","0.0","0.0119305","-0.0516017","-0.0087787","0.0287847"
"2","0.0","0.0111835","-0.0527384","-0.00831249","0.0278386"
"0","0.0","0.01063","-0.0537767","-0.00821512","0.027567"
"1","0.0","0.00925176","-0.0543637","-0.00967717","0.0294832"
"1","0.0","0.00978361","-0.0548679","-0.00881016","0.0289215"
"1","0.0","0.00853948","-0.0538356","-0.00725645","0.0297862"
"2","0.0","0.0111707","-0.0547433","-0.00680096","0.0320432"
"0","0.0","0.0135376","-0.0554263","-0.00482832","0.0326507"
"0","0.0","0.016371","-0.0539112","-0.00106204","0.028232"
"0","0.0","0.0185957","-0.0534448","0.0016031","0.0254844"
"1","0.0","0.0192332","-0.0542909","0.00398228","0.0245916"
"1","0.0","0.0208087","-0.054021","0.0063007","0.0224934"
"0","0.0","0.0205028","-0.0526694","0.00543415","0.0205878"
"2","0.0","0.0197682","-0.053441","0.00153204","0.0222002"
"1","0.0","0.019134","-0.0539818","-0.00257683","0.0241788"
"2","0.0","0.0199663","-0.0541268","-0.00527319","0.0252377"
"2","0.0","0.0182332","-0.0539615","-0.00417605","0.0263442"
