"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0659371","-0.0924199","0.0517194","1.25492"
"0","0.0","0.0505619","0.00825649","-0.013807","1.55468"
"2","0.0","0.0146968","0.00339447","0.0254409","1.635"
"1","0.0","0.012391","0.0154819","0.00469121","1.71478"
"1","0.0","0.00810276","0.0165953","0.0038268","1.76067"
"1","0.0","0.00882676","0.0162133","0.00569557","1.777"
"2","0.0","0.00918028","0.0159296","0.0113372","1.78399"
"2","0.0","0.00555547","0.0132098","0.0220047","1.79354"
"2","0.0","0.00560361","0.0143182","0.0140745","1.8053"
"0","0.0","0.00618059","0.0124742","0.0101699","1.81046"
"0","0.0","0.0147783","0.00873497","0.00765442","1.80723"
"0","0.0","0.00808961","0.00930867","-0.00175157","1.81684"
"1","0.0","0.00116535","0.01894","0.00653497","1.82521"
"0","0.0","0.00838181","0.00810932","0.00397905","1.81338"
"1","0.0","-0.00418881","0.0301063","0.0190675","1.80727"
"2","0.0","-0.00061107","0.00749497","0.0201253","1.82328"
"1","0.0","-0.023865","0.0274553","0.0106495","1.82349"
"2","0.0","-0.0206993","0.0114293","0.0109977","1.83567"
"2","0.0","-0.0200854","-0.00413669","0.0367261","1.83536"
"2","1.0","-0.0455429","-0.0219232","0.122968","1.78121"
"0","0.0","0.0721472","-0.0142545","-0.0126331","0.960392"
"0","0.0","0.0543915","-0.0365884","0.0410141","1.02849"
"1","0.0","0.0641339","-0.0123162","-0.0123023","1.09237"
"0","0.0","0.0592763","-0.0294645","-0.00453784","1.06896"
"0","0.0","0.0714631","-0.0422166","-0.0185725","1.10692"
"0","0.0","0.0667576","-0.0612246","-0.004812","1.18171"
"0","0.0","0.0910132","-0.078034","-0.0169097","1.28197"
"0","0.0","0.0870352","-0.0760226","-0.00838726","1.39515"
"0","0.0","0.0871609","-0.0771376","-0.0104277","1.44417"
"0","0.0","0.0690059","-0.0630554","-0.00132294","1.50247"
"0","0.0","0.0520702","-0.0474861","-0.00502988","1.53952"
"0","0.0","0.033263","-0.0308402","-0.00097201","1.55805"
"0","0.0","0.0103391","-0.00841775","0.00429615","1.58873"
"0","0.0","0.0175974","-0.00788603","-0.000503709","1.5808"
"2","0.0","-0.000406429","0.00361754","0.00371199","1.57957"
"0","0.0","-4.43193e-06","0.00310834","-0.00488461","1.57314"
"0","0.0","0.00923391","-0.00797703","-0.00469264","1.58774"
"0","0.0","0.0113164","-0.0105442","0.00588343","1.58896"
"0","0.0","0.019085","-0.0195505","0.00943857","1.61098"
"0","0.0","0.0209989","-0.019564","0.00840514","1.62422"
"0","0.0","0.0159104","-0.00184697","9.38262e-06","1.64383"
"0","0.0","0.0248387","-0.0286799","0.0124716","1.70628"
"0","0.0","0.0197029","-0.00209687","-0.00481711","1.71214"
"0","0.0","0.0271631","-0.0165197","0.00425664","1.69978"
"0","0.0","0.0344992","-0.0180544","0.0191068","1.70581"
"0","0.0","0.0587421","-0.0376773","0.00884963","1.7002"
"0","0.0","0.0423086","-0.0245508","0.00826933","1.73696"
"0","0.0","0.020822","0.00102597","0.00840657","1.81088"
"0","0.0","0.0246723","-0.014921","0.0280254","1.81988"
"0","0.0","0.0371389","-0.00182005","0.0210446","1.84409"
"2","0.0","0.00831951","0.0182256","0.0467844","1.83982"
"2","0.0","-0.0107717","0.0304932","0.0403275","1.86166"
"2","0.0","-0.00893179","0.0315158","0.022027","1.87115"
"2","0.0","-0.0128621","0.0244296","0.0295046","1.88922"
"2","0.0","-0.0104382","0.0119919","0.0136677","1.93696"
"2","0.0","-0.00417275","-0.00705455","0.0173975","1.97245"
"2","0.0","-0.0045206","-0.00792933","0.0188984","1.99195"
"2","1.0","0.00157525","-0.0100272","0.0158908","1.99844"
"1","0.0","0.0116508","0.0553422","-0.0245502","1.34926"
"1","0.0","-0.0435883","0.0801324","0.0148034","1.29626"
"1","0.0","-0.035337","0.0804247","-0.00292165","1.27089"
"1","0.0","-0.0238996","0.056029","0.0107228","1.34189"
"1","0.0","-0.0232156","0.0643173","-0.00246341","1.36645"
"1","0.0","-0.0293177","0.0548694","0.00789686","1.3715"
"1","0.0","-0.0189545","0.0364604","0.00798305","1.4217"
"1","0.0","-0.0090595","0.0279242","-0.00468289","1.44027"
"1","0.0","-0.0283314","0.0517434","0.0143624","1.46743"
"1","0.0","-0.00472275","0.039335","0.0119245","1.51725"
"1","0.0","-0.00160598","0.0326584","0.0179877","1.55171"
"1","0.0","-0.00528497","0.0322458","0.0163068","1.52087"
"2","0.0","0.00702139","0.018343","0.0147916","1.53277"
"2","0.0","0.00843349","0.0160666","0.0162997","1.54752"
"0","0.0","0.0106411","0.0140286","0.0153696","1.55014"
"1","0.0","0.00187519","0.0250946","0.00754557","1.56764"
"1","0.0","0.00723145","0.0199039","0.00548797","1.55426"
"0","0.0","0.00572374","0.0120071","0.0103964","1.57732"
"0","0.0","0.00920859","0.0177103","0.00199451","1.55485"
"1","0.0","0.00224129","0.0172602","0.00712051","1.56377"
"0","0.0","0.00683137","0.0108543","0.00549075","1.5772"
"1","0.0","0.00347065","0.015937","0.00235035","1.56938"
"0","0.0","0.00698833","0.0085419","0.00377481","1.58029"
"0","0.0","0.00454227","0.0145017","0.000147501","1.57379"
"0","0.0","0.008684","0.0107025","0.00513788","1.56172"
"1","0.0","0.012954","0.0333332","-0.0149686","1.52617"
"2","0.0","0.00259744","0.0117708","0.0198323","1.53464"
"1","0.0","0.00370888","0.0246406","0.00673709","1.53136"
"1","0.0","0.00437501","0.0251528","0.00366526","1.5207"
"1","0.0","-0.00269727","0.019784","0.0140346","1.53871"
"1","0.0","0.00392937","0.0229665","0.00370548","1.53446"
"2","0.0","-0.00329321","0.0140504","0.0240358","1.5851"
"2","0.0","0.00193703","0.0122257","0.0170891","1.60963"
"2","0.0","0.00406261","0.00775259","0.0138635","1.62444"
"2","0.0","0.00606244","0.00474407","0.010103","1.63847"
"2","0.0","0.00672731","0.00190716","0.010029","1.64683"
"0","0.0","0.00772217","0.000522844","0.0100504","1.64852"
"0","0.0","0.0128213","-0.00159342","0.00484852","1.6337"
"0","0.0","0.0134896","0.00505764","-0.00109317","1.59879"
"0","0.0","0.0167927","0.00521985","0.00183843","1.56722"
"1","0.0","0.000151774","0.0282838","0.0114937","1.54478"
