"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","-0.0232191","-0.0292712","0.0540607","0.697727"
"2","0.0","-0.0114692","-0.0278552","0.0235577","0.868158"
"2","0.0","-0.0158971","-0.0226823","0.00685181","0.947716"
"0","0.0","-0.0186907","-0.0181137","-0.00642867","1.00101"
"0","0.0","-0.0162118","-0.0212904","-0.00971222","1.02671"
"0","0.0","-0.0137037","-0.0233108","-0.00885152","1.03093"
"0","0.0","-0.0119883","-0.0234666","-0.007229","1.03034"
"0","0.0","-0.0115404","-0.0263633","-0.000958696","1.02188"
"0","0.0","-0.000837856","-0.0130907","-0.00205757","1.00663"
"1","0.0","-0.0351788","0.0657931","-0.0426948","0.868554"
"1","0.0","-0.0118356","0.0044424","0.00212157","0.990816"
"0","0.0","0.0189875","-0.0292711","-0.00421061","0.985051"
"0","0.0","0.0135279","-0.0105526","-0.000526467","0.999649"
"1","0.0","-0.0247882","0.0529316","-0.0237157","0.892524"
"1","0.0","-0.0257261","0.0278796","0.0119021","0.972003"
"2","0.0","-0.0207041","-0.0239659","0.0335422","0.999498"
"0","0.0","0.0575419","-0.0548759","-0.0497022","0.967179"
"2","0.0","0.00754198","-0.0676097","0.0327799","1.00151"
"2","0.0","0.000217522","-0.0616036","0.0428006","1.00573"
"2","1.0","-0.0415673","-0.0542502","0.0941425","0.9543"
"2","0.0","-0.00533081","-0.000253909","0.00458681","0.0542258"
"1","0.0","-0.00814425","0.0118144","-0.000850327","0.00314957"
"1","0.0","-0.0107093","0.0178361","-0.00147399","-0.0100705"
"1","0.0","-0.0144308","0.0232665","-0.00663659","-0.0308943"
"1","0.0","-0.00773508","0.00502218","0.00293458","0.0183968"
"1","0.0","0.00165325","0.000714809","-0.00169463","0.0475305"
"1","0.0","-0.00444602","0.00709922","-0.00728132","-0.0064126"
"1","0.0","-0.00331051","-0.00263277","-0.00855371","0.00731983"
"1","0.0","-0.00974875","0.000229238","-0.0110064","0.0192864"
"1","0.0","-0.0113275","-0.00318091","-0.0159898","0.0371166"
"0","0.0","0.00139686","-0.0170665","-0.0179171","0.0448101"
"0","0.0","-0.00589192","-0.0154342","-0.0112734","0.05928"
"1","0.0","-0.0120632","-0.00500898","-0.0127909","0.042406"
"1","0.0","-0.0102647","-0.00969802","-0.0142722","0.0620804"
"0","0.0","-0.000449062","-0.0169688","-0.0183861","0.049357"
"1","0.0","-0.0102474","-0.00676664","-0.0108117","0.033857"
"0","0.0","0.00142702","-0.0142691","-0.011854","0.0282069"
"1","0.0","-0.00653559","-0.00508035","-0.00806354","0.0304601"
"1","0.0","0.00331708","-0.0119896","-0.00990894","0.0286138"
"1","0.0","-0.00399197","-0.00338846","-0.00619763","0.0288991"
"0","0.0","0.00797221","-0.0199746","-0.00515264","0.018569"
"2","0.0","0.00359995","-0.00980515","-0.00506998","0.0450969"
"1","0.0","-0.000427988","-0.00630482","-0.00214174","0.0406285"
"0","0.0","0.00829954","-0.0188583","0.000130701","0.0230407"
"2","0.0","0.00633487","-0.00913973","-0.00318256","0.0487991"
"2","0.0","0.00175538","-0.00622874","0.00030208","0.0417036"
"2","0.0","-0.0063838","0.000483204","0.00549621","0.0302636"
"1","0.0","-0.00410814","0.00404074","-0.000106719","0.045389"
"0","0.0","0.00179642","0.00179062","-0.00583822","0.0374329"
"2","0.0","-0.00560363","0.00338845","0.00334807","0.0299731"
"1","0.0","-0.00429395","0.00436029","0.00133657","0.036514"
"0","0.0","0.00251227","0.000142926","-0.00402396","0.0492764"
"1","0.0","-0.00579998","0.00461864","-0.00242448","0.0276871"
"1","0.0","0.00294989","-0.00454659","-0.0154255","0.0499833"
"2","0.0","0.000396675","-0.0131389","-0.0123086","0.0338317"
"0","0.0","-0.000643026","-0.0164525","-0.0135936","0.0324775"
"0","0.0","0.000667088","-0.0234034","-0.00747372","0.0572712"
"2","0.0","-0.0102478","-0.00932522","-0.00725027","0.0530082"
"1","0.0","-0.01474","-0.0060374","-0.00717725","0.0488942"
"0","0.0","-0.00531993","-0.0160961","-0.0110276","0.0482958"
"1","0.0","-0.0115185","-0.00997583","-0.00837054","0.0553904"
"0","0.0","0.00345365","-0.022415","-0.00851642","0.0276374"
"2","0.0","0.00232481","-0.0128457","-0.00843588","0.0459346"
"2","0.0","-0.00124352","-0.00870065","-0.00456307","0.0403403"
"1","0.0","-0.00149447","-0.00650598","-0.00468825","0.0399236"
"2","0.0","0.00882473","-0.0201904","-0.00221549","0.0253883"
"0","0.0","0.0157605","-0.0236337","-0.00266057","0.0342505"
"2","0.0","0.00133106","-0.00540043","0.00395182","0.0432161"
"1","0.0","-0.00382819","0.0041259","0.00182873","0.0457924"
"1","0.0","0.000318981","0.00389973","-0.00473782","0.0350652"
"1","0.0","-0.00490156","0.00473903","-0.000298418","0.0292212"
"2","0.0","-0.000825489","0.000152592","0.00204736","0.0313852"
"0","0.0","0.00239546","-0.00103177","0.000915484","0.0389508"
"1","0.0","0.00235342","-0.00146345","-0.00622356","0.0548729"
"2","0.0","-0.00232577","-0.0120658","-0.00663292","0.0765325"
"1","0.0","-0.00565442","-0.00752174","-0.0161395","0.0655746"
"2","0.0","0.00259023","-0.0207257","-0.00584664","0.101613"
"0","0.0","0.00478914","-0.0105502","-0.0035776","0.0619832"
"2","0.0","0.0105997","-0.00634587","-0.0150467","0.0419443"
"0","0.0","0.0091857","-0.00976786","-0.0112407","0.0439142"
"0","0.0","0.00680436","-0.00845887","-0.014309","0.0290497"
"2","0.0","-0.00597731","0.00444125","-0.0103137","0.0326121"
"1","0.0","-0.00835463","0.00668311","-0.00930606","0.0295327"
"1","0.0","-0.0088754","0.0043175","-0.00433568","0.0293393"
"1","0.0","-0.00366817","3.61682e-05","-0.00118858","0.028354"
"2","0.0","0.00119242","-0.00671707","0.00715772","0.056164"
"0","0.0","0.00515115","-0.00180568","0.00126416","0.0857199"
"1","0.0","0.00485599","0.00195962","-0.0141082","0.0797616"
"1","0.0","0.00292481","-0.00938899","-0.00700613","0.104962"
"0","0.0","0.00729907","-0.00718015","-0.0201497","0.0903865"
"0","0.0","0.000750574","-0.0174711","-0.00295341","0.100489"
"0","0.0","-0.0010846","-0.00731941","-0.0130746","0.0845387"
"0","0.0","-0.000593936","-0.0118375","-0.0124624","0.0668097"
"1","0.0","-0.00786331","-0.00657711","-0.0117871","0.0373061"
"0","0.0","-0.00872949","-0.011375","-0.00992409","0.0407161"
"1","0.0","-0.0104983","-0.00671621","-0.0145089","0.034827"
"0","0.0","0.00161399","-0.0217279","-0.00786346","0.021601"
"0","0.0","0.0121639","-0.024092","-0.00991638","0.0455863"
"0","0.0","0.00234273","-0.015356","-0.00155167","0.0493241"
