"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","0.00326184","-0.0117393","0.028608","0.0383915"
"2","0.0","0.00951551","-0.0118713","0.0362354","0.0545293"
"2","0.0","0.0167501","-0.00571337","0.0298825","0.0662923"
"2","0.0","0.0226173","0.000766644","0.0224716","0.0879358"
"0","0.0","0.0263985","0.00478058","0.0209346","0.114303"
"1","0.0","0.0291573","0.00712025","0.0231399","0.134206"
"0","0.0","0.0319759","0.00944484","0.0244158","0.14409"
"0","0.0","0.0414356","0.0175522","0.00499294","0.164817"
"2","0.0","0.00647503","0.00935545","0.0519068","0.196552"
"1","0.0","0.0102562","0.0202384","0.0402214","0.231196"
"0","0.0","0.0357937","0.0277632","0.00600659","0.268345"
"2","0.0","-0.0180588","0.0342433","0.0577655","0.349593"
"1","0.0","-0.0372015","0.0648575","0.0425934","0.415303"
"2","0.0","-0.00758674","-0.00484001","0.0553158","0.507374"
"2","0.0","-0.00661598","-0.0367085","0.0527682","0.629556"
"2","0.0","-0.0453271","-0.0592578","0.0906997","0.706807"
"2","0.0","-0.0975412","-0.0767095","0.176596","0.769238"
"2","0.0","-0.0934565","-0.0842411","0.235144","0.870845"
"2","0.0","-0.103146","-0.109038","0.321795","0.827871"
"2","1.0","-0.187692","-0.158492","0.484621","0.717866"
"2","0.0","0.056412","0.0534292","-0.0050468","0.122908"
"1","0.0","0.0255638","0.020263","0.00652454","0.0780235"
"0","0.0","0.0244032","0.0102494","-0.0060366","0.117994"
"0","0.0","0.0113838","0.00171534","0.00128806","0.155343"
"2","0.0","-2.97427e-05","0.000852394","0.0169092","0.174208"
"2","0.0","-0.00297562","-0.000634617","0.0230168","0.163283"
"2","0.0","-0.0117311","0.000213991","0.0188168","0.190116"
"1","0.0","-0.0194244","0.0160811","0.00214137","0.187773"
"2","0.0","-0.00712041","-0.0145184","0.00899114","0.191356"
"2","0.0","-0.00890675","-0.0219812","0.0227113","0.184493"
"0","0.0","0.0337225","0.00531085","-0.0239942","0.169576"
"1","0.0","-0.0448947","0.0353453","0.0497418","0.16386"
"2","0.0","0.0235153","0.00721013","-0.0047453","0.0870354"
"0","0.0","0.0286708","0.00582957","-0.0186909","0.0810947"
"2","0.0","-0.0147025","0.0018983","0.0308449","0.0304007"
"2","0.0","-0.0125504","0.00209321","0.0258729","0.0703783"
"2","0.0","-0.0134936","-0.000316174","0.0288804","0.104393"
"2","0.0","-0.0122516","0.000284169","0.026256","0.118994"
"2","0.0","-0.0103597","0.00178163","0.0211826","0.12642"
"2","0.0","-0.0089255","0.00252934","0.0176511","0.133617"
"2","0.0","-0.0182184","0.00189314","0.0173744","0.18435"
"1","0.0","-0.0262544","0.0136236","0.00865703","0.191779"
"2","0.0","-0.0125626","-0.0161656","0.0150177","0.189271"
"2","0.0","-0.0128656","-0.0227315","0.025431","0.176343"
"1","0.0","0.0309916","0.00547905","-0.0248929","0.161575"
"2","0.0","0.0193092","-0.0381595","0.0579422","0.142543"
"0","0.0","0.0375641","-0.0283396","0.0341229","0.0888055"
"0","0.0","0.0449116","0.0112185","-0.0311438","0.0730056"
"2","0.0","-0.00782832","0.00593076","0.0235003","0.031893"
"0","0.0","-0.00892984","0.0038798","0.0213585","0.0745522"
"2","0.0","-0.0134668","0.00452399","0.0207816","0.105219"
"2","0.0","-0.014383","0.00497711","0.0171508","0.113701"
"1","0.0","-0.013771","0.00590852","0.011675","0.117555"
"2","0.0","-0.0115326","0.00116181","0.0143","0.124777"
"2","0.0","-0.0204531","-0.000508888","0.0163614","0.178065"
"1","0.0","-0.0276222","0.0109176","0.00807623","0.183815"
"2","0.0","-0.0142871","-0.0181725","0.0148047","0.184402"
"2","0.0","-0.0144283","-0.024245","0.0252195","0.173011"
"0","0.0","0.0296784","0.00437906","-0.0251382","0.159944"
"1","0.0","-0.0456187","0.030307","0.0496956","0.148994"
"0","0.0","0.0197434","0.00653636","-0.00539608","0.0876928"
"1","0.0","-0.0356798","0.0460709","0.0123981","0.101806"
"2","0.0","-0.0129264","0.0042294","0.0156429","0.0381077"
"2","0.0","-0.00929336","-0.00691367","0.0147616","0.0842535"
"2","0.0","-0.0117895","-0.0122467","0.0217834","0.124131"
"2","0.0","-0.0125038","-0.0134425","0.0239752","0.137741"
"2","0.0","-0.0113511","-0.0121043","0.0199581","0.138654"
"2","0.0","-0.0101259","-0.0105711","0.0150307","0.140867"
"0","0.0","-0.00776992","-0.0285401","0.0181211","0.189528"
"1","0.0","-0.0238934","0.0115707","-0.00398999","0.18102"
"2","0.0","-0.014766","-0.0167638","0.0102353","0.1864"
"2","0.0","-0.0152993","-0.0248876","0.0256069","0.173787"
"0","0.0","0.0292895","0.00432192","-0.025502","0.157064"
"2","0.0","-0.0451076","0.0309841","0.0473266","0.142619"
"1","0.0","-0.0395439","0.0480273","0.0223069","0.101696"
"0","0.0","0.0285538","0.0156338","-0.0337155","0.0869928"
"2","0.0","-0.0124559","0.00219567","0.0220414","0.0387512"
"2","0.0","-0.0104305","0.000840016","0.0204957","0.079976"
"2","0.0","-0.0122536","-0.0023032","0.0271109","0.111911"
"2","0.0","-0.0113625","-0.00150753","0.0256114","0.121932"
"2","0.0","-0.00960375","0.000679514","0.0200368","0.126222"
"2","0.0","-0.00827573","0.00191772","0.0160161","0.132965"
"2","0.0","-0.0180517","0.00133533","0.0164186","0.18588"
"1","0.0","-0.0254331","0.0127378","0.00749245","0.189959"
"2","0.0","-0.0125621","-0.0168942","0.0147059","0.189403"
"2","0.0","-0.0128362","-0.0234393","0.0252051","0.176945"
"0","0.0","0.0308854","0.00510756","-0.0251931","0.161626"
"2","0.0","-0.0446003","0.0309884","0.0493563","0.150012"
"1","0.0","-0.0394831","0.0476869","0.024786","0.106235"
"0","0.0","0.0286464","0.0155097","-0.0324308","0.0881588"
"2","0.0","-0.0123536","0.00230937","0.0220914","0.0388183"
"2","0.0","-0.0104857","0.000898302","0.0202108","0.0806533"
"2","0.0","-0.0125167","-0.00247378","0.0271318","0.113178"
"2","0.0","-0.0117375","-0.001838","0.025895","0.122966"
"2","0.0","-0.00977785","0.000269954","0.0201082","0.126257"
"2","0.0","-0.00848603","0.00158585","0.0158999","0.132623"
"2","0.0","-0.0185748","0.00137113","0.0161314","0.185688"
"0","0.0","-0.025783","0.0125179","0.00729983","0.19001"
"1","0.0","-0.0292588","0.0203993","0.00543547","0.181199"
