"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0662267","-0.0916405","0.0380486","1.24127"
"2","0.0","0.00997966","0.000844422","0.0266354","1.54781"
"0","0.0","0.000485998","0.00182804","0.0326913","1.63917"
"2","0.0","0.00297237","0.0102308","0.0169192","1.7277"
"2","0.0","0.000727479","0.00942939","0.0202245","1.78592"
"2","0.0","0.00117387","0.0108028","0.022561","1.80631"
"2","0.0","0.00157684","0.0113542","0.0274837","1.81656"
"1","0.0","0.0204058","0.027846","0.00954021","1.89682"
"1","0.0","0.0213047","0.0222487","0.0299156","1.93476"
"1","0.0","0.0179756","0.0163318","0.0287199","1.98213"
"0","0.0","0.0474686","0.0129605","0.000772829","2.03487"
"2","0.0","0.0114136","0.00708981","0.0446922","2.0817"
"2","0.0","0.0196539","0.0121941","0.0280221","2.13076"
"2","0.0","0.0239823","0.00741874","0.0264512","2.16902"
"0","0.0","0.0520113","-0.00661463","0.0324274","2.19612"
"0","0.0","0.0525703","-0.0146605","0.0349662","2.22431"
"2","0.0","0.00331302","-0.0247193","0.0640008","2.24979"
"2","0.0","-0.0090467","-0.00123716","0.03491","2.27963"
"2","0.0","-0.0163907","-0.00940223","0.0594823","2.27588"
"2","0.0","-0.128918","0.00927547","0.222333","2.13438"
"2","1.0","-0.124896","0.0203478","0.218356","2.13042"
"1","0.0","0.0333246","0.0407409","-0.00749209","1.35173"
"0","0.0","0.0302757","-0.00511494","0.0265578","1.34896"
"0","0.0","0.0263784","-9.76925e-05","0.00712802","1.35183"
"0","0.0","0.0190773","0.0179929","-0.0112832","1.35308"
"1","0.0","0.0118591","0.0137464","-0.00558553","1.36776"
"1","0.0","0.0115175","0.0123594","-0.00525578","1.35921"
"0","0.0","0.0112494","-0.00746434","0.00345936","1.37395"
"0","0.0","0.0171809","0.0078007","-0.0149794","1.38458"
"1","0.0","0.00847845","0.0142919","-0.0163557","1.39708"
"0","0.0","0.0166688","-0.0046439","-0.00300975","1.38123"
"1","0.0","0.0111863","0.014485","-0.0187177","1.39354"
"0","0.0","0.0109162","0.00752251","-0.00663563","1.38438"
"1","0.0","0.00825363","0.00922177","-0.0110795","1.39548"
"1","0.0","0.010572","0.00819695","-0.00790975","1.37802"
"0","0.0","0.0213414","-0.0113074","-0.00112163","1.37185"
"0","0.0","0.0258424","0.00994223","-0.0138172","1.36824"
"1","0.0","0.0183576","0.0118408","-0.0180316","1.38399"
"0","0.0","0.0187805","0.00207068","0.00315639","1.35356"
"1","0.0","0.0131629","0.0118908","-0.0115998","1.37406"
"0","0.0","0.0125157","0.00430494","0.00657879","1.35361"
"1","0.0","0.0100449","0.01116","-0.00838847","1.37356"
"2","0.0","0.0111814","0.00423931","0.00891881","1.35492"
"0","0.0","0.0125557","0.0122552","0.00734487","1.34992"
"1","0.0","-0.00316828","0.0291505","0.0033638","1.34858"
"1","0.0","0.00684394","0.0140668","0.0105284","1.34771"
"2","0.0","0.008935","0.012389","0.0129991","1.3646"
"2","0.0","0.0035927","0.00206874","0.0161199","1.35278"
"1","0.0","0.00677534","0.00917678","-0.00347888","1.35415"
"0","0.0","0.0120208","0.00538582","-0.00702487","1.36424"
"0","0.0","0.00741849","0.00207406","-0.00114747","1.36854"
"1","0.0","0.00428011","0.0235966","-0.0182955","1.36348"
"0","0.0","0.00900432","-0.00163722","-0.00439316","1.36774"
"1","0.0","0.00604258","0.00676312","-0.00899746","1.37569"
"0","0.0","0.0151399","-0.00986292","-0.00535321","1.37903"
"0","0.0","0.0165145","0.00624661","-0.0146815","1.38846"
"1","0.0","0.00526324","0.0117351","-0.0111953","1.4087"
"1","0.0","0.0113905","0.0108675","-0.0109222","1.38969"
"0","0.0","0.0239024","-0.00778982","-0.00517622","1.37965"
"0","0.0","0.0139719","0.00939649","-0.00475976","1.39411"
"1","0.0","0.00674616","0.016962","-0.0138057","1.39826"
"0","0.0","0.0120628","0.00745297","-0.00558672","1.38926"
