"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0667556","-0.0619132","0.0406524","0.982164"
"0","0.0","0.0543334","0.0014625","0.0238891","1.11931"
"2","0.0","0.0388309","0.00683272","0.0432665","1.17826"
"0","0.0","0.0342308","0.0276673","0.023717","1.2488"
"0","0.0","0.03065","0.0295755","0.0245859","1.30803"
"0","0.0","0.0298959","0.0277792","0.0309554","1.34734"
"2","0.0","0.0304151","0.0269332","0.0375024","1.36964"
"0","0.0","0.047007","0.0429521","0.00589287","1.55182"
"1","0.0","0.0252703","0.0204009","0.0400829","1.65449"
"1","0.0","0.0298412","0.0272973","0.0173602","1.73339"
"1","0.0","0.0171253","0.0260696","0.035303","1.80994"
"2","0.0","0.019345","0.010032","0.0404258","1.87459"
"1","0.0","0.0166146","0.0136341","0.0353616","1.94552"
"0","0.0","0.0620437","-0.00992978","-0.000232574","1.9183"
"0","0.0","0.0437419","-0.00723535","0.0343239","1.94455"
"0","0.0","0.0531085","-0.0316933","0.0260584","1.96572"
"2","0.0","0.00403655","-0.0472437","0.0559793","1.96923"
"2","0.0","0.0139803","-0.0465297","0.034933","1.95602"
"2","0.0","0.0112222","-0.076977","0.0812558","1.90559"
"0","0.0","-0.0634055","-0.153735","0.294145","1.70794"
"1","1.0","-0.0551977","0.164279","-0.0367002","1.80177"
"0","0.0","0.00890697","0.0342698","0.00962189","1.04893"
"1","0.0","0.0283022","0.0208309","0.00484532","1.011"
"0","0.0","0.0210333","0.0318006","-0.00502696","1.03974"
"1","0.0","0.0165135","0.0145667","0.0169342","1.02186"
"1","0.0","0.02265","0.00986189","0.0133249","1.01134"
"0","0.0","0.0311962","-0.000557642","0.0172823","0.995655"
"1","0.0","0.0180648","0.0078149","0.0133166","0.989914"
"0","0.0","0.0292716","0.0070726","0.00505241","0.974085"
"1","0.0","0.0169556","0.0149986","0.00591881","0.977576"
"0","0.0","0.0247112","-0.00151017","0.0157128","0.970615"
"1","0.0","0.0178829","0.0227844","0.0021704","0.973177"
"0","0.0","0.0277815","-0.000364269","0.0137145","0.970797"
"1","0.0","0.017406","0.0176346","0.0109773","0.977401"
"0","0.0","0.0294227","0.0046321","0.00902219","0.965748"
"1","0.0","0.0168603","0.0151862","0.0164481","0.981549"
"0","0.0","0.0264648","0.000909456","0.0184845","0.952564"
"1","0.0","0.0126315","0.0129861","0.0252363","0.971036"
"0","0.0","0.0266976","-0.00332929","0.0227721","0.957309"
"1","0.0","0.0120006","0.0139958","0.0242777","0.976174"
"0","0.0","0.0248941","-0.00362968","0.0241591","0.962867"
"1","0.0","0.0110055","0.014873","0.0236194","0.977564"
"0","0.0","0.0243574","-0.00235687","0.0229294","0.962512"
"1","0.0","0.0105983","0.0157186","0.0230386","0.977178"
"0","0.0","0.0241355","-0.00130502","0.022221","0.961851"
"1","0.0","0.0105415","0.0165835","0.0225592","0.97659"
"0","0.0","0.0241389","-0.000649018","0.0220771","0.961594"
"1","0.0","0.010667","0.0171359","0.0224885","0.976282"
"0","0.0","0.024323","-0.000173935","0.0220689","0.961382"
"1","0.0","0.0108898","0.0175163","0.0225228","0.976128"
"0","0.0","0.0245524","0.000178031","0.0220825","0.961298"
"1","0.0","0.0111154","0.0178105","0.0225369","0.976088"
"0","0.0","0.0247531","0.000432998","0.0221005","0.961318"
"2","0.0","0.011297","0.0180213","0.0225563","0.976116"
"1","0.0","0.00891086","0.0211189","0.0222665","0.974415"
"2","0.0","0.0157341","0.00725825","0.026721","0.974442"
"2","0.0","0.0171011","0.00858263","0.021661","0.981844"
"2","0.0","0.0164409","0.00934251","0.0194206","0.987522"
"0","0.0","0.0228359","-0.00277499","0.0161808","1.00436"
"0","0.0","0.0223314","-0.00423871","0.0157575","1.01826"
"0","0.0","0.0172066","-0.000167533","0.0132298","1.03092"
"0","0.0","0.0150403","0.00223877","0.0136123","1.00913"
"2","0.0","0.011061","0.00142324","0.0137227","1.00636"
"2","0.0","0.0131078","-0.00276536","0.0123041","1.00327"
"1","0.0","0.0134072","0.00823684","0.00174683","0.989659"
"0","0.0","0.0153161","0.000908358","0.00814315","0.980782"
"0","0.0","0.0135053","0.00493913","0.00536166","0.986895"
"0","0.0","0.0260816","-0.00771685","0.00591929","1.01127"
"0","0.0","0.0198126","-0.00747604","0.0113022","1.02585"
"0","0.0","0.0191708","0.000400571","0.00875228","1.0278"
"0","0.0","0.0252178","-0.0085963","0.00848634","1.02711"
"2","0.0","0.00815198","0.00226666","0.0112531","1.04894"
"1","0.0","0.0063929","0.00581497","0.00266033","1.04954"
"0","0.0","0.0126232","-0.00108222","0.00643623","1.04197"
"2","0.0","-0.000414061","0.00548452","0.0150869","1.04378"
"2","0.0","-0.000619444","0.00502324","0.013862","1.0471"
"2","0.0","0.000236481","0.00494897","0.0122772","1.04981"
"2","0.0","-0.000669464","0.00325312","0.015025","1.05348"
"2","0.0","-0.00103074","0.00354336","0.0150733","1.05268"
"0","0.0","0.00780608","-0.00636715","0.00728448","1.06852"
"0","0.0","0.012648","-0.00535564","0.00100904","1.06754"
"1","0.0","0.00476236","-0.00190376","0.00360123","1.0751"
"0","0.0","0.00756624","-0.00279692","0.000854151","1.06789"
"0","0.0","0.00299327","-0.000787135","0.00168726","1.07705"
"0","0.0","0.00234467","-0.0039215","0.0016748","1.07139"
"0","0.0","0.00931789","-0.00493333","-0.00509005","1.06873"
"0","0.0","0.00768144","-0.00756611","-0.00526865","1.08526"
"2","0.0","0.00611306","-0.0129066","-0.000801411","1.07897"
"0","0.0","0.00730536","-0.0136056","-0.00273623","1.07831"
"0","0.0","0.004014","-0.00021839","-0.00181753","1.08569"
"2","0.0","0.00334511","-0.00293662","0.00461618","1.0915"
"0","0.0","0.00651309","-0.00402681","0.00479681","1.09204"
"0","0.0","0.011913","-0.00557072","0.00193603","1.08487"
"0","0.0","0.0101091","-0.00831768","0.00596017","1.11091"
"0","0.0","0.0125141","-0.0030017","0.00122904","1.09294"
"0","0.0","0.018793","-0.0117141","0.0107836","1.11026"
"0","0.0","0.0256503","-0.016515","0.00442651","1.12012"
"0","0.0","0.0348053","-0.0283513","0.00932108","1.15074"
"0","0.0","0.0358136","-0.0190726","0.000645638","1.14721"
