"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0817155","-0.0964715","0.000202316","1.33446"
"2","0.0","-0.00300502","-0.00035085","-0.00208498","1.68494"
"2","0.0","-0.000123865","-0.00933353","-0.0156336","1.82603"
"0","0.0","0.00260917","-0.00369609","-0.0322852","1.93973"
"2","0.0","-0.00460969","-0.00632649","-0.021269","2.00962"
"2","0.0","-0.00424269","-0.00461832","-0.0192574","2.03053"
"2","0.0","-0.00390578","-0.00203838","-0.0172304","2.03904"
"2","0.0","-0.000833086","0.00641492","-0.011347","2.06102"
"2","0.0","0.00513367","0.00692588","-0.0137555","2.07559"
"0","0.0","0.00883646","0.00861542","-0.0168456","2.08917"
"0","0.0","0.0142886","0.0181352","-0.0154934","2.09988"
"0","0.0","0.0165875","0.0151554","-0.0128246","2.12124"
"2","0.0","0.0022955","0.0249045","-0.001121","2.15367"
"2","0.0","-0.00195495","0.0258468","-0.00590205","2.16697"
"1","0.0","-0.0098706","0.0546526","-0.00832166","2.18369"
"1","0.0","-0.0142807","0.0587505","-0.0145553","2.19778"
"1","0.0","-0.0692905","0.0751606","0.0184634","2.22748"
"1","0.0","-0.028079","0.0239022","-0.0169034","2.28484"
"0","0.0","0.00907502","-0.0113639","-0.0296241","2.29901"
"2","0.0","-0.0961482","-0.0467765","0.195122","2.15926"
"2","0.0","-0.0980455","-0.0604751","0.212445","2.15638"
"2","0.0","-0.0903399","-0.0643378","0.202086","2.16703"
"2","0.0","-0.081673","-0.0756208","0.199674","2.17104"
"2","1.0","-0.108871","-0.0780189","0.238903","2.17643"
"0","0.0","0.0413358","0.00918177","-0.0583265","1.44315"
"0","0.0","0.0554111","-0.0462409","-0.0265602","1.49518"
"0","0.0","0.0637736","-0.0706692","-0.0243193","1.54054"
"0","0.0","0.0496302","-0.0768692","-0.0266008","1.60781"
"0","0.0","0.0290968","-0.0609859","-0.0394753","1.67014"
"0","0.0","0.0422976","-0.0695487","-0.0565626","1.72229"
"0","0.0","0.0610011","-0.0920136","-0.0582937","1.75137"
"0","0.0","0.0628295","-0.0980558","-0.0424131","1.8144"
"0","0.0","0.0518573","-0.0823441","-0.0373943","1.8823"
"0","0.0","0.0401486","-0.0662497","-0.0505093","1.92888"
"0","0.0","0.0247686","-0.0511239","-0.0408904","1.98893"
"0","0.0","0.0276614","-0.0665427","-0.0306041","2.0312"
"0","0.0","0.0397069","-0.0633013","-0.0322345","2.06084"
"0","0.0","0.00284781","-0.0396467","-0.018667","2.14696"
"0","0.0","0.00176581","-0.0366639","-0.0424702","2.16944"
"0","0.0","0.065787","-0.0748278","-0.0621581","2.15678"
"0","0.0","0.0621717","-0.0862454","-0.0127467","2.16951"
"0","0.0","0.06638","-0.0615405","-0.0421982","2.19792"
"0","0.0","0.0615296","-0.0498629","-0.0235959","2.25515"
"0","0.0","0.059353","-0.0430376","0.00331848","2.3187"
"1","0.0","0.0884986","-0.0449892","-0.00909279","2.34238"
"0","0.0","0.0601843","-0.0201497","0.033714","2.25111"
"0","0.0","0.0846393","-0.0215194","0.00533133","2.25886"
"0","0.0","0.0962945","-0.0402684","0.0112077","2.30392"
"0","0.0","0.0894599","-0.0317629","0.00267925","2.33975"
"0","0.0","0.0914301","-0.0415566","0.0159562","2.43325"
"0","0.0","0.061327","-0.0304857","0.0344721","2.48351"
"0","0.0","0.0526016","-0.0138378","-0.0011608","2.51164"
"2","0.0","0.00801875","-0.00860951","0.0269847","2.59793"
"2","0.0","0.0131399","-0.0148968","0.00587823","2.6764"
"0","0.0","0.0109363","-0.0165352","0.00121679","2.7056"
"2","0.0","-0.0509037","0.0182544","0.0260747","2.70994"
"2","1.0","-0.0539093","0.00858322","0.0282914","2.71629"
"0","0.0","0.0362281","-0.0325016","0.00079862","1.69814"
"0","0.0","0.0491209","-0.0374991","0.0112955","1.73482"
"0","0.0","0.0445208","-0.0206874","0.000575821","1.76776"
"0","0.0","0.0529261","-0.0408687","0.0060546","1.78173"
"0","0.0","0.0489136","-0.0241041","-0.00565755","1.80748"
"0","0.0","0.0526962","-0.0173557","-0.00616083","1.81201"
