"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0771561","-0.0912009","-0.00932597","1.30095"
"0","0.0","-0.00167672","-0.000521319","-0.00509037","1.64925"
"0","0.0","-0.00426182","-0.00396433","-0.00986929","1.78928"
"0","0.0","-0.00105989","0.00747694","-0.0275653","1.90444"
"0","0.0","-0.00961076","0.00891033","-0.0157211","1.97842"
"1","0.0","-0.0100459","0.0121323","-0.0120039","2.00696"
"1","0.0","-0.00996312","0.0148384","-0.00769829","2.01889"
"1","0.0","0.00674479","0.0247478","-0.00596323","2.05023"
"0","0.0","0.0116716","0.0335352","-0.00761682","2.08937"
"0","0.0","0.0159577","0.0154001","0.00939541","2.10466"
"0","0.0","0.016051","0.0421488","-0.013185","2.152"
"1","0.0","-0.0316853","0.0813309","0.00951251","2.1673"
"0","0.0","0.012905","0.0378158","0.00320299","2.21881"
"1","0.0","-0.0265899","0.0784948","0.0242353","2.24532"
"1","0.0","-0.00945604","0.0684356","0.0293517","2.30721"
"2","0.0","0.0228056","0.0380719","0.0253524","2.3304"
"2","0.0","-0.000632822","0.0210479","0.00117404","2.3925"
"0","0.0","-0.00708799","0.0226192","-0.0187029","2.44805"
"2","0.0","-0.101139","0.0976779","0.0522318","2.44035"
"1","1.0","-0.201385","0.345932","-0.059583","2.26407"
"2","0.0","0.0115284","-0.0552597","0.0507445","1.7145"
"0","0.0","0.0591908","-0.0707832","0.00169192","1.75023"
"0","0.0","0.0640849","-0.0327663","-0.0328751","1.77288"
"0","0.0","0.0557996","-0.0304428","-0.0348506","1.81894"
"0","0.0","0.0290748","-0.0407298","-0.0169908","1.88308"
"2","0.0","0.0105625","-0.0340019","-0.0260543","1.9204"
"0","0.0","0.0207052","-0.0314749","-0.0544186","1.90507"
"0","0.0","0.0215069","-0.0441477","-0.0364282","1.92169"
"0","0.0","0.0257545","-0.0405798","-0.0387544","1.95708"
"0","0.0","0.0248193","-0.0356573","-0.0410771","1.96126"
"0","0.0","0.0189133","-0.0183608","-0.045488","1.97071"
"0","0.0","0.0179436","-0.0239078","-0.0355366","1.99787"
"0","0.0","0.0118176","-0.00603545","-0.0352302","2.03979"
"0","0.0","0.00878254","-0.0178784","-0.0315095","2.06394"
"0","0.0","0.00583469","-0.00845608","-0.036118","2.11581"
"0","0.0","0.00815685","-0.0256953","-0.0314574","2.13846"
"0","0.0","0.0174963","-0.0291277","-0.0282397","2.16344"
"0","0.0","0.00615633","-0.0160086","-0.0304109","2.23231"
"0","0.0","0.00442761","-0.0204147","-0.0397908","2.26619"
"0","0.0","0.0259401","-0.0272811","-0.0531813","2.26399"
"0","0.0","0.040912","-0.03743","-0.0310454","2.27944"
"0","0.0","0.0443131","-0.0332759","-0.038487","2.33408"
"0","0.0","0.041335","-0.0217318","-0.0236268","2.358"
"0","0.0","0.0516669","-0.010015","-0.021185","2.38215"
"0","0.0","0.0780579","-0.0219788","-0.0154526","2.41034"
"0","0.0","0.0785178","-0.0154148","-0.000231561","2.44103"
"0","0.0","0.0873676","-0.01431","-0.00322599","2.45784"
"0","0.0","0.0841522","-0.0148473","0.019917","2.50265"
"0","0.0","0.0567829","0.00995959","0.0133773","2.58216"
"0","0.0","0.0480436","0.014309","-0.00169483","2.56044"
"2","0.0","-0.00187288","0.0305724","0.0167576","2.60359"
"2","0.0","0.00118232","0.0206222","-0.00206201","2.65774"
"2","0.0","0.000307004","0.0189824","-0.0103871","2.67904"
"1","0.0","0.00167725","0.00567412","-0.00268297","2.71466"
"2","1.0","0.000368408","0.0180553","-0.0024077","2.71701"
"0","0.0","0.046429","0.016471","-0.00651287","1.64793"
"0","0.0","0.0626263","-0.0294036","0.00660747","1.77359"
"0","0.0","0.0331929","-0.00763139","0.00587775","1.73479"
"0","0.0","0.0353303","0.0157716","-0.00802978","1.75591"
"0","0.0","0.0251861","0.00444132","0.00646263","1.80591"
"0","0.0","0.0403483","-0.013348","0.00190971","1.82007"
"0","0.0","0.0309084","0.0109655","-0.00280046","1.84818"
"0","0.0","0.0379717","0.00578772","-0.00358068","1.86519"
"2","0.0","0.0170414","0.0110909","0.0103236","1.90509"
"0","0.0","0.0184171","0.0136964","-0.00234322","1.91858"
"1","0.0","0.022521","0.0335979","-0.0233293","1.89442"
"1","0.0","0.0121929","0.0251253","-0.00268103","1.91177"
"1","0.0","0.0245079","0.0313228","-0.022239","1.90783"
"0","0.0","0.0449536","0.00236088","-0.013828","1.86483"
"0","0.0","0.0353975","0.0186844","-0.00940198","1.87636"
"0","0.0","0.0405286","0.000399322","-0.00649793","1.85765"
"0","0.0","0.0556105","-0.029172","0.00927182","1.86017"
"0","0.0","0.03515","0.00968471","-0.0053485","1.93479"
"0","0.0","0.0565426","-0.00864556","-0.0237356","1.9475"
"0","0.0","0.059352","-0.0178499","-0.0236821","1.96206"
"0","0.0","0.0350452","-0.0127426","-0.0122847","2.01615"
"1","0.0","0.0314148","-0.00704177","-0.0280437","2.05358"
"2","0.0","0.0289857","-0.0104597","-0.0178394","2.004"
"0","0.0","0.0309732","-0.0102878","-0.0198911","1.99419"
"0","0.0","0.0181021","0.00713429","-0.0189903","2.01821"
"0","0.0","0.0357913","-0.00859674","-0.0302743","2.01666"
"0","0.0","0.0342108","-0.0187666","-0.0150784","2.02592"
"0","0.0","0.0285374","0.0101746","-0.0238624","1.99533"
"0","0.0","0.0255266","0.00508714","0.00532354","2.00155"
"0","0.0","0.0349041","0.00416287","0.00947322","2.03149"
"0","0.0","0.0516586","0.0302752","-0.00966745","2.02547"
"0","0.0","0.0500555","0.0283263","0.0355252","2.06722"
"2","0.0","0.00234361","0.0712971","0.0464831","2.05537"
"1","0.0","0.0260679","0.0484452","0.00180812","2.02874"
"1","0.0","0.0283596","0.0461951","-0.0220932","2.10295"
