"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0808147","-0.0724705","0.0222993","0.949269"
"0","0.0","0.064533","-0.0107017","0.00555277","1.07692"
"2","0.0","0.0452003","-0.0121681","0.0324313","1.11937"
"1","0.0","0.0381394","0.00986617","0.0109862","1.16486"
"1","0.0","0.0364095","0.0150443","0.00337321","1.20241"
"1","0.0","0.03524","0.0136792","0.00767858","1.22984"
"1","0.0","0.0343886","0.0144565","0.0123238","1.24266"
"0","0.0","0.0529532","0.0222954","-0.0056208","1.38561"
"2","0.0","0.0297011","-0.00692348","0.0482419","1.47907"
"2","0.0","0.0266493","0.00216717","0.032256","1.57618"
"2","0.0","0.0271503","0.00249067","0.0284363","1.66515"
"2","0.0","0.024408","0.00262225","0.0335415","1.74469"
"2","0.0","0.0285877","0.00991652","0.031589","1.81438"
"1","0.0","0.0204704","0.026587","0.0253753","1.85467"
"2","0.0","0.0502072","0.0165452","0.0125764","1.87175"
"0","0.0","0.0454801","0.00812018","-0.0042694","1.88773"
"1","0.0","-0.0493271","0.0345085","0.0368355","1.89687"
"2","0.0","-0.0116455","0.000206817","0.00360582","1.90164"
"2","0.0","0.00137167","-0.0631219","0.0781906","1.8605"
"2","0.0","-0.112846","-0.169535","0.384753","1.60826"
"2","0.0","-0.124406","-0.141757","0.390109","1.5932"
"2","1.0","-0.113942","-0.141834","0.384364","1.59968"
"1","0.0","0.0334329","0.0699242","-0.0295329","1.05384"
"2","0.0","0.0285802","0.0126157","0.0240186","1.06319"
"0","0.0","0.0273774","0.0266708","0.00145425","1.07935"
"1","0.0","0.011842","0.0187128","0.0026883","1.10967"
"1","0.0","0.0145127","0.0175276","-0.00862075","1.06476"
"0","0.0","0.0290647","-0.00684557","0.00377499","1.0652"
"2","0.0","0.0118913","0.000432391","0.00663305","1.02497"
"1","0.0","0.016635","0.000579134","-0.0051682","1.01318"
"0","0.0","0.0317907","-0.00703494","-0.00497104","1.00752"
"1","0.0","0.0147364","0.00200784","0.0017816","1.01328"
"0","0.0","0.0281736","-0.00250074","-0.00640258","1.00063"
"1","0.0","0.0156119","0.0150178","-0.00521533","1.01229"
"0","0.0","0.0275188","-0.0064111","0.00399372","1.01721"
"1","0.0","0.00974035","0.0209251","-0.00423716","1.01552"
"0","0.0","0.030737","-0.00637529","-0.000326077","1.01021"
"1","0.0","0.0118318","0.0186599","-0.00863138","1.00248"
"1","0.0","0.0282999","-0.0153534","0.0187361","1.00105"
"0","0.0","0.0290185","0.00863741","-0.0090645","0.976885"
"0","0.0","0.0309803","-0.0133584","0.0192359","0.999761"
"1","0.0","0.0132106","0.0274774","-0.0133499","1.00318"
"2","0.0","0.0271296","-0.0148503","0.0224189","1.00842"
"0","0.0","0.0272077","-0.00327353","0.0151617","1.01526"
"1","0.0","0.0249868","0.0135581","0.0022604","1.03205"
"2","0.0","0.0269156","-0.00210567","0.0186989","1.00982"
"0","0.0","0.0265643","-0.000982701","0.017637","1.01571"
"1","0.0","0.0198918","0.00724721","0.00251352","1.03151"
"0","0.0","0.0267748","0.00162767","-0.00555491","1.02839"
"0","0.0","0.0178161","-0.00310775","0.00647905","1.03854"
"1","0.0","0.00862451","0.00236718","0.00390036","1.06404"
"1","0.0","0.0135094","0.00136838","-0.0025402","1.03506"
"0","0.0","0.0377529","-0.021726","0.00257052","1.02141"
"0","0.0","0.0165289","-0.00034361","-0.00423172","1.00418"
"0","0.0","0.0193057","-0.004879","-0.00356206","1.00049"
"2","0.0","0.0253572","-0.00823431","-0.00444587","1.02679"
"0","0.0","0.0238563","-0.0160571","0.00763273","1.03389"
"0","0.0","0.0183651","-0.002743","-0.000698525","1.0344"
"0","0.0","0.0194861","-0.00768639","0.00537891","1.0404"
"0","0.0","0.0236855","-0.0095374","0.00142427","1.06339"
"0","0.0","0.0314904","-0.0171417","-0.00102912","1.05876"
"0","0.0","0.0191826","-0.00380494","-0.00260972","1.0674"
"1","0.0","0.00754476","0.00340625","0.00206135","1.07283"
"0","0.0","0.0180177","-0.00155341","-0.00505309","1.06684"
"1","0.0","0.00769584","0.00103416","0.00332476","1.07612"
"0","0.0","0.0147446","-0.000990025","-0.00314015","1.07259"
"1","0.0","0.00509737","0.00252604","0.00339355","1.07812"
"1","0.0","0.0127565","-0.00174638","-0.00117469","1.07455"
"0","0.0","0.0158704","-0.000580989","-0.00278378","1.04664"
"0","0.0","0.0134416","-0.00495375","0.00495918","1.07005"
"1","0.0","0.00248248","0.00568277","0.00349299","1.0761"
"0","0.0","0.0121251","-0.000568017","-0.00233541","1.072"
"1","0.0","0.00335201","0.00214636","0.00410533","1.07891"
"0","0.0","0.0116108","-0.00133906","-0.00186883","1.07395"
"1","0.0","0.00327194","0.00271183","0.00299607","1.07703"
"0","0.0","0.0114991","-0.00175685","-0.00169086","1.07412"
"1","0.0","0.00314467","0.00260665","0.00303152","1.07727"
"0","0.0","0.0115324","-0.00166861","-0.00192556","1.07381"
"1","0.0","0.00311325","0.00249983","0.00315024","1.07745"
"0","0.0","0.0115273","-0.00164628","-0.00193293","1.07377"
"1","0.0","0.00314486","0.0025319","0.00310839","1.07734"
"0","0.0","0.0115377","-0.00164893","-0.00190921","1.0738"
"1","0.0","0.00316233","0.00256528","0.0030874","1.07731"
"0","0.0","0.0115561","-0.00162676","-0.00191854","1.07378"
"1","0.0","0.00317342","0.0025799","0.00309499","1.07732"
"0","0.0","0.0115689","-0.0016064","-0.00191929","1.07377"
"1","0.0","0.00318506","0.00259411","0.0031006","1.07732"
"0","0.0","0.0115786","-0.00159409","-0.00191175","1.07377"
"1","0.0","0.00319477","0.00260627","0.00310553","1.07731"
"0","0.0","0.0115871","-0.00158487","-0.00190525","1.07377"
"2","0.0","0.00320228","0.00261437","0.00311146","1.07731"
"1","0.0","0.00209995","0.00328185","0.00219309","1.07882"
"2","0.0","0.000924544","-0.000559915","0.00557952","1.08247"
"2","0.0","0.00374534","-0.00281543","0.0038377","1.08956"
"0","0.0","0.00477323","-0.00314557","0.00247077","1.0922"
"0","0.0","0.01535","-0.00654338","-0.00923336","1.08418"
"0","0.0","0.0112031","-0.010299","-0.00267705","1.09822"
"0","0.0","0.0148538","-0.0143877","-0.00526203","1.09155"
"0","0.0","0.0145829","-0.0125427","-0.00427073","1.10034"
