"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","-0.000874412","0.0118105","-0.0063253","0.029996"
"0","0.0","-0.00363184","0.0148748","-0.0109252","0.0148087"
"0","0.0","-0.00537651","0.0224868","-0.0255197","0.0166089"
"0","0.0","-0.00954047","0.0268055","-0.0303619","0.0444477"
"0","0.0","-0.0128075","0.0251131","-0.0222653","0.0809151"
"0","0.0","-0.0130868","0.0201943","-0.00822399","0.107434"
"0","0.0","-0.0107251","0.0164937","0.0028709","0.1173"
"0","0.0","-0.00428684","0.0158845","0.00264351","0.116105"
"2","0.0","-0.0378559","0.0235774","0.0408308","0.144014"
"2","0.0","-0.0311736","0.0360091","0.0339221","0.174801"
"2","0.0","-0.0281925","0.0354295","0.0453817","0.193263"
"2","0.0","-0.0341786","0.0414012","0.0531221","0.216724"
"1","0.0","-0.0461943","0.0583168","0.045718","0.251669"
"1","0.0","-0.0845232","0.0810031","0.0514686","0.327286"
"2","0.0","-0.053965","-0.0548715","0.108884","0.43665"
"2","0.0","-0.0518316","-0.0882448","0.0924308","0.469672"
"2","0.0","-0.10224","-0.0924005","0.132358","0.526632"
"2","0.0","-0.118042","-0.117324","0.207426","0.690036"
"2","0.0","-0.116476","-0.159777","0.305159","0.746915"
"2","1.0","-0.156966","-0.22487","0.457765","0.715177"
"0","0.0","0.0602989","-0.00340317","0.0295238","0.146913"
"2","0.0","-0.00517829","0.00688532","0.0609004","0.0493626"
"1","0.0","-0.00701016","0.0286079","0.00721797","0.0209105"
"1","0.0","-0.00973361","0.0287077","-0.0150364","0.045611"
"1","0.0","-0.0122849","0.0187291","-0.0070874","0.0969825"
"2","0.0","-0.00972119","0.00633195","0.00894027","0.121975"
"0","0.0","0.0237678","-0.0398788","0.0204481","0.168422"
"0","0.0","0.0142722","-0.0341939","0.0248163","0.178594"
"2","0.0","-0.0155868","-0.0292533","0.0523449","0.17148"
"2","0.0","-0.0212089","-0.0297758","0.0655419","0.167796"
"0","0.0","0.00324401","0.0104862","0.00621503","0.205931"
"1","0.0","-0.083948","0.0789262","0.0346349","0.213348"
"1","0.0","-0.0126275","0.0331453","-0.0130343","0.14939"
"0","0.0","0.0356253","-0.0343426","-2.1058e-05","0.168212"
"0","0.0","0.00250324","0.00153545","-0.00225446","0.0205692"
"0","0.0","-0.0183981","0.0139556","0.00358679","0.0455392"
"1","0.0","-0.015159","0.0107006","0.00292683","0.0681327"
"2","0.0","-0.022444","0.00856335","0.0175801","0.0861474"
"2","0.0","-0.0199423","0.00788281","0.0188348","0.0845391"
"2","0.0","-0.0181267","0.00921037","0.0156007","0.078177"
"2","0.0","-0.0308424","0.0171121","0.0144717","0.128431"
"1","0.0","-0.045415","0.0270409","0.0179461","0.160841"
"2","0.0","-0.0299374","-0.016109","0.0435449","0.163761"
"2","0.0","-0.0252283","-0.0309338","0.0638381","0.169773"
"0","0.0","0.00194443","0.00470831","0.0106183","0.211879"
"1","0.0","-0.079621","0.074224","0.0354773","0.205882"
"1","0.0","-0.0113262","0.0294493","-0.00964761","0.144199"
"0","0.0","0.0353566","-0.0316347","-0.00141897","0.152881"
"0","0.0","0.00217758","0.00200002","-0.00281171","0.015478"
"1","0.0","-0.0183436","0.0144724","0.00221657","0.0437586"
"2","0.0","-0.0129084","0.00508895","0.00952362","0.074785"
"2","0.0","-0.0092086","5.51618e-05","0.0163045","0.0865699"
"2","0.0","-0.00598237","-0.00132613","0.0177651","0.0843761"
"2","0.0","-0.0039079","0.000150141","0.014306","0.0783292"
"0","0.0","0.020523","-0.0270211","0.00684639","0.135186"
"2","0.0","-0.0156318","-0.0223062","0.0318089","0.151168"
"1","0.0","-0.0234894","-0.0229999","0.0464844","0.172287"
"2","0.0","0.000193813","-0.0359696","0.0503871","0.178377"
"0","0.0","0.0475348","-0.0504925","0.0323427","0.209977"
"0","0.0","0.0184581","0.00536873","-0.00103751","0.157816"
"1","0.0","-0.0736303","0.0902247","0.00160667","0.166083"
"1","0.0","-0.0148464","0.0425648","-0.0344423","0.148844"
"2","0.0","-0.0188386","0.00725077","0.00722979","0.0348985"
"2","0.0","-0.012135","0.00158916","0.00739224","0.0487395"
"2","0.0","-0.0100972","-0.00142196","0.0131956","0.0725946"
"2","0.0","-0.00768708","-0.00293542","0.0175157","0.0827937"
"2","0.0","-0.00533467","-0.00235703","0.0174449","0.0819026"
"2","0.0","-0.00388606","-0.000154428","0.0138644","0.0781461"
"0","0.0","0.0199608","-0.0267605","0.00686688","0.135791"
"2","0.0","-0.0160244","-0.0226927","0.0326859","0.152718"
"2","0.0","-0.0238186","-0.0235391","0.0477149","0.173598"
"2","0.0","-0.027556","-0.0323661","0.0734381","0.175413"
"0","0.0","0.000377527","0.00644167","0.014579","0.205976"
"1","0.0","-0.0798998","0.0779402","0.032584","0.191545"
"1","0.0","-0.0132573","0.0338914","-0.014695","0.135752"
"0","0.0","0.0329897","-0.0278068","-0.00636427","0.151273"
"0","0.0","-0.000195847","0.00394831","-0.00500194","0.018893"
"1","0.0","-0.0200775","0.0147192","0.00252516","0.0481188"
"2","0.0","-0.0138008","0.00459612","0.0106892","0.0771415"
"0","0.0","-0.00951635","-0.00028031","0.0169011","0.0865"
"1","0.0","-0.0101815","0.00167386","0.0156943","0.0790828"
"2","0.0","-0.00805856","0.000821752","0.0152981","0.0811486"
"1","0.0","0.0178785","-0.0259145","0.00677105","0.136916"
"0","0.0","0.0150179","-0.0311011","0.00843128","0.14031"
"2","0.0","0.00779857","-0.0289063","0.016998","0.167526"
"2","0.0","0.00492758","-0.0358195","0.0372853","0.17715"
"0","0.0","0.0478918","-0.0508202","0.0248183","0.228281"
"0","0.0","0.0173678","0.00246322","0.000929963","0.179979"
