"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.0810278","-0.0988361","0.0362535","1.17862"
"0","0.0","0.0310734","-0.000976655","0.0149231","1.47266"
"2","0.0","0.0143319","0.00202427","0.0268028","1.56323"
"2","0.0","0.0170694","0.00834328","0.0162336","1.64138"
"2","0.0","0.0143876","0.0101842","0.0206549","1.68503"
"2","0.0","0.0155424","0.0122594","0.0225929","1.70213"
"2","0.0","0.0171402","0.0134028","0.0253898","1.71092"
"1","0.0","0.026192","0.0194268","0.0132864","1.74035"
"2","0.0","0.033744","0.00834497","0.0295344","1.75616"
"2","0.0","0.0345443","0.0057578","0.0325495","1.79008"
"2","0.0","0.0305183","0.0126006","0.02655","1.82539"
"2","0.0","0.0284805","0.00744705","0.0317884","1.87309"
"2","0.0","0.0339929","0.00578106","0.0274004","1.91443"
"2","0.0","0.0345039","0.00507015","0.0279609","1.96556"
"2","0.0","0.0492854","-0.00988256","0.039517","2.02083"
"0","0.0","0.0608615","-0.0343347","0.0344114","2.05324"
"2","0.0","0.00210529","-0.0478409","0.0928357","2.10697"
"2","0.0","-0.00941098","-0.0253125","0.0714401","2.16015"
"2","0.0","-0.0129411","-0.0393115","0.105365","2.16342"
"2","0.0","-0.142937","-0.0394188","0.33052","2.0202"
"2","1.0","-0.156207","-0.0297078","0.356106","2.00912"
"0","0.0","0.0540564","0.00967445","0.0295996","1.36807"
"2","0.0","0.0491629","-0.0163116","0.0512105","1.38741"
"1","0.0","0.0409019","-0.011812","0.0385003","1.41088"
"0","0.0","0.0335403","-0.0138937","0.0195318","1.3874"
"0","0.0","0.0437635","-0.00928003","-0.00644356","1.38564"
"0","0.0","0.0260255","-0.00130513","-0.00573853","1.41288"
"0","0.0","0.0120396","-0.00762523","0.000789409","1.40923"
"0","0.0","0.0201418","-0.0133625","-0.00901414","1.41639"
"0","0.0","0.00743568","-0.00583045","-0.00268382","1.45841"
"2","0.0","0.00429713","-0.0131327","-0.000351365","1.47251"
"0","0.0","0.0225194","-0.0235438","-0.0108958","1.46809"
"0","0.0","0.0183601","-0.0240593","-0.00527613","1.4834"
"0","0.0","0.0116893","-0.0200457","-0.0100741","1.49792"
"0","0.0","0.00889247","-0.0180029","-0.0127786","1.51308"
"1","0.0","-0.00495834","-0.0125232","-0.0147558","1.50533"
"0","0.0","-0.00392618","-0.0149307","-0.0211992","1.49044"
"0","0.0","0.00799987","-0.0363995","-0.0171998","1.48791"
"0","0.0","-0.00122521","-0.0220677","-0.0186532","1.501"
"2","0.0","-0.0119922","-0.0179153","-0.0138114","1.50605"
"0","0.0","-0.00697001","-0.0204838","-0.0198993","1.5084"
"0","0.0","-0.00985241","-0.0223966","-0.0144139","1.52033"
"0","0.0","0.0115666","-0.0340052","-0.0160877","1.52286"
"0","0.0","0.0167284","-0.0328451","-0.0155395","1.53489"
"0","0.0","0.00818442","-0.0249104","-0.0149017","1.55968"
"0","0.0","0.0166748","-0.0312794","-0.0129686","1.57926"
"0","0.0","0.0335993","-0.0465966","-0.00912367","1.58348"
"0","0.0","0.0279565","-0.0368797","-0.0120433","1.59259"
"0","0.0","0.0366107","-0.0426964","-0.0115761","1.6249"
"0","0.0","0.072264","-0.0896706","0.00903602","1.73282"
"0","0.0","0.0897556","-0.0700982","-0.0137123","1.74716"
"0","0.0","0.0780281","-0.0554747","0.00197562","1.81984"
"0","0.0","0.0951366","-0.0658404","-0.000662935","1.89412"
"0","0.0","0.0959538","-0.0759574","0.0129436","1.95693"
"0","0.0","0.102618","-0.0761621","0.00211563","1.983"
"0","0.0","0.117087","-0.0896525","0.0105561","2.05715"
"0","0.0","0.102407","-0.073697","0.026108","2.11886"
"0","0.0","0.0535452","-0.03404","0.0309049","2.25925"
"2","0.0","0.00509422","0.000324885","0.0227347","2.31935"
"2","0.0","0.00569945","-0.0111088","0.0128523","2.39111"
"0","0.0","0.0180749","-0.0261798","0.0103844","2.42644"
"2","0.0","0.0115173","-0.0146882","0.0156505","2.41655"
"2","1.0","0.00133909","-0.00801803","0.0172377","2.42007"
"0","0.0","0.0478399","-0.0460524","0.0240545","1.54021"
"2","0.0","0.0256624","-0.0237166","0.0361677","1.5564"
"0","0.0","0.0246521","-0.00192506","0.00821914","1.57177"
"0","0.0","0.0354196","-0.0117704","-0.00894167","1.61125"
"0","0.0","0.0414726","-0.0267081","0.00383779","1.59785"
"0","0.0","0.0430529","-0.02464","0.00221878","1.62594"
"0","0.0","0.0344596","-0.018558","-0.00103444","1.64434"
"0","0.0","0.0370129","-0.0257796","-0.00490979","1.63915"
