"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","-0.00225882","-0.0104355","0.0484782","0.0142802"
"0","0.0","0.00384506","-0.00654275","0.0588372","0.033736"
"0","0.0","0.0110591","-0.000511128","0.0538015","0.0472137"
"0","0.0","0.0186379","0.00686195","0.043016","0.0766236"
"0","0.0","0.0232393","0.0117286","0.0400207","0.114308"
"0","0.0","0.0252837","0.014185","0.0441763","0.141281"
"0","0.0","0.0269102","0.0161334","0.0482676","0.152574"
"0","0.0","0.031066","0.0245974","0.0296618","0.209355"
"2","0.0","-0.011918","0.0344867","0.0591512","0.25731"
"2","0.0","-0.0151447","0.0429318","0.0549068","0.328119"
"2","0.0","-0.0228263","0.0437525","0.067137","0.390995"
"2","0.0","-0.0397076","0.052364","0.0793394","0.462862"
"2","0.0","-0.0567244","0.0683479","0.0779109","0.526102"
"1","0.0","-0.0791439","0.0954841","0.0642908","0.601131"
"1","0.0","-0.0777434","0.0847075","0.0576809","0.705777"
"2","0.0","-0.0271019","-0.0564289","0.106561","0.85576"
"2","0.0","-0.102259","-0.0365836","0.165315","0.817606"
"2","0.0","-0.097548","0.00142774","0.164373","0.873661"
"0","0.0","-0.12864","-0.0229314","0.271377","0.832401"
"1","1.0","-0.16074","0.22681","0.0778409","0.597119"
"2","0.0","-0.0318537","0.0229311","0.100724","0.0530306"
"2","0.0","0.00525013","0.00889633","0.0211404","0.0465238"
"0","0.0","0.00697921","0.00301712","9.57328e-06","0.137706"
"2","0.0","0.00320268","-0.000122567","0.00866845","0.185322"
"2","0.0","-0.0055355","-0.00549388","0.0275613","0.177096"
"2","0.0","-0.00813592","-0.00567853","0.0279304","0.14527"
"2","0.0","-0.0109565","-0.00595357","0.0138934","0.149538"
"2","0.0","-0.0211556","-0.00414174","0.00873182","0.174778"
"2","0.0","-0.0201905","-0.00147042","0.00474408","0.178698"
"2","0.0","-0.027759","-0.00722565","0.0239624","0.172303"
"2","0.0","-0.0214906","0.0139104","0.0204941","0.138963"
"2","0.0","-0.0259081","0.0109865","0.0388925","0.112686"
"2","0.0","-0.0219588","0.0155695","0.0304463","0.0939884"
"2","0.0","-0.0170987","0.0205704","0.0185019","0.104606"
"2","0.0","-0.0087821","0.00614887","0.016554","0.064226"
"2","0.0","-0.0104012","-0.00171127","0.0175381","0.0893006"
"2","0.0","-0.0113023","-0.00466933","0.0138545","0.100932"
"2","0.0","-0.0112061","-0.00497853","0.00811011","0.111141"
"2","0.0","-0.0116229","-0.00539855","0.00597288","0.122752"
"2","0.0","-0.0126868","-0.00647479","0.00751227","0.129409"
"2","0.0","-0.0183166","-0.00981998","0.0062427","0.150639"
"2","0.0","-0.0275086","-0.011916","0.00786497","0.163666"
"2","0.0","-0.0265337","-0.00734721","0.00236599","0.161389"
"2","0.0","-0.0315046","-0.0110939","0.0163765","0.153681"
"2","0.0","-0.0244868","0.00938924","0.0139662","0.126896"
"2","0.0","-0.0279778","0.00531833","0.0350023","0.110577"
"2","0.0","-0.02356","0.0104852","0.0280357","0.087526"
"2","0.0","-0.0185071","0.0158076","0.0167724","0.096876"
"2","0.0","-0.0113519","0.00404535","0.0141178","0.062085"
"2","0.0","-0.0127558","-0.00319296","0.0153178","0.0888542"
"2","0.0","-0.0134041","-0.00598913","0.0123577","0.101242"
"2","0.0","-0.012998","-0.0061872","0.00706556","0.110798"
"2","0.0","-0.0131349","-0.00644112","0.00503441","0.121651"
"2","0.0","-0.0139903","-0.00734871","0.00664001","0.128479"
"2","0.0","-0.0198374","-0.0104449","0.00574749","0.151839"
"2","0.0","-0.0284421","-0.0125136","0.00723853","0.163614"
