"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","-0.0125817","-0.0307458","0.0393348","0.0509428"
"2","0.0","-0.0106792","-0.0180482","0.0210338","0.0533313"
"2","0.0","-0.013158","-0.0188689","0.0198877","0.0565762"
"2","0.0","-0.0154501","-0.0190715","0.0179629","0.0589764"
"2","0.0","-0.0180455","-0.0199573","0.0174087","0.0615764"
"2","0.0","-0.020542","-0.0209333","0.0174247","0.0640575"
"2","0.0","-0.0227826","-0.0219365","0.0178476","0.0663089"
"1","0.0","-0.0156697","-0.0113961","-0.00466005","0.0493699"
"0","0.0","0.00131026","-0.0312078","-0.00581772","0.0752737"
"2","0.0","-0.0187726","-0.0222926","0.00694455","0.0586012"
"2","0.0","-0.0217498","-0.0214935","0.00887225","0.0574599"
"2","0.0","-0.0239396","-0.0269251","0.0156796","0.0674725"
"2","0.0","-0.027894","-0.034288","0.0243843","0.09314"
"2","0.0","-0.0342144","-0.0463579","0.0400889","0.127557"
"2","0.0","-0.0452126","-0.0606224","0.0655734","0.160872"
"2","0.0","-0.058384","-0.0826314","0.0987295","0.243014"
"2","0.0","-0.0665671","-0.0802161","0.111105","0.278865"
"2","0.0","-0.066697","-0.0775315","0.11547","0.285514"
"2","0.0","-0.0651251","-0.0779892","0.120511","0.287257"
"2","1.0","-0.124476","-0.148122","0.269342","0.400744"
"1","0.0","-0.00701334","0.0523724","-0.0431492","0.0558449"
"2","0.0","-0.0102386","-0.0198954","0.0267725","0.04522"
"2","0.0","-0.00273453","-0.00958082","0.00507627","0.0334397"
"1","0.0","-0.00315817","-0.00861709","0.00119754","0.0312441"
"1","0.0","-0.00591333","-0.00462298","-0.00154408","0.0291737"
"1","0.0","-0.00756508","-0.00369404","-0.00174527","0.0289016"
"1","0.0","-0.00678527","-0.00848479","0.00153094","0.0381509"
"1","0.0","-0.00887183","-0.00218872","-0.00200534","0.0363922"
"1","0.0","-0.0102701","-0.0049812","0.00369719","0.0340286"
"2","0.0","-0.0104364","-0.00503128","0.00627503","0.0317388"
"1","0.0","-0.00493703","0.00265634","-0.00523053","0.0514193"
"1","0.0","-0.006634","0.0136983","-0.0105783","0.0649071"
"1","0.0","-0.00151651","-0.00204925","0.00177289","0.0872028"
"1","0.0","0.00432261","0.00114241","-0.00472827","0.083949"
"0","0.0","0.00332979","-0.00363834","0.00428934","0.0113999"
"0","0.0","0.00367862","-0.0064875","0.00481921","0.00829866"
"0","0.0","0.0014871","-0.00367872","0.00142424","0.0129888"
"1","0.0","-0.00123259","-0.00375738","0.00101947","0.020223"
"1","0.0","-0.00152535","-0.000580029","-0.00412707","0.0177966"
"1","0.0","-0.00163693","-0.00134131","-0.00527566","0.0184574"
"1","0.0","-0.00826507","-0.00474004","0.00405578","0.0365437"
"1","0.0","-0.0064073","-0.00603764","0.00464008","0.0366654"
"2","0.0","-0.00403891","-0.00944345","0.00715661","0.0322639"
"2","0.0","-0.00332888","-0.0109822","0.00943531","0.0304019"
"0","0.0","0.0173541","-0.0236919","0.000502669","0.0586441"
"0","0.0","0.016998","-0.0139399","-0.00717527","0.0666331"
"0","0.0","0.0183143","-0.020185","-0.000156881","0.0712639"
"0","0.0","0.0153261","-0.0101619","-0.00518647","0.0755941"
"0","0.0","0.00183168","-0.00355013","0.00403786","0.0148288"
