"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","0.0111089","-0.120494","0.0186488","1.80806"
"0","0.0","-0.0156468","-0.0413748","-0.0410737","2.11795"
"2","0.0","-0.0402954","-0.0384979","-0.0405615","2.39577"
"1","0.0","-0.0422387","-0.0380993","-0.0556056","2.5711"
"2","0.0","-0.0477178","-0.0419394","-0.0512578","2.6468"
"2","0.0","-0.0462785","-0.0417651","-0.0487346","2.69096"
"2","0.0","-0.0426562","-0.0390301","-0.0449465","2.70105"
"1","0.0","-0.0153422","-0.0113565","-0.0333504","2.74395"
"1","0.0","-0.00569906","0.0011139","-0.023731","2.75537"
"1","0.0","-0.0164869","-0.0028576","-0.0209232","2.77085"
"2","0.0","-0.0150999","-0.00238204","-0.0159998","2.78704"
"1","0.0","-0.00855599","0.00213914","-0.0235514","2.8022"
"2","0.0","-0.00208511","-0.00536807","-0.0172679","2.81855"
"0","0.0","0.0120044","-0.0208269","-0.0189734","2.82389"
"0","0.0","0.0127814","-0.0242985","-0.0188932","2.8422"
"1","0.0","0.00849443","-0.0314654","-0.00782323","2.87045"
"0","0.0","0.0207534","-0.01905","-0.0355532","2.853"
"0","0.0","0.0382917","-0.0599314","-0.0308127","2.87153"
"0","0.0","0.0464667","-0.0564736","-0.0176517","2.92442"
"1","0.0","-0.0803985","0.155913","-0.0111177","2.82682"
"0","0.0","0.0348677","-0.0480248","-0.0194561","2.91417"
"1","0.0","-0.0805981","0.138004","0.0195182","2.80051"
"0","0.0","0.0310978","-0.0674809","0.00455262","2.89754"
"2","0.0","-0.0374973","0.0330518","0.051192","2.83064"
"1","0.0","-0.0929528","0.0983417","0.0301456","2.82559"
"2","0.0","-0.0905096","-0.106957","0.221562","2.74384"
"2","0.0","-0.0709957","-0.12696","0.215223","2.74908"
"2","1.0","-0.0401471","-0.0787546","0.101805","2.84442"
"2","0.0","0.0214845","-0.0440939","0.0149579","2.01728"
"0","0.0","0.0186845","-0.0474587","0.0106943","2.04402"
"0","0.0","0.00945294","-0.0210477","-0.0151192","2.07796"
"0","0.0","0.0126422","-0.0361554","-0.0102298","2.09205"
"0","0.0","0.00895162","-0.0393103","-0.0173934","2.12884"
"0","0.0","0.0127715","-0.0358145","-0.0328084","2.14702"
"0","0.0","0.00411786","-0.0463821","-0.0182482","2.16491"
"0","0.0","0.0230649","-0.0596096","-0.0220145","2.20206"
"0","0.0","0.0173475","-0.0467865","-0.0275299","2.2426"
"0","0.0","0.0211339","-0.0459031","-0.0300964","2.27006"
"0","0.0","0.0117278","-0.0386044","-0.0285439","2.29825"
"0","0.0","0.0155452","-0.040358","-0.0239887","2.32718"
"0","0.0","0.0167659","-0.0402745","-0.0196915","2.34605"
"2","0.0","0.0262627","-0.0311452","-0.0243526","2.35665"
"0","0.0","0.0249916","-0.0252475","-0.0198166","2.34345"
"0","0.0","0.0121695","-0.0283246","-0.0228929","2.35792"
"0","0.0","0.0145639","-0.0314651","-0.019412","2.37104"
"0","0.0","0.0189459","-0.0318364","-0.0233263","2.37875"
"0","0.0","0.021957","-0.0412565","-0.0238107","2.38563"
"0","0.0","0.0282531","-0.0409659","-0.0107781","2.39284"
"0","0.0","0.0308576","-0.0391718","-0.00299318","2.41375"
"0","0.0","0.0371635","-0.0426831","-0.0105242","2.47244"
"0","0.0","0.0290309","-0.0436542","-0.00820619","2.49604"
"0","0.0","0.0366226","-0.0361933","-0.0212332","2.53458"
"0","0.0","0.0587224","-0.0435196","-0.00932074","2.56236"
"0","0.0","0.0677511","-0.0349568","0.00369879","2.58739"
"0","0.0","0.0982806","-0.0444315","-0.000418486","2.62084"
"2","0.0","0.114098","-0.0547329","-0.00188981","2.60336"
"0","0.0","0.10447","-0.0367905","0.0076117","2.56125"
"0","0.0","0.0942504","-0.0176449","0.00718842","2.55561"
"0","0.0","0.086051","-0.0244858","0.0162205","2.59299"
"0","0.0","0.0735119","-0.00114011","0.00665723","2.59712"
"0","0.0","0.0535877","0.0246709","0.0401443","2.49384"
"0","0.0","0.0703696","0.0352087","0.0298219","2.51661"
"1","0.0","0.0415511","0.0481522","0.0392009","2.56011"
"0","0.0","0.0476787","0.039149","0.0348584","2.57372"
"1","0.0","0.0348894","0.0413705","0.0301338","2.62264"
"0","0.0","0.0453699","0.0216154","0.0373501","2.62477"
"0","0.0","0.0468402","0.00654407","0.0147509","2.68002"
"0","0.0","0.0240007","0.00109274","0.00756423","2.69656"
"2","0.0","0.00539788","0.00278871","0.0185977","2.71498"
"1","0.0","0.00829913","0.00636668","0.00292456","2.74652"
"2","0.0","0.0206676","0.00306642","0.0158696","2.73359"
"0","0.0","0.0279038","0.00710205","0.0060599","2.77391"
"0","0.0","0.0361468","0.00734985","-0.00329626","2.80008"
"2","0.0","0.00943532","0.0133981","0.0232664","2.7763"
"2","0.0","0.00481663","0.012008","0.0194178","2.79623"
"2","0.0","0.00401815","-0.0117607","0.0175503","2.84911"
"2","0.0","0.0141909","-0.02368","0.0127169","2.87479"
"2","0.0","0.00933179","-0.0277394","0.0175786","2.88678"
"2","1.0","0.00443799","-0.0304282","0.018151","2.89571"
"0","0.0","0.0337609","0.00201888","0.000174853","2.00527"
"0","0.0","0.0281247","-0.00657505","0.0165729","2.02474"
"0","0.0","0.039415","0.000952798","-0.000151218","2.03344"
"0","0.0","0.0431827","-0.0218909","0.0168696","2.06066"
"0","0.0","0.0391879","0.00045723","-0.000724384","2.08303"
"0","0.0","0.0505584","-0.0236364","0.00113133","2.08313"
"0","0.0","0.0407046","-0.024991","-0.00480319","2.11172"
"0","0.0","0.0326777","-0.0202256","-0.00502458","2.15491"
"0","0.0","0.0562708","-0.0295489","-0.024207","2.15062"
"0","0.0","0.0512755","-0.0392449","-0.000601991","2.20087"
"0","0.0","0.0665793","-0.0439003","-0.0210248","2.23219"
"0","0.0","0.0634939","-0.0597376","-0.00394283","2.24229"
"0","0.0","0.0822462","-0.0718675","-0.00139725","2.24852"
"0","0.0","0.0976453","-0.0778947","-0.00222236","2.25706"
"1","0.0","0.131417","-0.0892555","-0.0211178","2.2806"
"0","0.0","0.0632942","-0.0509608","0.0604769","2.09497"
"0","0.0","0.11811","-0.0465438","-0.0100401","2.12398"
"0","0.0","0.101313","-0.069015","-0.0111687","2.18195"
"0","0.0","0.072422","-0.0540942","0.0100062","2.2888"
"0","0.0","0.0362978","-0.0234783","0.0151793","2.38489"
