"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.077532","-0.101999","0.0045852","1.3187"
"2","0.0","0.00504388","-0.0157865","0.00568162","1.65081"
"2","0.0","0.00102023","-0.0222218","0.00471955","1.79436"
"0","0.0","0.000335445","-0.00588603","-0.0148992","1.90973"
"2","0.0","-0.00731124","-0.0106284","0.00127146","1.98501"
"2","0.0","-0.00616638","-0.00921849","0.0046212","2.01141"
"2","0.0","-0.00601242","-0.00610383","0.00764585","2.02309"
"2","0.0","0.00721635","0.000314385","0.0106658","2.05577"
"2","0.0","0.0102599","0.0027085","0.0123895","2.0679"
"0","0.0","0.0129313","0.00266327","0.0124267","2.08431"
"1","0.0","0.0138774","0.0146006","0.0128484","2.11988"
"0","0.0","0.0157509","0.00761075","0.0114242","2.14186"
"2","0.0","0.0217965","0.000470615","0.0267232","2.18716"
"2","0.0","0.0198029","0.00933684","0.0233936","2.23668"
"2","0.0","0.00284055","0.0265813","0.0454509","2.26527"
"2","0.0","-0.00196763","0.0361032","0.048997","2.32657"
"2","0.0","-0.0479635","0.0458125","0.0467955","2.37505"
"2","0.0","-0.0674595","0.0463082","0.0443962","2.4297"
"2","0.0","-0.0806299","0.0376589","0.0687909","2.4588"
"1","1.0","-0.187252","0.252598","0.000690306","2.32925"
"1","0.0","0.0471248","-0.0849675","0.0365148","1.65817"
"0","0.0","0.0525057","-0.0269727","0.0019392","1.59969"
"0","0.0","0.0392754","-0.0662724","0.0254155","1.67106"
"0","0.0","0.0507691","-0.0410028","-0.0196026","1.68728"
"0","0.0","0.0479652","-0.0635425","-0.00637464","1.74023"
"0","0.0","0.0143046","-0.0472859","-0.00584331","1.81443"
"0","0.0","0.0317163","-0.0727943","-0.00891601","1.85444"
"0","0.0","0.0328225","-0.0579638","-0.0229324","1.89965"
"0","0.0","0.0210679","-0.0557165","-0.0118153","1.96103"
"0","0.0","0.00867772","-0.0413161","-0.0183163","2.01633"
"0","0.0","0.00319298","-0.0364582","-0.0202044","2.05942"
"0","0.0","-0.00407681","-0.0332343","-0.0171209","2.10306"
"0","0.0","0.0118767","-0.0457841","-0.0237513","2.12602"
"0","0.0","0.00156589","-0.0606229","-0.00243433","2.15206"
"0","0.0","0.00393867","-0.0328013","-0.0170491","2.1928"
"0","0.0","0.0234974","-0.0422049","-0.0183925","2.20405"
"0","0.0","0.0521292","-0.0741722","0.00148347","2.23365"
"0","0.0","0.0421803","-0.0427995","-0.0130409","2.24561"
"0","0.0","0.0564943","-0.047286","-0.0160101","2.27653"
"0","0.0","0.0459609","-0.0331776","0.00621034","2.3343"
"0","0.0","0.0698983","-0.0211629","-0.0161897","2.3577"
"0","0.0","0.0762954","-0.0300708","0.0141281","2.41402"
"0","0.0","0.10448","-0.0566955","-0.00283794","2.41014"
"0","0.0","0.101063","-0.0607893","0.0358064","2.44226"
"0","0.0","0.0757394","-0.0223965","0.0336623","2.52014"
"0","0.0","0.0427353","-0.00485607","0.0293571","2.56898"
"2","0.0","0.0158539","-0.00355223","0.0278418","2.59041"
"2","0.0","0.0131144","-0.0085841","0.0208335","2.62931"
"0","0.0","0.0134348","-0.0132195","0.0188321","2.6376"
"2","0.0","0.00836301","-0.0162697","0.0312856","2.63793"
"2","1.0","0.00296793","-0.021464","0.037854","2.65187"
"0","0.0","0.0586906","-0.0384385","0.024423","1.66869"
"0","0.0","0.0381321","-0.0330709","0.0250978","1.70327"
"0","0.0","0.0442625","-0.0275297","0.0226169","1.71587"
"0","0.0","0.039362","-0.0326904","0.0321317","1.75584"
"0","0.0","0.0518215","-0.0319567","0.00901517","1.7465"
"0","0.0","0.0453817","-0.0249312","0.00801272","1.78009"
"0","0.0","0.035745","-0.0196977","0.0118097","1.80883"
"0","0.0","0.0205571","0.00300046","0.00216232","1.84427"
"0","0.0","0.0240325","-0.0136832","0.00627782","1.86309"
"0","0.0","0.0335917","-0.0287179","0.0119787","1.88201"
"0","0.0","0.0176157","0.0187818","-0.00497322","1.9134"
"0","0.0","0.0350856","-0.00818237","-0.00453709","1.91686"
"0","0.0","0.0416649","-0.0252916","-0.0018884","1.92404"
"0","0.0","0.026722","-0.0137353","-0.00104356","1.98223"
"0","0.0","0.0218305","-0.0108337","-0.00568122","2.01328"
"0","0.0","0.0447849","-0.0416294","-0.00227502","2.00936"
"0","0.0","0.0614314","-0.0470316","-0.00586143","2.03979"
"0","0.0","0.0871663","-0.0631382","-0.0190225","2.09402"
"0","0.0","0.0889251","-0.0576664","0.0047118","2.12868"
"0","0.0","0.0540403","-0.0142505","0.00909363","2.24846"
"2","0.0","0.0201462","-0.0383584","0.046891","2.24984"
"0","0.0","0.0282731","-0.0498435","0.0295274","2.27152"
"2","0.0","-0.0226974","-0.0215253","0.0792356","2.33322"
"2","0.0","-0.0283574","-0.0221189","0.0923468","2.36925"
"0","1.0","-0.0258418","-0.0285984","0.109478","2.36975"
"1","0.0","0.0198239","0.0502713","0.0216753","1.34855"
"1","0.0","-0.0250379","0.073247","0.0601755","1.38603"
"2","0.0","0.00504041","0.0325024","0.0530187","1.42365"
"2","0.0","0.00746952","0.0387905","0.0417941","1.40987"
"1","0.0","0.000875433","0.0591503","0.0182022","1.42788"
"0","0.0","0.0123128","0.0443342","0.0118504","1.45065"
"1","0.0","-0.00164319","0.0501696","0.019038","1.42799"
"1","0.0","-0.00152284","0.052242","0.0156869","1.43814"
"1","0.0","-0.000884788","0.0488996","0.0248522","1.47161"
"1","0.0","0.000815864","0.0625907","0.014406","1.46976"
"1","0.0","-0.000789978","0.0618014","0.0239464","1.50802"
"2","0.0","0.0251258","0.00683944","0.0362553","1.54925"
"2","0.0","0.0277082","0.00239144","0.0342206","1.58789"
"0","0.0","0.0307808","0.00880084","0.0174818","1.59938"
"1","0.0","0.0107984","0.0505993","0.00784597","1.57219"
"2","0.0","0.0177862","0.00830642","0.0340585","1.63722"
"0","0.0","0.0284404","0.0140971","0.0132058","1.67259"
"1","0.0","0.0126089","0.0454981","0.00334799","1.6529"
"0","0.0","0.020593","0.0113487","0.0195888","1.67841"
"1","0.0","0.0123758","0.0454291","0.00164181","1.662"
"2","0.0","0.01585","0.010809","0.024565","1.69699"
