"ACTION","REWARD","A0","A1","A2","V"
"0","0.0","0.069006","-0.0884909","-0.00772427","1.30531"
"0","0.0","-0.00847273","-0.00272474","-0.00577862","1.65444"
"0","0.0","-0.00690312","-0.00959736","-0.0149364","1.81125"
"0","0.0","-0.00613852","-0.000230421","-0.0287924","1.93724"
"0","0.0","-0.0135493","0.000986534","-0.0181513","2.01311"
"0","0.0","-0.0120941","0.00170013","-0.0135475","2.04197"
"0","0.0","-0.0109322","0.00237643","-0.00800653","2.05456"
"0","0.0","0.0115766","0.0127927","-0.00944423","2.10631"
"0","0.0","0.0116077","0.0242381","-0.0046611","2.11424"
"1","0.0","-0.0196094","0.0472599","0.02748","2.13904"
"0","0.0","0.0183448","0.0283025","-0.00687876","2.18071"
"1","0.0","-0.0219217","0.0482944","0.0287474","2.21184"
"1","0.0","0.00808244","0.0279071","0.0132743","2.274"
"0","0.0","0.0135603","0.0172614","0.00199764","2.33513"
"1","0.0","-0.0120224","0.0450969","0.0335475","2.35569"
"0","0.0","0.0191995","0.0289678","0.0183975","2.44416"
"0","0.0","-0.0545169","0.132335","-0.0309307","2.37178"
"1","0.0","-0.097215","0.139002","0.00649511","2.21432"
"2","0.0","-0.114804","0.180602","-0.0177122","2.31962"
"1","0.0","-0.0714087","0.174069","-0.0281366","2.11326"
"1","0.0","-0.219666","0.338619","-0.0228396","2.21832"
"2","0.0","-0.162813","0.00653034","0.192837","2.39867"
"2","1.0","-0.128662","-0.00752292","0.16763","2.46668"
"0","0.0","0.0458254","-0.0212256","-0.0341804","1.80429"
"0","0.0","0.0366452","-0.0383832","0.000618169","1.8355"
"0","0.0","0.035811","-0.0545693","0.00663839","1.87201"
"0","0.0","0.0262185","-0.061603","0.00213174","1.8878"
"0","0.0","0.00585175","-0.0517564","-0.0139009","1.95105"
"0","0.0","0.0310832","-0.0583427","-0.0423358","1.94017"
"0","0.0","0.0258074","-0.0777374","-0.0207106","1.95168"
"0","0.0","0.0194631","-0.0577935","-0.0239822","2.00144"
"0","0.0","0.011544","-0.0373377","-0.0277677","2.05511"
"0","0.0","0.0085473","-0.0418228","-0.0291336","2.0865"
"1","0.0","0.00273763","-0.0245609","-0.0317256","2.12543"
"2","0.0","0.00687436","-0.0345","-0.0281598","2.10399"
"0","0.0","0.00823149","-0.0363485","-0.0262848","2.08751"
"0","0.0","-0.00141132","-0.0295224","-0.0235384","2.10892"
"0","0.0","0.000166021","-0.0193972","-0.0336764","2.12491"
"0","0.0","-0.00330935","-0.0194239","-0.035431","2.13674"
"0","0.0","0.00229007","-0.0363339","-0.0330986","2.15938"
"0","0.0","0.0128343","-0.0433187","-0.0371722","2.1608"
"0","0.0","0.0157428","-0.0604893","-0.0356965","2.18415"
"0","0.0","0.0133751","-0.0457427","-0.0322012","2.23402"
"0","0.0","0.0238772","-0.0378689","-0.0338377","2.25997"
"0","0.0","0.0487088","-0.0546762","-0.0275525","2.26608"
"0","0.0","0.0653582","-0.064228","-0.0260992","2.34314"
"0","0.0","0.0646258","-0.0592265","-0.0160621","2.35327"
"0","0.0","0.0567075","-0.0455624","-0.000793059","2.40374"
"0","0.0","0.0594092","-0.0153725","-0.024758","2.44285"
"0","0.0","0.0836235","-0.0397598","-0.0107449","2.43824"
"0","0.0","0.0915281","-0.0485714","-0.00297107","2.45893"
"0","0.0","0.0881437","-0.0464546","0.0131605","2.49135"
"0","0.0","0.0811953","-0.0301931","0.0202192","2.54652"
"0","0.0","0.0531468","0.0127911","-0.0010037","2.59286"
"0","0.0","0.0278695","0.0147478","0.00828433","2.65407"
"2","0.0","-0.0197496","0.0101533","0.0331497","2.6659"
"2","0.0","-0.0303211","0.00388457","0.024785","2.68776"
"0","0.0","-0.0165598","-0.00686317","-0.00579154","2.72531"
"1","0.0","-0.0331713","0.0431982","-0.0107929","2.7002"
"2","1.0","-0.0308452","-0.0106446","0.0182329","2.73073"
"2","0.0","0.0164284","-0.0155883","0.0177717","1.74689"
"1","0.0","0.020711","-0.0287203","0.0185247","1.75522"
"0","0.0","0.0618089","-0.0574555","0.00185175","1.67635"
"0","0.0","0.0280409","-0.0352754","0.0112594","1.72259"
"0","0.0","0.026067","-0.0110349","0.00245916","1.76049"
"0","0.0","0.0410491","-0.0251847","0.00106202","1.76064"
"0","0.0","0.0459011","-0.0350966","-0.00294263","1.75814"
"0","0.0","0.0400428","-0.0158923","-0.00377043","1.79176"
"0","0.0","0.0415083","-0.021477","0.00356335","1.81522"
"2","0.0","0.0180372","-0.0119778","0.0193731","1.87041"
"0","0.0","0.0185226","-0.00411638","0.00944987","1.87691"
"0","0.0","0.0374661","-0.0038226","-0.0145235","1.86378"
"0","0.0","0.031924","-0.0161208","0.00861639","1.89135"
"0","0.0","0.039997","-0.0148399","0.0015318","1.90948"
"0","0.0","0.0342855","-0.0150959","-0.00355012","1.93122"
"0","0.0","0.0197183","-0.00604652","-0.0040455","1.9407"
"0","0.0","0.0396821","-0.00767321","-0.0272788","1.9408"
"0","0.0","0.0271936","-0.0173769","-0.0196197","1.99915"
"0","0.0","0.0258705","-0.0264308","-0.015091","2.02142"
"0","0.0","0.0294048","-0.00745741","-0.0343821","2.03558"
"0","0.0","0.0500013","-0.0391652","-0.024795","2.1206"
"0","0.0","0.060305","-0.0432333","-0.0353195","2.11322"
"0","0.0","0.0792555","-0.0467717","-0.0432126","2.16483"
"0","0.0","0.0912359","-0.0556594","-0.0236886","2.14857"
"2","0.0","0.0565632","0.0103509","-0.0100653","2.27837"
"0","0.0","0.041043","0.0132379","0.00894917","2.25337"
"0","0.0","0.0364064","-0.00685418","0.0142671","2.24509"
"1","0.0","0.0486094","-0.0113574","-0.00332103","2.27129"
"0","0.0","0.0409093","-0.0101378","-0.00168224","2.28691"
"1","0.0","0.0519224","-0.0429587","-0.010341","2.28046"
"1","0.0","0.0748633","-0.0591112","-0.0102505","2.28158"
"0","0.0","0.0913558","-0.04059","-0.00503053","2.20992"
"0","0.0","0.059101","-0.0474968","0.0200395","2.2873"
"2","0.0","0.0218064","-0.0320555","0.0530558","2.33206"
"2","0.0","-0.00241178","-0.0163051","0.0598201","2.34516"
"2","0.0","0.0174708","-0.0442082","0.0494939","2.35691"
"2","0.0","0.01925","-0.058795","0.0639534","2.355"
"2","1.0","0.0132953","-0.0686654","0.0791545","2.35577"
"1","0.0","0.008856","0.0446079","0.0414319","1.38389"
