"ACTION","REWARD","A0","A1","A2","V"
"2","0.0","0.00841381","-0.0126503","0.036209","0.128786"
"2","0.0","0.0134217","-0.0124433","0.0504573","0.200748"
"0","0.0","0.0199119","-0.000248647","0.0374165","0.232764"
"0","0.0","0.0232919","0.0108153","0.0243756","0.27693"
"0","0.0","0.0231151","0.0108987","0.0284407","0.327418"
"0","0.0","0.0237486","0.00769638","0.0363695","0.358216"
"0","0.0","0.0261674","0.0080176","0.0379361","0.371226"
"0","0.0","0.0297053","0.0186956","0.00335048","0.518423"
"2","0.0","-0.0167115","0.024748","0.0440076","0.605244"
"1","0.0","-0.021731","0.0394139","0.0413935","0.714386"
"2","0.0","0.00434826","0.0125695","0.044878","0.782843"
"0","0.0","-0.00567492","0.0157224","0.0486778","0.886193"
"1","0.0","-0.0399968","0.0581301","0.044997","0.943498"
"1","0.0","-0.0219413","0.0540578","0.0245017","0.967445"
"0","0.0","0.0251551","-0.0293681","0.0327223","1.05436"
"1","0.0","-0.0442036","0.0584759","0.0217797","0.974239"
"2","0.0","-0.0435597","-0.0439308","0.125893","1.00081"
"2","0.0","-0.0346399","-0.0930754","0.201665","0.965705"
"2","0.0","-0.0335174","-0.134104","0.259579","0.843886"
"2","0.0","-0.121926","-0.212347","0.445864","0.738476"
"2","1.0","-0.101166","-0.181084","0.394902","0.726691"
"0","0.0","0.0382673","0.0125329","0.0327504","0.232014"
"0","0.0","0.0127281","0.0143591","0.0188461","0.180531"
"1","0.0","0.0100504","0.018833","-0.0119452","0.159362"
"1","0.0","0.000540052","0.0110766","-0.0124205","0.180543"
"0","0.0","-0.00123897","0.00271791","-0.0161772","0.191187"
"1","0.0","-0.00727646","0.00344785","-0.0130425","0.180252"
"0","0.0","0.00908978","-0.00243078","-0.0290875","0.179044"
"1","0.0","-0.00744837","-0.00605869","-0.0245152","0.150626"
"1","0.0","-0.00913148","0.00358755","-0.0410304","0.133723"
"0","0.0","-0.0013322","-0.0328734","-0.0075122","0.150349"
"0","0.0","-0.00821691","-0.0116253","-0.020398","0.209338"
"0","0.0","-0.00816138","-0.00914317","-0.0180521","0.213984"
"1","0.0","-0.0311093","0.00379716","-0.000487956","0.195171"
"1","0.0","-0.00924783","-0.00646556","-0.0163854","0.209576"
"2","0.0","-0.0126596","-0.0113034","-0.0114767","0.208885"
"1","0.0","-0.00566697","0.00171708","-0.0126544","0.12737"
"2","0.0","-0.019967","0.00491052","0.00578249","0.124827"
"1","0.0","-0.0176493","0.0085449","0.000929035","0.125972"
"0","0.0","0.00658865","-0.0146574","0.00035421","0.132705"
"2","0.0","-0.00526327","-0.00812167","0.00351892","0.152045"
"2","0.0","-0.00816837","-0.0103534","0.00570236","0.163173"
"2","0.0","-0.00786127","-0.00897479","0.00109198","0.16365"
"2","0.0","-0.00799417","-0.0084214","-0.000989466","0.167968"
"2","0.0","-0.00846268","-0.00990047","0.000594929","0.172026"
"2","0.0","-0.00835058","-0.0108518","0.00129216","0.171509"
"1","0.0","-0.0138136","0.00125575","-0.00771768","0.15809"
"0","0.0","0.00341741","-0.03004","-0.00564936","0.159332"
"1","0.0","-0.0141526","-0.00533851","-0.0177462","0.150537"
"2","0.0","-0.000819944","-0.0356626","-0.00220513","0.164837"
"0","0.0","0.00588568","-0.0225793","-0.00443296","0.145749"
"1","0.0","-0.016452","0.00639271","-0.000836512","0.143596"
"0","0.0","0.00653842","-0.0156236","-0.00097177","0.131606"
"1","0.0","-0.0133998","0.0134153","-0.00845434","0.135986"
"2","0.0","-3.58277e-09","-0.0108275","-0.0040225","0.12549"
"2","0.0","-0.00164442","-0.0159888","-0.000660003","0.132766"
"2","0.0","-0.00214","-0.0146535","-0.0039254","0.135724"
"2","0.0","-0.00303884","-0.0144794","-0.00408472","0.141788"
"0","0.0","-0.00369652","-0.0156795","-0.00204106","0.145689"
"1","0.0","-0.00961771","-0.0103803","-0.00253017","0.166114"
"0","0.0","0.0123115","-0.0275449","-0.00961372","0.175623"
"2","0.0","-0.0148603","-0.00580118","-0.0136365","0.146972"
"1","0.0","-0.0175765","-0.00476303","-0.0201113","0.146588"
"2","0.0","-0.00202479","-0.0384551","-0.00328993","0.161191"
"0","0.0","0.00528169","-0.0234906","-0.00736417","0.142494"
"1","0.0","-0.0173354","0.00517947","-0.00208353","0.143682"
"0","0.0","0.00818179","-0.0197029","-0.000844813","0.137126"
"1","0.0","-0.0136099","0.0121836","-0.00827717","0.135181"
"2","0.0","-0.000250911","-0.0112439","-0.00454051","0.124248"
"2","0.0","-0.00197956","-0.0164233","-0.00101804","0.132224"
"2","0.0","-0.00244793","-0.0150742","-0.00421212","0.135521"
"2","0.0","-0.00344706","-0.0148103","-0.00412735","0.142326"
"2","0.0","-0.00391802","-0.0160351","-0.00212407","0.145999"
"2","0.0","-0.00379329","-0.0164139","-0.00153981","0.145502"
"0","0.0","0.00957601","-0.0235503","-0.0110008","0.163851"
"2","0.0","-0.015951","-0.00573378","-0.013938","0.145764"
"1","0.0","-0.0182724","-0.00437841","-0.0211074","0.146394"
"2","0.0","-0.00234449","-0.0381722","-0.00428646","0.161886"
"2","0.0","0.00496169","-0.023805","-0.00735763","0.143652"
"2","0.0","0.00486886","-0.0207803","0.00160728","0.142932"
"0","0.0","0.00692806","-0.0169516","0.000945355","0.137046"
"1","0.0","-0.0141736","0.0142857","-0.00779451","0.138391"
"0","0.0","-0.000427147","-0.0100436","-0.00474166","0.124629"
"2","0.0","-0.00780909","-0.00934267","-0.00369629","0.152498"
"2","0.0","-0.00886602","-0.00934351","-0.00586662","0.161148"
